calorieslevel,caloriesmets,time,calories
0,10,1487347200,1.1562000513076782
0,10,1487347260,1.1562000513076782
0,10,1487347320,1.1562000513076782
0,10,1487347380,1.1562000513076782
0,10,1487347440,1.1562000513076782
0,10,1487347500,1.1562000513076782
0,10,1487347560,1.1562000513076782
0,10,1487347620,1.1562000513076782
0,10,1487347680,1.1562000513076782
0,10,1487347740,1.1562000513076782
0,10,1487347800,1.1562000513076782
0,10,1487347860,1.1562000513076782
0,10,1487347920,1.1562000513076782
0,10,1487347980,1.1562000513076782
0,10,1487348040,1.1562000513076782
0,10,1487348100,1.1562000513076782
0,10,1487348160,1.1562000513076782
0,10,1487348220,1.1562000513076782
0,10,1487348280,1.1562000513076782
0,10,1487348340,1.1562000513076782
0,10,1487348400,1.1562000513076782
0,10,1487348460,1.1562000513076782
0,10,1487348520,1.1562000513076782
0,10,1487348580,1.1562000513076782
0,10,1487348640,1.1562000513076782
0,10,1487348700,1.1562000513076782
0,10,1487348760,1.1562000513076782
0,10,1487348820,1.1562000513076782
0,10,1487348880,1.1562000513076782
0,10,1487348940,1.1562000513076782
0,10,1487349000,1.1562000513076782
0,10,1487349060,1.1562000513076782
0,10,1487349120,1.1562000513076782
0,10,1487349180,1.1562000513076782
0,10,1487349240,1.1562000513076782
0,10,1487349300,1.1562000513076782
0,10,1487349360,1.1562000513076782
0,10,1487349420,1.1562000513076782
0,10,1487349480,1.1562000513076782
0,10,1487349540,1.1562000513076782
0,10,1487349600,1.1562000513076782
0,10,1487349660,1.1562000513076782
0,10,1487349720,1.1562000513076782
0,10,1487349780,1.1562000513076782
0,10,1487349840,1.1562000513076782
0,10,1487349900,1.1562000513076782
0,10,1487349960,1.1562000513076782
0,10,1487350020,1.1562000513076782
0,10,1487350080,1.1562000513076782
0,10,1487350140,1.1562000513076782
0,10,1487350200,1.1562000513076782
0,10,1487350260,1.1562000513076782
0,10,1487350320,1.1562000513076782
0,10,1487350380,1.1562000513076782
0,10,1487350440,1.1562000513076782
0,10,1487350500,1.1562000513076782
0,10,1487350560,1.1562000513076782
0,10,1487350620,1.1562000513076782
0,10,1487350680,1.1562000513076782
0,10,1487350740,1.1562000513076782
