calorieslevel,caloriesmets,time,calories
0,10,1481904000,1.1568000316619873
0,10,1481904060,1.1568000316619873
0,10,1481904120,1.1568000316619873
0,10,1481904180,1.1568000316619873
0,10,1481904240,1.1568000316619873
0,10,1481904300,1.1568000316619873
0,10,1481904360,1.1568000316619873
0,10,1481904420,1.1568000316619873
0,10,1481904480,1.1568000316619873
0,10,1481904540,1.1568000316619873
0,10,1481904600,1.1568000316619873
0,10,1481904660,1.1568000316619873
0,10,1481904720,1.1568000316619873
0,10,1481904780,1.1568000316619873
0,10,1481904840,1.1568000316619873
0,10,1481904900,1.1568000316619873
0,10,1481904960,1.1568000316619873
0,10,1481905020,1.1568000316619873
0,10,1481905080,1.1568000316619873
0,10,1481905140,1.1568000316619873
0,10,1481905200,1.1568000316619873
0,10,1481905260,1.1568000316619873
0,10,1481905320,1.1568000316619873
0,10,1481905380,1.1568000316619873
0,10,1481905440,1.1568000316619873
0,10,1481905500,1.1568000316619873
0,10,1481905560,1.1568000316619873
0,10,1481905620,1.1568000316619873
0,10,1481905680,1.1568000316619873
0,10,1481905740,1.1568000316619873
0,10,1481905800,1.1568000316619873
0,10,1481905860,1.1568000316619873
0,10,1481905920,1.1568000316619873
0,10,1481905980,1.1568000316619873
0,10,1481906040,1.1568000316619873
0,10,1481906100,1.1568000316619873
0,10,1481906160,1.1568000316619873
0,10,1481906220,1.1568000316619873
0,10,1481906280,1.1568000316619873
0,10,1481906340,1.1568000316619873
0,10,1481906400,1.1568000316619873
0,10,1481906460,1.1568000316619873
0,10,1481906520,1.1568000316619873
0,10,1481906580,1.1568000316619873
0,10,1481906640,1.1568000316619873
0,10,1481906700,1.1568000316619873
0,10,1481906760,1.1568000316619873
0,10,1481906820,1.1568000316619873
0,10,1481906880,1.1568000316619873
0,10,1481906940,1.1568000316619873
0,10,1481907000,1.1568000316619873
0,10,1481907060,1.1568000316619873
0,10,1481907120,1.1568000316619873
0,10,1481907180,1.1568000316619873
0,10,1481907240,1.1568000316619873
0,10,1481907300,1.1568000316619873
0,10,1481907360,1.1568000316619873
0,10,1481907420,1.1568000316619873
0,10,1481907480,1.1568000316619873
0,10,1481907540,1.1568000316619873
0,10,1481907600,1.1568000316619873
0,10,1481907660,1.1568000316619873
0,10,1481907720,1.1568000316619873
0,10,1481907780,1.1568000316619873
0,10,1481907840,1.1568000316619873
0,10,1481907900,1.1568000316619873
0,10,1481907960,1.1568000316619873
0,10,1481908020,1.1568000316619873
0,10,1481908080,1.1568000316619873
0,10,1481908140,1.1568000316619873
0,10,1481908200,1.1568000316619873
0,10,1481908260,1.1568000316619873
0,10,1481908320,1.1568000316619873
0,10,1481908380,1.1568000316619873
0,10,1481908440,1.1568000316619873
0,10,1481908500,1.1568000316619873
0,10,1481908560,1.1568000316619873
0,10,1481908620,1.1568000316619873
0,10,1481908680,1.1568000316619873
0,10,1481908740,1.1568000316619873
0,10,1481908800,1.1568000316619873
0,10,1481908860,1.1568000316619873
0,10,1481908920,1.1568000316619873
0,10,1481908980,1.1568000316619873
0,10,1481909040,1.1568000316619873
0,10,1481909100,1.1568000316619873
0,10,1481909160,1.1568000316619873
0,10,1481909220,1.1568000316619873
0,10,1481909280,1.1568000316619873
0,10,1481909340,1.1568000316619873
0,10,1481909400,1.1568000316619873
0,10,1481909460,1.1568000316619873
0,10,1481909520,1.1568000316619873
0,10,1481909580,1.1568000316619873
0,10,1481909640,1.1568000316619873
0,10,1481909700,1.1568000316619873
0,10,1481909760,1.1568000316619873
0,10,1481909820,1.1568000316619873
0,10,1481909880,1.1568000316619873
0,10,1481909940,1.1568000316619873
0,10,1481910000,1.1568000316619873
0,10,1481910060,1.1568000316619873
0,10,1481910120,1.1568000316619873
0,10,1481910180,1.1568000316619873
0,10,1481910240,1.1568000316619873
0,10,1481910300,1.1568000316619873
0,10,1481910360,1.1568000316619873
0,10,1481910420,1.1568000316619873
0,10,1481910480,1.1568000316619873
0,10,1481910540,1.1568000316619873
0,10,1481910600,1.1568000316619873
0,10,1481910660,1.1568000316619873
0,10,1481910720,1.1568000316619873
0,10,1481910780,1.1568000316619873
0,10,1481910840,1.1568000316619873
0,10,1481910900,1.1568000316619873
0,10,1481910960,1.1568000316619873
