calorieslevel,caloriesmets,time,calories
0,10,1489248000,1.1562000513076782
0,10,1489248060,1.1562000513076782
0,10,1489248120,1.1562000513076782
0,10,1489248180,1.1562000513076782
0,10,1489248240,1.1562000513076782
0,10,1489248300,1.1562000513076782
0,10,1489248360,1.1562000513076782
0,10,1489248420,1.1562000513076782
0,10,1489248480,1.1562000513076782
0,11,1489248540,1.2718199491500854
0,11,1489248600,1.2718199491500854
0,11,1489248660,1.2718199491500854
0,13,1489248720,1.503059983253479
1,32,1489248780,3.699840068817138
1,30,1489248840,3.468600034713745
0,10,1489248900,1.1562000513076782
0,10,1489248960,1.1562000513076782
0,10,1489249020,1.1562000513076782
0,10,1489249080,1.1562000513076782
0,10,1489249140,1.1562000513076782
0,11,1489249200,1.2718199491500854
0,11,1489249260,1.2718199491500854
0,10,1489249320,1.1562000513076782
0,10,1489249380,1.1562000513076782
0,10,1489249440,1.1562000513076782
0,10,1489249500,1.1562000513076782
0,10,1489249560,1.1562000513076782
0,10,1489249620,1.1562000513076782
0,11,1489249680,1.2718199491500854
0,10,1489249740,1.1562000513076782
0,10,1489249800,1.1562000513076782
0,10,1489249860,1.1562000513076782
0,10,1489249920,1.1562000513076782
0,10,1489249980,1.1562000513076782
0,10,1489250040,1.1562000513076782
0,10,1489250100,1.1562000513076782
0,10,1489250160,1.1562000513076782
0,10,1489250220,1.1562000513076782
0,10,1489250280,1.1562000513076782
0,10,1489250340,1.1562000513076782
0,10,1489250400,1.1562000513076782
0,10,1489250460,1.1562000513076782
0,10,1489250520,1.1562000513076782
0,10,1489250580,1.1562000513076782
0,10,1489250640,1.1562000513076782
0,10,1489250700,1.1562000513076782
0,10,1489250760,1.1562000513076782
0,10,1489250820,1.1562000513076782
0,10,1489250880,1.1562000513076782
0,10,1489250940,1.1562000513076782
0,10,1489251000,1.1562000513076782
0,10,1489251060,1.1562000513076782
0,10,1489251120,1.1562000513076782
0,10,1489251180,1.1562000513076782
0,10,1489251240,1.1562000513076782
0,10,1489251300,1.1562000513076782
0,10,1489251360,1.1562000513076782
0,10,1489251420,1.1562000513076782
0,10,1489251480,1.1562000513076782
0,10,1489251540,1.1562000513076782
0,10,1489251600,1.1562000513076782
0,10,1489251660,1.1562000513076782
0,10,1489251720,1.1562000513076782
0,10,1489251780,1.1562000513076782
0,10,1489251840,1.1562000513076782
0,10,1489251900,1.1562000513076782
0,10,1489251960,1.1562000513076782
0,10,1489252020,1.1562000513076782
0,10,1489252080,1.1562000513076782
0,10,1489252140,1.1562000513076782
0,10,1489252200,1.1562000513076782
0,10,1489252260,1.1562000513076782
0,10,1489252320,1.1562000513076782
0,10,1489252380,1.1562000513076782
0,10,1489252440,1.1562000513076782
0,10,1489252500,1.1562000513076782
0,10,1489252560,1.1562000513076782
0,10,1489252620,1.1562000513076782
0,10,1489252680,1.1562000513076782
0,10,1489252740,1.1562000513076782
0,11,1489252800,1.2718199491500854
0,10,1489252860,1.1562000513076782
0,10,1489252920,1.1562000513076782
0,10,1489252980,1.1562000513076782
0,10,1489253040,1.1562000513076782
0,10,1489253100,1.1562000513076782
0,10,1489253160,1.1562000513076782
0,10,1489253220,1.1562000513076782
0,10,1489253280,1.1562000513076782
0,10,1489253340,1.1562000513076782
0,10,1489253400,1.1562000513076782
0,10,1489253460,1.1562000513076782
0,10,1489253520,1.1562000513076782
0,11,1489253580,1.2718199491500854
0,10,1489253640,1.1562000513076782
0,10,1489253700,1.1562000513076782
0,10,1489253760,1.1562000513076782
0,10,1489253820,1.1562000513076782
0,10,1489253880,1.1562000513076782
0,10,1489253940,1.1562000513076782
0,10,1489254000,1.1562000513076782
0,10,1489254060,1.1562000513076782
0,10,1489254120,1.1562000513076782
0,10,1489254180,1.1562000513076782
0,10,1489254240,1.1562000513076782
0,10,1489254300,1.1562000513076782
0,10,1489254360,1.1562000513076782
0,10,1489254420,1.1562000513076782
