calorieslevel,caloriesmets,time,calories
0,10,1493568000,1.1562000513076782
0,10,1493568060,1.1562000513076782
0,10,1493568120,1.1562000513076782
0,10,1493568180,1.1562000513076782
0,11,1493568240,1.2718199491500854
0,10,1493568300,1.1562000513076782
0,10,1493568360,1.1562000513076782
0,10,1493568420,1.1562000513076782
0,10,1493568480,1.1562000513076782
0,10,1493568540,1.1562000513076782
0,10,1493568600,1.1562000513076782
0,10,1493568660,1.1562000513076782
0,10,1493568720,1.1562000513076782
0,10,1493568780,1.1562000513076782
0,10,1493568840,1.1562000513076782
0,10,1493568900,1.1562000513076782
0,10,1493568960,1.1562000513076782
0,10,1493569020,1.1562000513076782
0,10,1493569080,1.1562000513076782
0,10,1493569140,1.1562000513076782
0,10,1493569200,1.1562000513076782
0,10,1493569260,1.1562000513076782
0,10,1493569320,1.1562000513076782
0,10,1493569380,1.1562000513076782
0,10,1493569440,1.1562000513076782
0,10,1493569500,1.1562000513076782
0,10,1493569560,1.1562000513076782
0,10,1493569620,1.1562000513076782
0,10,1493569680,1.1562000513076782
0,10,1493569740,1.1562000513076782
0,10,1493569800,1.1562000513076782
0,10,1493569860,1.1562000513076782
0,10,1493569920,1.1562000513076782
0,10,1493569980,1.1562000513076782
0,10,1493570040,1.1562000513076782
0,10,1493570100,1.1562000513076782
0,10,1493570160,1.1562000513076782
0,10,1493570220,1.1562000513076782
0,10,1493570280,1.1562000513076782
0,10,1493570340,1.1562000513076782
0,10,1493570400,1.1562000513076782
0,10,1493570460,1.1562000513076782
0,10,1493570520,1.1562000513076782
0,10,1493570580,1.1562000513076782
0,10,1493570640,1.1562000513076782
0,10,1493570700,1.1562000513076782
0,10,1493570760,1.1562000513076782
0,10,1493570820,1.1562000513076782
0,10,1493570880,1.1562000513076782
0,10,1493570940,1.1562000513076782
0,10,1493571000,1.1562000513076782
0,10,1493571060,1.1562000513076782
0,10,1493571120,1.1562000513076782
0,10,1493571180,1.1562000513076782
0,10,1493571240,1.1562000513076782
0,10,1493571300,1.1562000513076782
0,10,1493571360,1.1562000513076782
0,10,1493571420,1.1562000513076782
0,10,1493571480,1.1562000513076782
0,10,1493571540,1.1562000513076782
0,10,1493571600,1.1562000513076782
0,10,1493571660,1.1562000513076782
0,10,1493571720,1.1562000513076782
0,10,1493571780,1.1562000513076782
0,10,1493571840,1.1562000513076782
0,10,1493571900,1.1562000513076782
0,10,1493571960,1.1562000513076782
0,10,1493572020,1.1562000513076782
0,10,1493572080,1.1562000513076782
0,10,1493572140,1.1562000513076782
0,10,1493572200,1.1562000513076782
0,10,1493572260,1.1562000513076782
0,10,1493572320,1.1562000513076782
0,10,1493572380,1.1562000513076782
0,10,1493572440,1.1562000513076782
0,10,1493572500,1.1562000513076782
0,10,1493572560,1.1562000513076782
0,10,1493572620,1.1562000513076782
0,10,1493572680,1.1562000513076782
0,10,1493572740,1.1562000513076782
0,10,1493572800,1.1562000513076782
0,10,1493572860,1.1562000513076782
0,10,1493572920,1.1562000513076782
0,10,1493572980,1.1562000513076782
0,11,1493573040,1.2718199491500854
