calorieslevel,caloriesmets,time,calories
0,10,1486483200,1.1562000513076782
0,10,1486483260,1.1562000513076782
0,10,1486483320,1.1562000513076782
0,10,1486483380,1.1562000513076782
0,10,1486483440,1.1562000513076782
0,10,1486483500,1.1562000513076782
0,10,1486483560,1.1562000513076782
0,10,1486483620,1.1562000513076782
0,10,1486483680,1.1562000513076782
0,10,1486483740,1.1562000513076782
0,10,1486483800,1.1562000513076782
0,10,1486483860,1.1562000513076782
0,10,1486483920,1.1562000513076782
0,10,1486483980,1.1562000513076782
0,10,1486484040,1.1562000513076782
0,10,1486484100,1.1562000513076782
0,10,1486484160,1.1562000513076782
0,10,1486484220,1.1562000513076782
0,10,1486484280,1.1562000513076782
0,10,1486484340,1.1562000513076782
0,10,1486484400,1.1562000513076782
0,10,1486484460,1.1562000513076782
0,10,1486484520,1.1562000513076782
0,10,1486484580,1.1562000513076782
0,10,1486484640,1.1562000513076782
0,10,1486484700,1.1562000513076782
0,10,1486484760,1.1562000513076782
0,10,1486484820,1.1562000513076782
0,10,1486484880,1.1562000513076782
0,10,1486484940,1.1562000513076782
0,10,1486485000,1.1562000513076782
0,10,1486485060,1.1562000513076782
0,10,1486485120,1.1562000513076782
0,10,1486485180,1.1562000513076782
0,10,1486485240,1.1562000513076782
0,10,1486485300,1.1562000513076782
0,10,1486485360,1.1562000513076782
0,10,1486485420,1.1562000513076782
0,10,1486485480,1.1562000513076782
0,10,1486485540,1.1562000513076782
0,10,1486485600,1.1562000513076782
0,10,1486485660,1.1562000513076782
0,10,1486485720,1.1562000513076782
0,10,1486485780,1.1562000513076782
0,10,1486485840,1.1562000513076782
0,10,1486485900,1.1562000513076782
0,10,1486485960,1.1562000513076782
0,10,1486486020,1.1562000513076782
0,10,1486486080,1.1562000513076782
0,10,1486486140,1.1562000513076782
0,10,1486486200,1.1562000513076782
0,10,1486486260,1.1562000513076782
0,10,1486486320,1.1562000513076782
0,10,1486486380,1.1562000513076782
0,10,1486486440,1.1562000513076782
0,10,1486486500,1.1562000513076782
0,10,1486486560,1.1562000513076782
0,10,1486486620,1.1562000513076782
0,10,1486486680,1.1562000513076782
0,10,1486486740,1.1562000513076782
0,10,1486486800,1.1562000513076782
0,10,1486486860,1.1562000513076782
0,10,1486486920,1.1562000513076782
0,10,1486486980,1.1562000513076782
0,10,1486487040,1.1562000513076782
0,10,1486487100,1.1562000513076782
0,10,1486487160,1.1562000513076782
0,10,1486487220,1.1562000513076782
0,10,1486487280,1.1562000513076782
0,10,1486487340,1.1562000513076782
0,10,1486487400,1.1562000513076782
0,10,1486487460,1.1562000513076782
0,10,1486487520,1.1562000513076782
0,10,1486487580,1.1562000513076782
0,10,1486487640,1.1562000513076782
0,10,1486487700,1.1562000513076782
0,10,1486487760,1.1562000513076782
0,10,1486487820,1.1562000513076782
0,10,1486487880,1.1562000513076782
0,10,1486487940,1.1562000513076782
0,10,1486488000,1.1562000513076782
0,10,1486488060,1.1562000513076782
0,10,1486488120,1.1562000513076782
0,10,1486488180,1.1562000513076782
0,10,1486488240,1.1562000513076782
0,10,1486488300,1.1562000513076782
0,10,1486488360,1.1562000513076782
0,10,1486488420,1.1562000513076782
0,10,1486488480,1.1562000513076782
0,10,1486488540,1.1562000513076782
0,10,1486488600,1.1562000513076782
0,10,1486488660,1.1562000513076782
0,10,1486488720,1.1562000513076782
0,10,1486488780,1.1562000513076782
0,10,1486488840,1.1562000513076782
0,10,1486488900,1.1562000513076782
0,10,1486488960,1.1562000513076782
0,10,1486489020,1.1562000513076782
0,10,1486489080,1.1562000513076782
0,10,1486489140,1.1562000513076782
0,10,1486489200,1.1562000513076782
0,10,1486489260,1.1562000513076782
0,10,1486489320,1.1562000513076782
0,10,1486489380,1.1562000513076782
0,10,1486489440,1.1562000513076782
0,10,1486489500,1.1562000513076782
0,10,1486489560,1.1562000513076782
0,10,1486489620,1.1562000513076782
0,10,1486489680,1.1562000513076782
0,10,1486489740,1.1562000513076782
0,10,1486489800,1.1562000513076782
0,10,1486489860,1.1562000513076782
0,10,1486489920,1.1562000513076782
0,10,1486489980,1.1562000513076782
0,10,1486490040,1.1562000513076782
0,10,1486490100,1.1562000513076782
0,10,1486490160,1.1562000513076782
0,10,1486490220,1.1562000513076782
0,10,1486490280,1.1562000513076782
0,10,1486490340,1.1562000513076782
0,10,1486490400,1.1562000513076782
0,10,1486490460,1.1562000513076782
0,10,1486490520,1.1562000513076782
0,10,1486490580,1.1562000513076782
0,10,1486490640,1.1562000513076782
0,10,1486490700,1.1562000513076782
0,10,1486490760,1.1562000513076782
0,10,1486490820,1.1562000513076782
0,10,1486490880,1.1562000513076782
0,10,1486490940,1.1562000513076782
0,10,1486491000,1.1562000513076782
0,10,1486491060,1.1562000513076782
0,10,1486491120,1.1562000513076782
0,10,1486491180,1.1562000513076782
0,10,1486491240,1.1562000513076782
0,10,1486491300,1.1562000513076782
0,10,1486491360,1.1562000513076782
0,10,1486491420,1.1562000513076782
0,10,1486491480,1.1562000513076782
0,10,1486491540,1.1562000513076782
0,10,1486491600,1.1562000513076782
0,10,1486491660,1.1562000513076782
0,10,1486491720,1.1562000513076782
0,10,1486491780,1.1562000513076782
0,10,1486491840,1.1562000513076782
0,10,1486491900,1.1562000513076782
0,10,1486491960,1.1562000513076782
0,10,1486492020,1.1562000513076782
0,10,1486492080,1.1562000513076782
0,10,1486492140,1.1562000513076782
0,10,1486492200,1.1562000513076782
0,10,1486492260,1.1562000513076782
0,10,1486492320,1.1562000513076782
0,10,1486492380,1.1562000513076782
0,10,1486492440,1.1562000513076782
0,10,1486492500,1.1562000513076782
0,10,1486492560,1.1562000513076782
0,10,1486492620,1.1562000513076782
0,10,1486492680,1.1562000513076782
0,10,1486492740,1.1562000513076782
0,10,1486492800,1.1562000513076782
0,10,1486492860,1.1562000513076782
0,10,1486492920,1.1562000513076782
0,10,1486492980,1.1562000513076782
0,10,1486493040,1.1562000513076782
0,10,1486493100,1.1562000513076782
0,10,1486493160,1.1562000513076782
0,10,1486493220,1.1562000513076782
0,10,1486493280,1.1562000513076782
0,10,1486493340,1.1562000513076782
0,10,1486493400,1.1562000513076782
0,10,1486493460,1.1562000513076782
0,10,1486493520,1.1562000513076782
0,10,1486493580,1.1562000513076782
0,10,1486493640,1.1562000513076782
0,10,1486493700,1.1562000513076782
0,10,1486493760,1.1562000513076782
0,10,1486493820,1.1562000513076782
0,10,1486493880,1.1562000513076782
0,10,1486493940,1.1562000513076782
0,10,1486494000,1.1562000513076782
0,10,1486494060,1.1562000513076782
0,10,1486494120,1.1562000513076782
0,10,1486494180,1.1562000513076782
0,10,1486494240,1.1562000513076782
0,10,1486494300,1.1562000513076782
0,10,1486494360,1.1562000513076782
0,10,1486494420,1.1562000513076782
0,10,1486494480,1.1562000513076782
0,10,1486494540,1.1562000513076782
0,10,1486494600,1.1562000513076782
0,10,1486494660,1.1562000513076782
0,10,1486494720,1.1562000513076782
0,10,1486494780,1.1562000513076782
0,10,1486494840,1.1562000513076782
0,10,1486494900,1.1562000513076782
0,10,1486494960,1.1562000513076782
0,10,1486495020,1.1562000513076782
0,10,1486495080,1.1562000513076782
0,10,1486495140,1.1562000513076782
0,10,1486495200,1.1562000513076782
0,10,1486495260,1.1562000513076782
0,10,1486495320,1.1562000513076782
