calorieslevel,caloriesmets,time,calories
1,24,1492963200,2.7748799324035645
0,11,1492963260,1.2718199491500854
0,10,1492963320,1.1562000513076782
0,11,1492963380,1.2718199491500854
0,11,1492963440,1.2718199491500854
0,10,1492963500,1.1562000513076782
0,11,1492963560,1.2718199491500854
1,26,1492963620,3.006119966506958
0,11,1492963680,1.2718199491500854
0,11,1492963740,1.2718199491500854
1,26,1492963800,3.006119966506958
0,10,1492963860,1.1562000513076782
0,10,1492963920,1.1562000513076782
0,10,1492963980,1.1562000513076782
0,10,1492964040,1.1562000513076782
0,10,1492964100,1.1562000513076782
0,10,1492964160,1.1562000513076782
0,10,1492964220,1.1562000513076782
0,10,1492964280,1.1562000513076782
0,10,1492964340,1.1562000513076782
0,10,1492964400,1.1562000513076782
0,10,1492964460,1.1562000513076782
0,10,1492964520,1.1562000513076782
0,10,1492964580,1.1562000513076782
0,10,1492964640,1.1562000513076782
0,10,1492964700,1.1562000513076782
0,10,1492964760,1.1562000513076782
0,10,1492964820,1.1562000513076782
0,10,1492964880,1.1562000513076782
0,10,1492964940,1.1562000513076782
0,10,1492965000,1.1562000513076782
0,10,1492965060,1.1562000513076782
0,10,1492965120,1.1562000513076782
0,10,1492965180,1.1562000513076782
0,10,1492965240,1.1562000513076782
0,10,1492965300,1.1562000513076782
0,10,1492965360,1.1562000513076782
0,10,1492965420,1.1562000513076782
0,10,1492965480,1.1562000513076782
0,10,1492965540,1.1562000513076782
0,10,1492965600,1.1562000513076782
0,10,1492965660,1.1562000513076782
0,10,1492965720,1.1562000513076782
0,10,1492965780,1.1562000513076782
0,10,1492965840,1.1562000513076782
0,10,1492965900,1.1562000513076782
0,10,1492965960,1.1562000513076782
0,10,1492966020,1.1562000513076782
0,10,1492966080,1.1562000513076782
0,10,1492966140,1.1562000513076782
0,10,1492966200,1.1562000513076782
0,10,1492966260,1.1562000513076782
0,10,1492966320,1.1562000513076782
0,10,1492966380,1.1562000513076782
0,10,1492966440,1.1562000513076782
0,10,1492966500,1.1562000513076782
0,10,1492966560,1.1562000513076782
0,10,1492966620,1.1562000513076782
0,10,1492966680,1.1562000513076782
0,10,1492966740,1.1562000513076782
0,10,1492966800,1.1562000513076782
0,10,1492966860,1.1562000513076782
0,10,1492966920,1.1562000513076782
