time,value
00:14:09,70
00:58:11,70
00:58:36,70
00:58:42,70
01:20:27,70
01:36:01,70
02:12:04,70
03:22:21,70
03:38:56,70
03:39:48,70
03:43:33,70
07:22:05,70
07:30:44,70
07:30:56,70
07:31:05,70
07:31:10,70
07:31:15,70
07:31:20,79
07:31:25,83
07:31:35,102
07:31:40,105
07:31:55,105
07:32:10,105
07:32:15,104
07:32:20,97
07:32:25,91
07:32:30,92
07:32:40,93
07:32:45,96
07:32:50,101
07:33:00,104
07:33:05,105
07:33:10,99
07:33:15,101
07:33:30,101
07:33:45,101
07:34:00,101
07:34:10,106
07:34:15,107
07:34:30,107
07:34:40,108
07:34:47,108
07:34:52,107
07:35:02,105
07:35:12,107
07:35:27,107
07:35:37,104
07:35:42,101
07:35:57,101
07:36:07,102
07:36:22,102
07:36:37,102
07:36:47,101
07:36:52,102
07:37:02,106
07:37:12,106
07:37:22,107
07:37:27,108
07:37:37,112
07:37:42,111
07:37:47,109
07:37:57,104
07:38:02,103
07:38:07,104
07:38:12,104
07:38:27,104
07:38:37,104
07:38:44,102
07:38:49,96
07:38:54,89
07:38:59,81
07:39:04,79
07:39:09,77
07:39:19,76
07:39:24,75
07:39:39,75
07:39:44,73
07:39:59,73
07:40:14,73
07:40:29,73
07:40:39,69
07:40:54,69
07:40:59,69
07:41:09,68
07:41:19,69
07:41:24,71
07:41:34,69
07:41:39,71
07:41:44,72
07:41:49,73
07:41:54,76
07:41:59,77
07:42:07,77
07:42:12,78
07:42:17,79
07:42:27,79
07:42:32,80
07:42:37,80
07:42:42,82
07:42:47,83
07:42:52,84
07:42:57,85
07:43:02,86
07:43:17,85
07:43:32,82
07:43:37,83
07:43:42,85
07:43:47,87
07:43:52,88
07:43:57,87
07:44:02,89
07:44:17,89
07:44:22,88
07:44:37,88
07:44:42,92
07:44:47,92
07:44:52,93
07:44:57,95
07:45:03,96
07:45:18,98
07:45:23,100
07:45:28,104
07:45:33,105
07:45:43,107
07:45:48,108
07:45:53,109
07:46:03,110
07:46:08,112
07:46:13,114
07:46:18,116
07:46:23,109
07:46:28,112
07:46:33,114
07:46:48,114
07:46:53,119
07:46:58,118
07:47:03,119
07:47:08,122
07:47:13,128
07:47:18,134
07:47:23,136
07:47:33,144
07:47:38,149
07:47:45,156
07:47:50,158
07:47:55,163
07:48:00,167
07:48:05,171
07:48:10,174
07:48:20,177
07:48:25,180
07:48:30,182
07:48:35,183
07:48:40,184
07:48:55,184
07:49:00,180
07:49:05,180
07:49:20,180
07:49:25,180
07:49:30,180
07:49:40,179
07:49:50,180
07:49:55,178
07:50:00,177
07:50:05,175
07:50:10,173
07:50:15,172
07:50:20,170
07:50:25,168
07:50:31,171
07:50:36,172
07:50:41,173
07:50:46,170
07:50:51,173
07:50:56,177
07:51:01,176
07:51:06,176
07:51:11,179
07:51:16,180
07:51:26,179
07:51:31,178
07:51:46,178
07:51:56,175
07:52:06,172
07:52:11,175
07:52:16,172
07:52:21,168
07:52:26,165
07:52:31,166
07:52:36,164
07:52:41,162
07:52:51,162
07:53:01,159
07:53:06,156
07:53:11,153
07:53:18,157
07:53:28,160
07:53:38,156
07:53:43,152
07:53:48,149
07:53:53,145
07:53:58,142
07:54:03,139
07:54:08,136
07:54:13,134
07:54:28,134
07:54:38,134
07:54:43,134
07:54:48,136
07:54:53,135
07:54:58,134
07:55:03,133
07:55:08,131
07:55:13,129
07:55:28,129
07:55:38,128
07:55:53,128
07:55:58,125
07:56:13,125
07:56:23,123
07:56:30,123
07:56:35,119
07:56:40,115
07:56:45,109
07:56:50,104
07:56:55,97
07:57:00,94
07:57:05,92
07:57:10,89
07:57:15,85
07:57:20,82
07:57:35,84
07:57:40,83
07:57:50,68
07:58:05,68
07:58:15,66
07:58:20,69
07:58:25,67
07:58:30,66
07:58:35,66
07:58:40,68
07:58:45,69
07:58:50,73
07:59:00,73
07:59:10,73
07:59:16,73
07:59:31,74
07:59:36,73
07:59:51,70
07:59:56,69
08:00:06,67
08:00:21,67
08:00:26,68
08:00:36,67
08:00:41,66
08:00:56,66
08:01:11,66
08:02:38,87
08:02:43,90
08:02:48,91
08:03:03,92
08:03:08,95
08:03:13,97
08:03:18,97
08:03:33,97
08:03:43,98
08:03:48,99
08:03:53,100
08:03:58,100
08:04:03,101
08:04:08,101
08:04:13,102
08:04:18,104
08:04:28,106
08:04:33,106
08:04:38,106
08:04:43,106
08:04:53,107
08:04:58,108
08:05:03,110
08:05:13,112
08:05:18,113
08:05:33,113
08:05:38,114
08:05:45,114
08:05:50,117
08:06:05,117
08:06:20,117
08:06:25,116
08:06:30,117
08:06:35,110
08:06:40,108
08:06:45,107
08:06:50,105
08:06:55,103
08:07:00,99
08:07:05,102
08:07:10,105
08:07:15,105
08:07:30,105
08:07:35,106
08:07:40,107
08:07:50,109
08:08:05,109
08:08:10,113
08:08:25,113
08:08:35,114
08:08:50,114
08:09:00,115
08:09:05,116
08:09:12,115
08:09:17,114
08:09:32,114
08:09:37,114
08:09:42,112
08:09:47,111
08:09:52,110
08:09:57,108
08:10:02,104
08:10:07,104
08:10:12,101
08:10:22,102
08:10:32,102
08:10:47,102
08:10:52,103
08:11:02,102
08:11:07,101
08:11:12,101
08:11:17,101
08:11:32,101
08:11:42,99
08:11:47,99
08:11:52,99
08:12:02,95
08:12:07,91
08:12:22,91
08:12:24,91
08:12:29,90
08:12:39,89
08:12:49,88
08:13:04,86
08:13:19,86
08:13:34,86
08:13:49,83
08:14:04,83
08:14:19,83
08:14:34,83
08:14:49,82
08:15:04,82
08:15:14,82
08:15:19,81
08:15:24,78
08:15:39,78
08:15:49,78
08:15:59,75
08:16:04,72
08:16:19,72
08:16:34,72
08:16:49,72
08:17:04,70
08:17:09,83
08:17:19,82
08:17:29,82
08:17:44,82
08:17:59,82
08:18:09,82
08:18:19,81
08:18:29,80
08:18:34,79
08:18:44,77
08:18:54,75
08:19:01,75
08:19:06,77
08:19:21,77
08:19:26,80
08:19:31,82
08:19:36,83
08:19:41,86
08:19:46,87
08:19:51,86
08:19:56,85
08:20:01,86
08:20:16,86
08:20:31,86
