time,value
00:00:07,55
00:00:17,56
00:00:22,56
00:00:37,56
00:00:52,56
00:01:02,58
00:01:12,59
00:01:17,58
00:01:22,58
00:01:27,57
00:01:32,63
00:01:37,63
00:01:47,60
00:01:52,58
00:01:57,59
00:02:04,58
00:02:09,60
00:02:14,58
00:02:19,57
00:02:29,56
00:02:34,56
00:02:39,61
00:02:44,58
00:02:49,56
00:02:59,55
00:03:04,55
00:03:14,57
00:03:19,57
00:03:24,58
00:03:39,58
00:03:44,59
00:03:49,58
00:03:54,59
00:03:59,60
00:04:04,58
00:04:09,58
00:04:14,61
00:04:19,59
00:04:24,58
00:04:34,58
00:04:49,58
00:04:54,57
00:05:00,57
00:05:10,56
00:05:15,58
00:05:20,60
00:05:35,60
00:05:50,59
00:06:05,61
00:06:15,62
00:06:30,62
00:06:40,62
00:06:50,63
00:06:55,65
00:07:00,64
00:07:10,67
00:07:25,67
00:07:30,68
00:07:45,68
00:07:50,67
00:08:00,67
00:08:15,67
00:08:30,67
00:08:40,68
00:08:47,69
00:08:57,68
00:09:12,68
00:09:22,69
00:09:32,69
00:09:37,69
00:09:47,70
00:09:52,71
00:09:57,72
00:10:12,72
00:10:17,73
00:10:32,73
00:10:47,73
00:10:52,74
00:11:07,74
00:11:22,74
00:12:54,72
00:13:04,71
00:13:19,71
00:13:29,62
00:13:34,59
00:13:39,58
00:13:49,57
00:13:54,54
00:13:59,55
00:14:14,55
00:14:29,55
00:14:44,55
00:14:54,55
00:14:59,55
00:15:04,56
00:15:19,56
00:15:34,57
00:15:49,57
00:15:59,57
00:16:14,57
00:16:19,56
00:16:24,56
00:16:34,58
00:16:39,60
00:16:47,56
00:16:57,54
00:17:02,55
00:17:07,54
00:17:12,53
00:17:27,53
00:17:42,53
00:17:47,54
00:18:02,55
00:18:07,54
00:18:22,54
00:18:37,54
00:18:52,54
00:19:07,54
00:19:17,52
00:19:32,52
00:20:34,53
00:20:39,52
00:20:44,51
00:20:59,51
00:21:14,51
00:21:29,52
00:21:44,53
00:21:59,56
00:22:04,57
00:22:19,57
00:22:34,57
00:22:44,58
00:22:59,58
00:23:14,58
00:23:29,58
00:23:44,58
00:23:59,58
00:24:14,58
00:24:19,59
00:24:34,59
00:24:39,58
00:24:44,58
00:24:49,57
00:24:54,58
00:24:59,57
00:25:04,56
00:25:11,55
00:25:16,54
00:25:26,53
00:25:36,52
00:25:41,51
00:25:56,51
00:26:06,50
00:26:21,50
00:26:26,51
00:26:41,51
00:26:46,52
00:26:51,52
00:27:01,56
00:27:06,55
00:27:16,54
00:27:21,53
00:27:26,52
00:27:41,52
00:27:46,50
00:28:01,50
00:28:16,49
00:28:26,52
00:28:36,59
00:28:41,59
00:28:48,59
00:28:53,58
00:28:58,57
00:29:03,56
00:29:08,54
00:29:13,53
00:29:18,52
00:29:23,51
00:29:28,50
00:29:33,49
00:29:48,49
00:29:53,49
00:29:58,50
00:30:13,50
00:30:18,51
00:30:33,51
00:30:48,52
00:30:53,51
00:31:08,51
00:31:18,53
00:31:23,52
00:31:33,51
00:31:43,52
00:31:58,52
00:32:03,53
00:32:10,53
00:32:25,53
00:32:30,54
00:32:45,54
00:32:55,54
00:33:10,55
00:33:25,55
00:33:30,54
00:33:35,52
00:33:45,51
00:33:55,51
00:34:10,51
00:34:25,51
00:34:30,50
00:34:45,50
00:35:00,50
00:35:10,49
00:35:25,49
00:35:30,48
00:35:35,49
00:35:40,50
00:35:55,50
00:36:00,49
00:36:15,49
00:36:20,49
00:36:27,49
00:36:42,49
00:36:57,48
00:37:12,48
00:37:17,48
00:37:22,48
00:37:27,48
00:37:32,49
00:37:47,49
00:38:02,49
00:38:17,50
00:38:32,51
00:38:47,51
00:40:29,54
00:40:34,54
00:40:39,52
00:40:44,51
00:40:54,50
00:41:09,50
00:41:24,49
00:41:39,49
00:41:44,49
00:41:54,49
00:41:59,50
00:42:14,50
00:42:29,50
00:42:44,53
00:42:54,52
00:43:09,52
00:43:24,51
00:43:29,50
00:43:44,50
00:43:49,51
00:43:54,55
00:43:59,54
00:44:09,53
00:44:16,53
00:44:21,52
