time,value
00:00:02,50
00:00:07,50
00:00:12,50
00:00:17,53
00:00:32,53
00:00:42,51
00:00:47,51
00:00:52,50
00:00:57,52
00:01:02,53
00:01:07,53
00:01:12,52
00:01:19,51
00:01:29,50
00:01:34,50
00:01:39,51
00:01:54,54
00:01:59,53
00:02:04,52
00:02:09,51
00:02:19,50
00:02:29,52
00:02:34,51
00:02:49,52
00:02:54,54
00:02:59,56
00:03:04,55
00:03:09,54
00:03:14,53
00:03:19,52
00:03:24,51
00:03:39,51
00:03:54,51
00:03:59,52
00:04:04,53
00:04:09,52
00:04:19,51
00:04:34,51
00:04:40,51
00:04:50,51
00:05:00,52
00:05:05,50
00:05:10,49
00:05:25,49
00:05:35,50
00:05:45,52
00:05:50,53
00:05:55,52
00:06:10,52
00:06:20,51
00:06:35,51
00:06:40,50
00:06:45,51
00:06:55,52
00:07:00,53
00:07:10,52
00:07:20,51
00:07:25,52
00:07:35,51
00:07:50,51
00:08:05,52
00:08:10,51
00:08:20,50
00:08:35,50
00:08:37,50
00:08:47,51
00:08:52,55
00:08:57,54
00:09:02,53
00:09:07,52
00:09:22,52
00:09:27,51
00:09:42,51
00:09:57,51
00:10:12,51
00:10:22,53
00:10:27,52
00:10:32,51
00:10:37,50
00:10:47,51
00:10:52,51
00:11:07,51
00:11:12,51
00:11:17,52
00:11:22,51
00:11:37,51
00:11:52,51
00:12:02,52
00:12:12,53
00:12:17,52
00:12:24,51
00:12:29,50
00:12:44,50
00:12:54,51
00:13:04,52
00:13:19,52
00:13:24,51
00:13:39,51
00:13:54,51
00:14:09,50
00:14:24,50
00:14:39,50
00:14:44,53
00:14:54,52
00:15:09,52
00:15:14,51
00:15:29,51
00:15:44,51
00:15:49,50
00:15:54,51
00:15:59,50
00:16:04,51
00:16:09,50
00:16:24,50
00:16:39,50
00:16:42,50
00:16:57,50
00:17:12,50
00:17:27,50
00:17:42,50
00:17:57,50
00:18:12,50
00:18:27,50
00:18:37,52
00:18:47,51
00:19:02,51
00:19:17,51
00:19:32,51
00:19:47,51
00:19:52,50
00:20:07,50
00:20:12,52
00:20:27,52
00:20:32,51
00:20:47,51
00:21:02,51
00:21:07,52
00:21:22,52
00:21:27,51
00:21:37,50
00:21:52,50
00:21:55,51
00:22:00,52
00:22:10,51
00:22:15,52
00:22:20,51
00:22:30,52
00:22:45,52
00:23:00,51
00:23:15,51
00:23:30,51
00:23:35,50
00:23:40,51
00:23:55,51
00:24:10,51
00:24:15,52
00:24:20,51
00:24:35,51
00:24:50,51
00:25:00,50
00:25:15,50
00:25:30,50
00:25:35,51
00:25:50,51
00:26:05,51
00:26:20,51
00:26:25,50
00:26:40,50
00:26:42,50
00:26:52,53
00:27:02,52
00:27:12,51
00:27:27,51
00:27:37,50
00:27:47,51
00:27:52,50
00:27:57,51
00:28:12,51
00:28:22,52
00:28:32,51
00:28:47,51
00:29:02,50
00:29:07,51
00:29:22,51
00:29:37,51
00:29:52,52
00:30:02,51
00:30:17,51
00:30:32,51
00:30:47,51
00:31:02,51
00:31:17,51
00:31:32,51
00:31:35,51
00:31:50,51
00:32:00,52
00:32:15,52
00:32:30,51
00:32:45,51
00:33:00,51
00:33:10,52
00:33:20,51
00:33:35,51
00:33:50,52
00:34:05,51
00:34:20,51
00:34:25,51
00:34:35,52
00:34:50,52
00:34:55,51
00:35:00,52
00:35:05,51
00:35:15,52
00:35:20,51
00:35:35,51
00:35:45,50
00:35:55,50
00:36:02,50
00:36:17,50
00:36:32,50
00:36:37,51
00:36:52,51
00:36:57,51
00:37:12,51
00:37:17,52
00:37:27,51
00:37:42,51
00:37:57,52
00:38:12,52
00:38:27,52
00:38:42,52
00:38:47,51
00:39:02,51
00:39:07,53
00:39:12,52
00:39:22,51
00:39:37,51
00:39:47,50
00:40:02,50
00:40:07,51
00:40:22,51
00:40:32,50
00:40:40,51
00:40:55,51
00:41:00,50
00:41:15,50
00:41:30,52
00:41:35,53
00:41:50,53
00:41:55,52
00:42:10,52
00:42:15,51
00:42:30,51
00:42:45,51
00:42:50,51
00:42:55,50
00:43:00,49
00:43:05,50
00:43:20,50
00:43:35,50
00:43:45,52
00:43:50,53
00:43:55,52
00:44:10,52
00:44:25,51
00:44:35,50
00:44:50,50
00:44:52,50
00:45:07,51
00:45:12,50
00:45:22,51
00:45:27,50
00:45:42,51
00:45:57,50
00:46:02,51
00:46:17,51
00:46:32,51
00:46:37,52
00:46:42,53
00:46:47,52
00:46:57,51
00:47:07,50
00:47:22,50
00:47:37,50
00:47:52,51
00:48:07,50
00:48:17,51
00:48:27,52
00:48:42,52
00:48:57,51
00:49:12,51
00:49:14,50
00:49:24,51
00:49:39,51
00:49:49,51
00:50:04,51
00:50:19,51
00:50:29,50
00:50:39,51
00:50:44,50
00:50:59,50
00:51:14,50
00:51:29,50
00:51:34,52
00:51:49,52
00:52:04,52
00:52:14,51
00:52:29,51
00:52:34,52
00:52:49,52
00:53:04,51
00:53:14,50
00:53:19,49
00:53:34,49
00:53:39,50
00:53:54,50
00:53:57,50
00:54:07,51
00:54:22,51
00:54:37,51
00:54:52,51
00:55:02,50
00:55:17,50
00:55:32,51
00:55:47,51
00:56:02,51
00:56:17,50
00:56:27,50
00:56:32,49
00:56:42,50
00:56:52,51
00:57:07,51
00:57:12,50
00:57:17,51
00:57:32,51
00:57:47,51
00:58:02,51
00:58:17,51
00:58:22,50
00:58:37,50
00:58:40,50
00:58:55,50
00:59:10,50
00:59:15,50
00:59:20,51
00:59:35,53
00:59:40,70
00:59:50,67
00:59:55,64
01:00:00,57
01:00:05,56
01:00:10,54
01:00:15,52
01:00:20,50
01:00:25,49
01:00:30,48
01:00:45,48
01:01:00,51
01:01:15,50
01:01:30,49
01:01:40,48
01:01:55,48
01:01:56,48
01:02:11,49
01:02:26,49
01:02:31,50
01:02:36,58
01:02:46,56
01:02:51,55
01:02:56,53
01:03:01,52
01:03:06,51
01:03:11,50
01:03:16,49
01:03:21,48
01:03:31,49
01:03:41,50
01:03:46,51
01:03:51,56
01:03:56,55
01:04:01,54
01:04:06,52
01:04:21,52
01:04:36,52
01:04:51,51
01:04:58,51
01:05:08,50
01:05:13,51
01:05:28,51
01:05:38,50
01:05:48,53
01:05:58,51
01:06:03,50
01:06:13,49
01:06:18,50
01:06:28,49
01:06:43,49
01:06:53,50
01:07:03,52
01:07:08,52
01:07:13,52
01:07:18,50
01:07:33,50
01:07:48,50
01:08:03,50
01:08:18,50
01:08:33,50
01:08:43,52
01:08:53,55
01:09:08,55
01:09:13,55
01:09:20,55
01:09:25,54
01:09:30,53
01:09:35,51
01:09:50,50
01:10:05,50
01:10:10,55
01:10:15,53
01:10:20,52
01:10:30,51
01:10:40,53
01:10:45,57
01:10:50,55
01:10:55,54
01:11:05,53
01:11:15,52
01:11:20,51
01:11:35,51
01:11:40,50
01:11:45,51
01:11:50,50
01:12:05,50
01:12:20,50
01:12:25,51
01:12:30,52
01:12:40,55
01:12:47,55
01:12:57,56
01:13:02,55
01:13:07,54
01:13:12,54
01:13:17,52
01:13:22,51
01:13:27,52
01:13:32,51
01:13:37,50
01:13:42,51
01:13:47,50
01:13:57,52
01:14:12,52
01:14:22,53
01:14:27,52
01:14:32,52
01:14:37,55
01:14:42,54
01:14:47,53
01:14:57,52
01:15:12,52
01:15:22,51
01:15:37,51
01:15:42,51
01:15:49,50
01:15:59,50
01:16:04,49
01:16:09,50
01:16:19,51
01:16:29,51
01:16:44,51
01:16:54,51
01:16:59,51
01:17:04,53
01:17:14,53
01:17:24,52
01:17:29,52
01:17:39,51
01:17:44,51
01:17:49,50
01:17:59,50
01:18:04,51
01:18:09,52
01:18:14,52
01:18:24,53
01:18:29,52
01:18:44,52
01:18:49,53
01:18:59,52
01:19:04,52
01:19:10,52
01:19:20,52
01:19:25,51
01:19:30,52
01:19:35,52
01:19:40,51
01:19:55,51
01:22:27,52
01:22:32,51
01:22:37,50
01:22:52,50
01:22:57,51
01:23:02,51
01:23:07,51
01:23:12,50
01:23:27,50
01:23:37,50
01:23:42,50
01:23:52,51
01:24:07,51
01:24:17,66
01:24:22,75
01:24:27,74
01:24:32,73
01:24:37,61
01:24:42,59
01:24:47,58
01:24:52,56
01:24:57,53
01:25:02,52
01:25:09,51
01:25:19,50
01:25:24,51
01:25:39,51
01:25:54,51
01:26:09,51
01:26:19,52
01:26:34,52
01:26:49,51
01:27:04,51
01:27:09,50
01:27:24,50
01:27:39,50
01:27:44,51
01:27:49,52
01:28:04,52
01:28:09,51
01:28:24,51
01:28:29,52
01:28:44,52
01:28:49,51
01:28:59,50
01:29:14,50
01:29:19,51
01:29:24,50
01:29:39,50
01:29:41,50
01:29:51,51
01:30:06,51
01:30:11,50
01:30:26,50
01:30:41,50
01:30:46,51
01:31:01,51
01:31:16,50
01:31:31,51
01:31:46,51
01:31:51,50
01:32:06,50
01:32:11,52
01:32:16,51
01:32:26,50
01:32:36,51
01:32:51,51
01:33:06,51
01:33:21,51
01:33:36,51
01:33:41,50
01:33:56,50
01:34:11,50
01:34:16,51
01:34:24,50
01:34:39,51
01:34:44,50
01:34:59,50
01:35:04,52
01:35:09,51
01:35:14,50
01:35:24,49
01:35:29,50
01:35:44,50
01:35:59,50
01:36:04,49
01:36:19,49
01:36:34,49
01:36:39,52
01:36:54,52
01:37:09,51
01:37:19,51
01:37:34,51
01:37:39,50
01:37:54,50
01:38:09,50
01:38:24,50
01:38:39,50
01:38:46,50
01:38:51,51
01:38:56,50
01:39:11,51
01:39:16,52
01:39:21,51
01:39:26,50
01:39:31,49
01:39:46,49
01:40:01,49
01:40:06,52
01:40:11,51
01:40:26,51
01:40:31,50
01:40:46,50
01:41:01,50
01:41:11,52
01:41:21,51
01:41:31,50
01:41:41,51
01:41:46,52
01:42:01,52
01:42:06,51
01:42:21,51
01:42:36,51
01:42:43,50
01:42:48,49
01:42:58,50
01:43:13,50
01:43:28,50
01:43:38,50
01:43:53,50
01:44:08,50
01:44:18,49
01:44:33,49
01:44:43,50
01:44:58,50
01:45:13,50
01:45:28,50
01:45:43,50
01:45:58,51
01:46:03,51
01:46:18,51
01:46:23,50
01:46:28,50
01:46:43,50
01:46:58,50
01:47:03,51
01:47:18,51
01:47:21,50
01:47:36,50
01:47:51,50
01:47:56,51
01:48:01,50
01:48:11,49
01:48:26,49
01:48:36,50
01:48:41,49
01:48:56,49
01:49:01,50
01:49:11,52
01:49:16,51
01:49:21,50
01:49:36,50
01:49:51,50
01:49:56,53
01:50:01,52
01:50:06,51
01:50:16,50
01:50:26,51
01:50:36,50
01:50:41,49
01:50:51,48
01:51:06,48
01:51:11,49
01:51:26,49
01:51:28,49
01:51:43,49
01:51:53,50
01:52:08,50
01:52:23,50
01:52:38,49
01:52:53,50
01:52:58,51
01:53:13,51
01:53:28,50
01:53:43,50
01:53:58,50
01:54:13,50
01:54:28,50
01:54:43,50
01:54:58,50
01:55:03,51
01:55:13,50
01:55:28,50
01:55:33,51
01:55:43,50
01:55:58,50
01:56:01,50
01:56:11,49
01:56:26,49
01:56:41,49
01:56:56,50
01:57:11,50
01:57:16,49
01:57:31,49
01:57:46,50
01:57:51,49
01:57:56,48
01:58:01,49
01:58:16,49
01:58:31,49
01:58:46,52
01:59:01,51
01:59:11,50
01:59:26,50
01:59:36,49
01:59:51,49
02:00:06,49
02:00:21,49
02:00:26,48
02:00:31,47
02:00:38,47
02:00:48,48
02:01:03,48
02:01:13,49
02:01:23,50
02:01:38,50
02:01:53,50
02:02:08,49
02:02:18,49
02:02:33,49
02:02:48,49
02:02:53,50
02:02:58,49
02:03:03,48
02:03:18,48
02:03:28,49
02:03:43,49
02:03:48,48
02:04:03,48
02:04:13,49
02:04:28,49
02:04:43,49
02:04:53,51
02:05:08,51
02:05:11,51
02:05:16,50
02:05:31,50
02:05:46,48
02:06:01,48
