time,value
07:32:52,70
07:32:57,70
07:33:41,70
07:35:25,70
07:43:31,70
07:43:41,78
07:45:38,70
07:45:48,81
07:45:53,105
07:45:58,146
07:46:03,136
07:46:08,132
07:46:13,128
07:46:18,117
07:46:33,117
07:46:48,117
07:47:03,117
07:47:18,117
07:47:33,117
07:47:38,117
07:47:53,117
07:48:08,117
07:48:09,117
07:48:19,117
07:48:34,120
07:48:49,120
07:48:54,114
07:48:59,113
07:49:04,109
07:49:09,106
07:49:14,101
07:49:19,99
07:49:34,99
07:49:49,99
07:49:54,96
07:49:59,98
07:50:09,99
07:50:24,99
07:50:29,92
07:50:34,91
07:50:44,89
07:50:49,90
07:50:54,89
07:51:09,89
07:51:24,89
07:51:31,91
07:51:36,89
07:51:41,90
07:51:56,87
07:52:01,85
07:52:06,83
07:52:21,83
07:52:31,84
07:52:41,83
07:52:46,82
07:52:51,85
07:52:56,86
07:53:01,80
07:53:06,79
07:53:16,76
07:53:21,77
07:53:26,79
07:53:31,80
07:53:36,78
07:53:41,76
07:53:46,73
07:53:51,72
07:53:56,71
07:54:06,72
07:54:11,73
07:54:16,73
07:54:21,74
07:54:28,74
07:54:38,73
07:54:53,73
07:54:58,73
07:55:03,74
07:55:08,76
07:55:13,78
07:55:18,76
07:55:28,75
07:55:33,77
07:55:38,76
07:55:43,79
07:55:48,81
07:55:58,82
07:56:03,82
07:56:18,82
07:56:23,78
07:56:38,78
07:56:43,75
07:56:58,75
07:57:13,75
07:57:28,74
07:57:33,76
07:57:39,77
07:57:44,79
07:57:49,81
07:57:54,85
07:57:59,87
07:58:04,88
07:58:09,89
07:58:24,89
07:58:29,87
07:58:39,90
07:58:44,92
07:58:54,94
07:58:59,92
07:59:04,74
07:59:14,73
07:59:29,73
07:59:34,71
07:59:39,70
07:59:54,70
08:00:04,65
08:00:09,61
08:00:14,60
08:00:21,60
08:00:31,62
08:00:36,63
08:00:51,62
08:01:01,61
08:01:16,60
08:01:26,61
08:01:31,62
08:01:36,62
08:01:46,65
08:01:51,68
08:02:01,70
08:02:06,71
08:02:11,72
08:02:26,72
08:02:31,73
08:02:36,72
08:02:41,75
08:02:46,76
08:02:51,75
08:02:56,73
08:03:06,73
08:03:21,73
08:03:26,70
08:03:31,71
08:03:46,71
08:03:48,71
08:03:53,68
08:03:58,66
08:04:03,65
08:04:13,65
08:04:18,64
08:04:23,64
08:04:38,64
08:04:53,64
08:05:08,64
08:05:23,61
08:05:28,58
08:05:43,58
08:05:58,58
08:06:03,58
08:06:18,58
08:06:23,56
08:06:28,55
08:06:43,55
08:06:58,54
08:07:13,53
08:07:18,53
08:07:25,53
08:07:30,54
08:07:35,55
08:07:45,56
08:07:50,55
08:08:05,55
08:08:15,54
08:08:30,54
08:08:40,54
08:08:50,52
08:08:55,51
08:09:10,51
08:09:15,53
08:09:20,53
08:09:25,54
08:09:30,55
08:09:35,67
08:09:40,67
08:09:50,68
08:09:55,69
08:10:00,70
08:10:05,69
08:10:15,67
08:10:20,65
08:10:25,64
08:10:32,63
08:10:42,62
08:10:47,59
08:10:52,60
08:10:57,60
08:11:02,60
08:11:12,58
08:11:17,59
08:11:27,58
08:11:32,59
08:11:42,60
08:11:52,61
08:11:57,62
08:12:12,62
08:12:17,63
08:12:32,63
08:12:42,62
08:12:57,62
08:13:07,61
08:13:12,59
08:13:22,62
08:13:27,62
08:13:37,61
08:13:42,60
08:13:57,60
08:14:02,61
08:14:08,62
08:14:23,62
08:14:28,61
08:14:43,61
08:14:58,62
08:15:13,62
08:15:28,62
08:15:33,63
08:15:48,63
08:15:58,64
08:16:03,63
08:16:08,64
08:16:13,65
08:16:18,66
08:16:28,68
08:16:43,68
08:16:48,67
