time,sleep
1491844140,1
1491844200,2
1491844260,1
1491844320,1
1491844380,1
1491844440,1
1491844500,2
1491844560,2
1491844620,1
1491844680,1
1491844740,2
1491844800,1
1491844860,1
1491844920,1
1491844980,2
1491845040,1
1491845100,1
1491845160,1
1491845220,1
1491845280,1
1491845340,1
1491845400,1
1491845460,1
1491845520,1
1491845580,1
1491845640,1
1491845700,1
1491845760,1
1491845820,1
1491845880,1
1491845940,2
1491846000,1
1491846060,1
1491846120,1
1491846180,2
1491846240,1
1491846300,1
1491846360,1
1491846420,1
1491846480,1
1491846540,1
1491846600,1
1491846660,1
1491846720,1
1491846780,1
1491846840,1
1491846900,1
1491846960,1
1491847020,1
1491847080,1
1491847140,1
1491847200,1
1491847260,1
1491847320,1
1491847380,1
1491847440,1
1491847500,1
1491847560,1
1491847620,1
1491847680,1
1491847740,1
1491847800,1
1491847860,1
1491847920,1
1491847980,1
1491848040,1
1491848100,1
1491848160,2
1491848220,2
1491848280,1
1491848340,1
1491848400,2
1491848460,1
1491848520,1
1491848580,1
1491848640,1
1491848700,1
1491848760,1
1491848820,1
1491848880,1
1491848940,1
1491849000,1
1491849060,1
1491849120,1
1491849180,1
1491849240,1
1491849300,1
1491849360,1
1491849420,1
1491849480,1
1491849540,1
1491849600,1
1491849660,1
1491849720,1
1491849780,1
1491849840,1
1491849900,1
1491849960,1
1491850020,1
1491850080,1
1491850140,1
1491850200,1
1491850260,1
1491850320,1
1491850380,1
1491850440,1
1491850500,1
1491850560,1
1491850620,1
1491850680,1
1491850740,1
1491850800,1
1491850860,1
1491850920,1
1491850980,1
1491851040,1
1491851100,1
1491851160,1
1491851220,1
1491851280,1
1491851340,1
1491851400,1
1491851460,1
1491851520,1
1491851580,1
1491851640,1
1491851700,1
1491851760,1
1491851820,1
1491851880,1
1491851940,1
1491852000,1
1491852060,1
1491852120,1
1491852180,1
1491852240,1
1491852300,1
1491852360,1
1491852420,1
1491852480,1
1491852540,1
1491852600,1
1491852660,1
1491852720,1
1491852780,1
1491852840,1
1491852900,1
1491852960,1
1491853020,1
1491853080,1
1491853140,1
1491853200,1
1491853260,1
1491853320,1
1491853380,2
1491853440,2
1491853500,1
1491853560,2
1491853620,2
1491853680,2
1491853740,1
1491853800,1
1491853860,1
1491853920,1
1491853980,1
1491854040,1
1491854100,1
1491854160,1
1491854220,2
1491854280,1
1491854340,1
1491854400,1
1491854460,1
1491854520,1
1491854580,1
1491854640,1
1491854700,1
1491854760,1
1491854820,1
1491854880,1
1491854940,1
1491855000,1
1491855060,1
1491855120,1
1491855180,1
1491855240,2
1491855300,1
1491855360,1
1491855420,1
1491855480,1
1491855540,1
1491855600,1
1491855660,1
1491855720,1
1491855780,1
1491855840,1
1491855900,1
1491855960,1
1491856020,1
1491856080,1
1491856140,1
1491856200,1
1491856260,1
1491856320,1
1491856380,1
1491856440,1
1491856500,1
1491856560,1
1491856620,1
1491856680,1
1491856740,1
1491856800,1
1491856860,1
1491856920,1
1491856980,1
1491857040,1
1491857100,1
1491857160,1
1491857220,1
1491857280,1
1491857340,1
1491857400,1
1491857460,1
1491857520,1
1491857580,1
1491857640,1
1491857700,1
1491857760,1
1491857820,1
1491857880,1
1491857940,1
1491858000,1
1491858060,1
1491858120,1
1491858180,1
1491858240,1
1491858300,1
1491858360,1
1491858420,1
1491858480,1
1491858540,1
1491858600,1
1491858660,1
1491858720,1
1491858780,1
1491858840,1
1491858900,1
1491858960,1
1491859020,1
1491859080,1
1491859140,1
1491859200,1
1491859260,1
1491859320,1
1491859380,1
1491859440,1
1491859500,1
1491859560,1
1491859620,1
1491859680,1
1491859740,1
1491859800,1
1491859860,1
1491859920,1
1491859980,1
1491860040,1
1491860100,1
1491860160,1
1491860220,1
1491860280,1
1491860340,1
1491860400,1
1491860460,1
1491860520,1
1491860580,1
1491860640,1
1491860700,1
1491860760,1
1491860820,1
1491860880,1
1491860940,2
1491861000,1
1491861060,1
1491861120,1
1491861180,1
1491861240,1
1491861300,1
1491861360,1
1491861420,1
1491861480,1
1491861540,1
1491861600,1
1491861660,1
1491861720,1
1491861780,1
1491861840,1
1491861900,1
1491861960,1
1491862020,1
1491862080,1
1491862140,1
1491862200,1
1491862260,1
1491862320,1
1491862380,1
1491862440,1
1491862500,1
1491862560,1
1491862620,1
1491862680,1
1491862740,1
1491862800,1
1491862860,1
1491862920,1
1491862980,1
1491863040,1
1491863100,1
1491863160,1
1491863220,1
1491863280,1
1491863340,1
1491863400,1
1491863460,1
1491863520,1
1491863580,1
1491863640,1
1491863700,1
1491863760,1
1491863820,1
1491863880,1
1491863940,1
1491864000,1
1491864060,2
1491864120,1
1491864180,1
1491864240,1
1491864300,2
1491864360,1
1491864420,2
1491864480,2
1491864540,1
1491864600,1
1491864660,2
1491864720,2
1491864780,1
1491864840,1
1491864900,1
1491864960,1
1491865020,1
1491865080,1
1491865140,1
1491865200,1
1491865260,1
1491865320,1
1491865380,1
1491865440,1
1491865500,1
1491865560,1
1491865620,1
1491865680,2
1491865740,2
1491865800,2
1491865860,2
1491865920,3
1491865980,3
1491866040,3
1491866100,3
1491866160,1
1491866220,1
1491866280,1
1491866340,1
1491866400,1
1491866460,1
1491866520,1
1491866580,1
1491866640,1
1491866700,1
1491866760,1
1491866820,1
1491866880,1
1491866940,1
1491867000,1
1491867060,1
1491867120,1
1491867180,1
1491867240,1
1491867300,1
1491867360,1
1491867420,1
1491867480,1
1491867540,1
1491867600,1
1491867660,1
1491867720,1
1491867780,1
1491867840,1
1491867900,1
1491867960,1
1491868020,1
1491868080,1
1491868140,1
1491868200,1
1491868260,1
1491868320,1
1491868380,1
1491868440,1
1491868500,1
1491868560,1
1491868620,1
1491868680,1
1491868740,1
1491868800,1
1491868860,1
1491868920,1
1491868980,1
1491869040,1
1491869100,1
1491869160,1
1491869220,1
1491869280,1
1491869340,1
1491869400,1
1491869460,1
1491869520,1
1491869580,1
1491869640,1
1491869700,1
1491869760,1
1491869820,1
1491869880,2
1491869940,1
1491870000,1
1491870060,1
1491870120,2
