time,sleep
1481216040,1
1481216100,1
1481216160,1
1481216220,2
1481216280,2
1481216340,2
1481216400,3
1481216460,2
1481216520,1
1481216580,1
1481216640,1
1481216700,1
1481216760,1
1481216820,1
1481216880,1
1481216940,1
1481217000,1
1481217060,1
1481217120,1
1481217180,1
1481217240,1
1481217300,1
1481217360,1
1481217420,1
1481217480,1
1481217540,1
1481217600,1
1481217660,1
1481217720,1
1481217780,1
1481217840,1
1481217900,1
1481217960,1
1481218020,1
1481218080,1
1481218140,1
1481218200,1
1481218260,1
1481218320,1
1481218380,1
1481218440,1
1481218500,1
1481218560,1
1481218620,1
1481218680,1
1481218740,1
1481218800,1
1481218860,1
1481218920,1
1481218980,1
1481219040,1
1481219100,1
1481219160,1
1481219220,1
1481219280,1
1481219340,1
1481219400,1
1481219460,1
1481219520,1
1481219580,1
1481219640,1
1481219700,1
1481219760,1
1481219820,1
1481219880,1
1481219940,1
1481220000,1
1481220060,1
1481220120,1
1481220180,1
1481220240,1
1481220300,1
1481220360,1
1481220420,1
1481220480,1
1481220540,1
1481220600,1
1481220660,1
1481220720,1
1481220780,1
1481220840,1
1481220900,1
1481220960,1
1481221020,1
1481221080,1
1481221140,1
1481221200,1
1481221260,1
1481221320,1
1481221380,1
1481221440,1
1481221500,1
1481221560,1
1481221620,1
1481221680,1
1481221740,1
1481221800,1
1481221860,1
1481221920,1
1481221980,1
1481222040,1
1481222100,1
1481222160,1
1481222220,1
1481222280,1
1481222340,1
1481222400,1
1481222460,1
1481222520,1
1481222580,1
1481222640,1
1481222700,1
1481222760,1
1481222820,1
1481222880,1
1481222940,1
1481223000,1
1481223060,1
1481223120,1
1481223180,1
1481223240,1
1481223300,1
1481223360,1
1481223420,1
1481223480,1
1481223540,1
1481223600,1
1481223660,1
1481223720,1
1481223780,1
1481223840,1
1481223900,1
1481223960,1
1481224020,1
1481224080,1
1481224140,1
1481224200,1
1481224260,1
1481224320,1
1481224380,1
1481224440,1
1481224500,1
1481224560,1
1481224620,1
1481224680,1
1481224740,1
1481224800,1
1481224860,1
1481224920,1
1481224980,2
1481225040,1
1481225100,1
1481225160,2
1481225220,1
1481225280,2
1481225340,1
1481225400,1
1481225460,1
1481225520,1
1481225580,1
1481225640,1
1481225700,1
1481225760,1
1481225820,1
1481225880,1
1481225940,1
1481226000,1
1481226060,1
1481226120,1
1481226180,1
1481226240,1
1481226300,1
1481226360,1
1481226420,1
1481226480,1
1481226540,1
1481226600,1
1481226660,1
1481226720,1
1481226780,1
1481226840,1
1481226900,1
1481226960,1
1481227020,1
1481227080,1
1481227140,1
1481227200,1
1481227260,1
1481227320,1
1481227380,1
1481227440,2
1481227500,2
1481227560,1
1481227620,1
1481227680,1
1481227740,1
1481227800,1
1481227860,1
1481227920,1
1481227980,1
1481228040,1
1481228100,1
1481228160,1
1481228220,1
1481228280,1
1481228340,1
1481228400,1
1481228460,1
1481228520,1
1481228580,1
1481228640,1
1481228700,1
1481228760,1
1481228820,1
1481228880,1
1481228940,1
1481229000,1
1481229060,1
1481229120,1
1481229180,1
1481229240,1
1481229300,1
1481229360,1
1481229420,1
1481229480,1
1481229540,1
1481229600,1
1481229660,1
1481229720,1
1481229780,1
1481229840,1
1481229900,1
1481229960,1
1481230020,1
1481230080,1
1481230140,1
1481230200,1
1481230260,1
1481230320,1
1481230380,1
1481230440,1
1481230500,1
1481230560,1
1481230620,1
1481230680,1
1481230740,1
1481230800,1
1481230860,1
1481230920,1
1481230980,1
1481231040,1
1481231100,1
1481231160,1
1481231220,1
1481231280,1
1481231340,1
1481231400,1
1481231460,1
1481231520,1
1481231580,1
1481231640,1
1481231700,1
1481231760,1
1481231820,1
1481231880,1
1481231940,1
1481232000,1
1481232060,1
1481232120,1
1481232180,1
1481232240,1
1481232300,1
1481232360,1
1481232420,1
1481232480,1
1481232540,1
1481232600,1
1481232660,1
1481232720,1
1481232780,1
1481232840,1
1481232900,1
1481232960,1
1481233020,1
1481233080,1
1481233140,1
1481233200,1
1481233260,1
1481233320,1
1481233380,1
1481233440,1
1481233500,1
1481233560,1
1481233620,1
1481233680,1
1481233740,1
1481233800,1
1481233860,1
1481233920,1
1481233980,2
1481234040,1
1481234100,1
1481234160,1
1481234220,1
1481234280,1
1481234340,1
1481234400,1
1481234460,1
1481234520,1
1481234580,1
1481234640,1
1481234700,1
1481234760,1
1481234820,1
1481234880,1
1481234940,1
1481235000,1
1481235060,1
1481235120,1
1481235180,1
1481235240,1
1481235300,1
1481235360,1
1481235420,1
1481235480,2
1481235540,1
1481235600,1
1481235660,1
1481235720,1
1481235780,1
1481235840,1
1481235900,1
1481235960,1
1481236020,1
1481236080,1
1481236140,1
1481236200,1
1481236260,1
1481236320,1
1481236380,1
1481236440,1
1481236500,1
1481236560,1
1481236620,1
1481236680,1
1481236740,1
1481236800,1
1481236860,1
1481236920,1
1481236980,1
1481237040,1
1481237100,2
1481237160,1
1481237220,1
1481237280,1
1481237340,1
1481237400,1
1481237460,1
1481237520,1
1481237580,1
1481237640,1
1481237700,1
1481237760,1
1481237820,1
1481237880,1
1481237940,2
1481238000,1
1481238060,1
1481238120,1
1481238180,2
1481238240,1
1481238300,1
1481238360,1
1481238420,1
1481238480,1
1481238540,1
1481238600,1
1481238660,1
1481238720,1
1481238780,1
1481238840,1
1481238900,1
1481238960,1
1481239020,1
1481239080,1
1481239140,1
1481239200,1
1481239260,1
1481239320,1
1481239380,1
1481239440,1
1481239500,1
1481239560,1
1481239620,2
1481239680,1
1481239740,1
1481239800,1
1481239860,1
1481239920,1
1481239980,2
1481240040,1
1481240100,2
1481240160,1
1481240220,1
1481240280,1
1481240340,1
1481240400,1
1481240460,1
1481240520,1
1481240580,1
1481240640,1
