time,sleep
1480871220,1
1480871280,1
1480871340,1
1480871400,2
1480871460,1
1480871520,1
1480871580,1
1480871640,1
1480871700,1
1480871760,1
1480871820,1
1480871880,1
1480871940,1
1480872000,1
1480872060,1
1480872120,1
1480872180,1
1480872240,1
1480872300,1
1480872360,1
1480872420,1
1480872480,1
1480872540,1
1480872600,1
1480872660,1
1480872720,1
1480872780,1
1480872840,1
1480872900,1
1480872960,1
1480873020,1
1480873080,1
1480873140,1
1480873200,1
1480873260,1
1480873320,1
1480873380,1
1480873440,1
1480873500,1
1480873560,1
1480873620,1
1480873680,1
1480873740,1
1480873800,1
1480873860,1
1480873920,1
1480873980,1
1480874040,1
1480874100,1
1480874160,1
1480874220,1
1480874280,1
1480874340,1
1480874400,1
1480874460,1
1480874520,1
1480874580,1
1480874640,1
1480874700,1
1480874760,1
1480874820,1
1480874880,1
1480874940,1
1480875000,1
1480875060,1
1480875120,1
1480875180,1
1480875240,1
1480875300,1
1480875360,1
1480875420,1
1480875480,1
1480875540,1
1480875600,1
1480875660,1
1480875720,1
1480875780,1
1480875840,1
1480875900,1
1480875960,1
1480876020,1
1480876080,1
1480876140,1
1480876200,1
1480876260,1
1480876320,1
1480876380,1
1480876440,1
1480876500,1
1480876560,1
1480876620,1
1480876680,1
1480876740,1
1480876800,1
1480876860,1
1480876920,1
1480876980,1
1480877040,1
1480877100,1
1480877160,2
1480877220,1
1480877280,1
1480877340,1
1480877400,1
1480877460,1
1480877520,1
1480877580,1
1480877640,1
1480877700,1
1480877760,1
1480877820,1
1480877880,1
1480877940,1
1480878000,1
1480878060,1
1480878120,1
1480878180,1
1480878240,1
1480878300,1
1480878360,1
1480878420,1
1480878480,1
1480878540,1
1480878600,1
1480878660,1
1480878720,1
1480878780,1
1480878840,1
1480878900,1
1480878960,1
1480879020,1
1480879080,1
1480879140,1
1480879200,1
1480879260,1
1480879320,1
1480879380,1
1480879440,1
1480879500,1
1480879560,1
1480879620,1
1480879680,1
1480879740,1
1480879800,1
1480879860,1
1480879920,1
1480879980,1
1480880040,1
1480880100,1
1480880160,1
1480880220,1
1480880280,1
1480880340,1
1480880400,1
1480880460,1
1480880520,1
1480880580,1
1480880640,1
1480880700,1
1480880760,1
1480880820,1
1480880880,1
1480880940,1
1480881000,1
1480881060,1
1480881120,1
1480881180,1
1480881240,1
1480881300,1
1480881360,1
1480881420,1
1480881480,1
1480881540,1
1480881600,1
1480881660,1
1480881720,1
1480881780,1
1480881840,1
1480881900,1
1480881960,1
1480882020,1
1480882080,1
1480882140,1
1480882200,1
1480882260,1
1480882320,1
1480882380,1
1480882440,1
1480882500,1
1480882560,1
1480882620,1
1480882680,1
1480882740,1
1480882800,1
1480882860,1
1480882920,1
1480882980,1
1480883040,1
1480883100,1
1480883160,1
1480883220,1
1480883280,1
1480883340,1
1480883400,1
1480883460,2
1480883520,1
1480883580,1
1480883640,1
1480883700,1
1480883760,1
1480883820,1
1480883880,1
1480883940,1
1480884000,2
1480884060,1
1480884120,1
1480884180,1
1480884240,1
1480884300,1
1480884360,2
1480884420,2
1480884480,1
1480884540,1
1480884600,2
1480884660,1
1480884720,1
1480884780,1
1480884840,1
1480884900,1
1480884960,1
1480885020,1
1480885080,2
1480885140,1
1480885200,1
1480885260,1
1480885320,1
1480885380,1
1480885440,1
1480885500,1
1480885560,1
1480885620,1
1480885680,1
1480885740,1
1480885800,1
1480885860,1
1480885920,2
1480885980,2
1480886040,2
1480886100,3
1480886160,2
1480886220,1
1480886280,1
1480886340,1
1480886400,1
1480886460,1
1480886520,1
1480886580,1
1480886640,1
1480886700,1
1480886760,1
1480886820,1
1480886880,1
1480886940,1
1480887000,1
1480887060,1
1480887120,1
1480887180,1
1480887240,1
1480887300,1
1480887360,1
1480887420,1
1480887480,1
1480887540,1
1480887600,1
1480887660,1
1480887720,1
1480887780,1
1480887840,1
1480887900,1
1480887960,1
1480888020,1
1480888080,1
1480888140,1
1480888200,1
1480888260,1
1480888320,1
1480888380,1
1480888440,1
1480888500,1
1480888560,1
1480888620,1
1480888680,1
1480888740,1
1480888800,1
1480888860,1
1480888920,1
1480888980,1
1480889040,1
1480889100,1
1480889160,1
1480889220,1
1480889280,1
1480889340,1
1480889400,1
1480889460,1
1480889520,1
1480889580,1
1480889640,1
1480889700,1
1480889760,1
1480889820,1
1480889880,1
1480889940,1
1480890000,1
1480890060,1
1480890120,1
1480890180,1
1480890240,1
1480890300,1
1480890360,1
1480890420,1
1480890480,2
1480890540,1
1480890600,1
1480890660,1
1480890720,1
1480890780,1
1480890840,1
1480890900,1
1480890960,1
1480891020,1
1480891080,1
1480891140,2
1480891200,1
1480891260,1
1480891320,1
1480891380,1
1480891440,1
1480891500,1
1480891560,1
1480891620,1
1480891680,1
1480891740,1
1480891800,1
1480891860,1
1480891920,1
1480891980,1
1480892040,1
1480892100,1
1480892160,1
1480892220,1
1480892280,1
1480892340,1
1480892400,1
1480892460,1
1480892520,1
1480892580,1
1480892640,1
1480892700,1
1480892760,2
1480892820,1
1480892880,1
1480892940,1
1480893000,2
1480893060,2
1480893120,3
1480893180,2
1480893240,1
1480893300,1
1480893360,1
1480893420,1
1480893480,1
1480893540,1
1480893600,1
1480893660,1
1480893720,1
1480893780,1
1480893840,1
1480893900,1
1480893960,1
1480894020,1
1480894080,1
1480894140,1
1480894200,1
1480894260,1
1480894320,1
1480894380,2
1480894440,2
1480894500,1
1480894560,1
1480894620,1
1480894680,1
1480894740,1
1480894800,1
1480894860,1
1480894920,1
1480894980,1
1480895040,1
1480895100,1
1480895160,1
1480895220,1
1480895280,1
1480895340,2
1480895400,1
1480895460,1
1480895520,1
1480895580,1
1480895640,1
1480895700,1
1480895760,1
1480895820,1
