time,sleep
1490202660,2
1490202720,2
1490202780,1
1490202840,1
1490202900,1
1490202960,1
1490203020,1
1490203080,1
1490203140,1
1490203200,1
1490203260,1
1490203320,1
1490203380,1
1490203440,1
1490203500,1
1490203560,1
1490203620,1
1490203680,1
1490203740,1
1490203800,1
1490203860,1
1490203920,1
1490203980,1
1490204040,1
1490204100,1
1490204160,1
1490204220,1
1490204280,1
1490204340,1
1490204400,1
1490204460,1
1490204520,1
1490204580,1
1490204640,1
1490204700,1
1490204760,1
1490204820,1
1490204880,1
1490204940,1
1490205000,1
1490205060,1
1490205120,1
1490205180,1
1490205240,1
1490205300,1
1490205360,1
1490205420,1
1490205480,1
1490205540,1
1490205600,1
1490205660,1
1490205720,1
1490205780,1
1490205840,1
1490205900,1
1490205960,1
1490206020,1
1490206080,1
1490206140,1
1490206200,1
1490206260,1
1490206320,1
1490206380,1
1490206440,2
1490206500,1
1490206560,1
1490206620,1
1490206680,1
1490206740,1
1490206800,1
1490206860,1
1490206920,1
1490206980,1
1490207040,1
1490207100,1
1490207160,1
1490207220,1
1490207280,1
1490207340,1
1490207400,1
1490207460,1
1490207520,1
1490207580,1
1490207640,1
1490207700,1
1490207760,1
1490207820,1
1490207880,1
1490207940,1
1490208000,1
1490208060,1
1490208120,1
1490208180,1
1490208240,1
1490208300,1
1490208360,1
1490208420,1
1490208480,1
1490208540,1
1490208600,1
1490208660,1
1490208720,1
1490208780,1
1490208840,1
1490208900,1
1490208960,1
1490209020,1
1490209080,1
1490209140,1
1490209200,1
1490209260,1
1490209320,1
1490209380,1
1490209440,1
1490209500,1
1490209560,1
1490209620,1
1490209680,1
1490209740,1
1490209800,1
1490209860,1
1490209920,1
1490209980,1
1490210040,1
1490210100,1
1490210160,1
1490210220,1
1490210280,1
1490210340,1
1490210400,1
1490210460,1
1490210520,1
1490210580,1
1490210640,1
1490210700,1
1490210760,1
1490210820,1
1490210880,1
1490210940,1
1490211000,1
1490211060,1
1490211120,1
1490211180,1
1490211240,1
1490211300,1
1490211360,1
1490211420,1
1490211480,1
1490211540,1
1490211600,1
1490211660,1
1490211720,1
1490211780,1
1490211840,1
1490211900,1
1490211960,1
1490212020,1
1490212080,1
1490212140,1
1490212200,1
1490212260,1
1490212320,1
1490212380,2
1490212440,1
1490212500,1
1490212560,1
1490212620,1
1490212680,1
1490212740,1
1490212800,1
1490212860,1
1490212920,1
1490212980,1
1490213040,1
1490213100,1
1490213160,1
1490213220,1
1490213280,1
1490213340,1
1490213400,1
1490213460,1
1490213520,1
1490213580,1
1490213640,1
1490213700,1
1490213760,1
1490213820,1
1490213880,1
1490213940,1
1490214000,2
1490214060,1
1490214120,1
1490214180,1
1490214240,1
1490214300,1
1490214360,1
1490214420,1
1490214480,1
1490214540,1
1490214600,1
1490214660,1
1490214720,1
1490214780,1
1490214840,1
1490214900,1
1490214960,1
1490215020,1
1490215080,1
1490215140,1
1490215200,1
1490215260,1
1490215320,1
1490215380,1
1490215440,1
