time,sleep
1489595040,1
1489595100,1
1489595160,1
1489595220,1
1489595280,1
1489595340,1
1489595400,1
1489595460,1
1489595520,1
1489595580,1
1489595640,1
1489595700,1
1489595760,1
1489595820,1
1489595880,1
1489595940,1
1489596000,1
1489596060,1
1489596120,1
1489596180,1
1489596240,1
1489596300,1
1489596360,1
1489596420,1
1489596480,1
1489596540,1
1489596600,1
1489596660,1
1489596720,1
1489596780,1
1489596840,1
1489596900,1
1489596960,1
1489597020,1
1489597080,1
1489597140,1
1489597200,1
1489597260,1
1489597320,1
1489597380,1
1489597440,1
1489597500,1
1489597560,1
1489597620,1
1489597680,1
1489597740,1
1489597800,1
1489597860,1
1489597920,1
1489597980,1
1489598040,1
1489598100,1
1489598160,1
1489598220,1
1489598280,1
1489598340,1
1489598400,1
1489598460,1
1489598520,1
1489598580,1
1489598640,1
1489598700,1
1489598760,1
1489598820,1
1489598880,1
1489598940,1
1489599000,1
1489599060,1
1489599120,1
1489599180,1
1489599240,1
1489599300,1
1489599360,1
1489599420,1
1489599480,1
1489599540,1
1489599600,1
1489599660,1
1489599720,1
1489599780,1
1489599840,1
1489599900,1
1489599960,1
1489600020,1
1489600080,1
1489600140,1
1489600200,1
1489600260,1
1489600320,1
1489600380,1
1489600440,1
1489600500,1
1489600560,1
1489600620,1
1489600680,1
1489600740,1
1489600800,1
1489600860,1
1489600920,1
1489600980,1
1489601040,1
1489601100,1
1489601160,1
1489601220,1
1489601280,1
1489601340,1
1489601400,1
1489601460,1
1489601520,1
1489601580,1
1489601640,1
1489601700,1
1489601760,1
1489601820,1
1489601880,1
1489601940,1
1489602000,1
1489602060,1
1489602120,1
1489602180,1
1489602240,1
1489602300,1
1489602360,1
1489602420,1
1489602480,1
1489602540,1
1489602600,1
1489602660,1
1489602720,1
1489602780,1
1489602840,1
1489602900,1
1489602960,1
1489603020,1
1489603080,1
1489603140,1
1489603200,1
1489603260,1
1489603320,1
1489603380,1
1489603440,1
1489603500,1
1489603560,1
1489603620,1
1489603680,1
1489603740,1
1489603800,1
1489603860,1
1489603920,1
1489603980,1
1489604040,1
1489604100,1
1489604160,1
1489604220,1
1489604280,1
1489604340,1
1489604400,1
1489604460,1
1489604520,1
1489604580,1
1489604640,1
1489604700,1
1489604760,1
1489604820,1
1489604880,1
1489604940,1
1489605000,1
1489605060,1
1489605120,1
1489605180,1
1489605240,1
1489605300,1
1489605360,1
1489605420,1
1489605480,1
1489605540,1
1489605600,1
1489605660,1
1489605720,1
1489605780,1
1489605840,1
1489605900,1
1489605960,1
1489606020,1
1489606080,2
1489606140,1
1489606200,1
1489606260,1
1489606320,1
1489606380,1
1489606440,1
1489606500,1
1489606560,1
1489606620,1
1489606680,1
1489606740,1
1489606800,1
1489606860,1
1489606920,1
1489606980,1
1489607040,1
1489607100,1
1489607160,1
1489607220,1
1489607280,1
1489607340,1
1489607400,1
1489607460,1
1489607520,1
1489607580,1
1489607640,1
1489607700,1
1489607760,1
1489607820,1
1489607880,1
1489607940,1
1489608000,1
1489608060,1
1489608120,1
1489608180,1
1489608240,1
1489608300,1
1489608360,1
1489608420,1
1489608480,1
1489608540,1
1489608600,2
1489608660,1
1489608720,1
1489608780,1
1489608840,1
1489608900,1
1489608960,1
1489609020,1
1489609080,1
1489609140,1
1489609200,1
1489609260,1
1489609320,1
1489609380,1
1489609440,1
1489609500,1
1489609560,1
1489609620,1
1489609680,1
1489609740,1
1489609800,1
1489609860,1
1489609920,1
1489609980,1
1489610040,1
1489610100,1
1489610160,1
1489610220,1
1489610280,1
1489610340,1
1489610400,1
1489610460,1
1489610520,1
1489610580,1
1489610640,1
1489610700,1
