time,sleep
1481561220,1
1481561280,1
1481561340,1
1481561400,1
1481561460,1
1481561520,1
1481561580,1
1481561640,2
1481561700,1
1481561760,1
1481561820,1
1481561880,1
1481561940,1
1481562000,1
1481562060,1
1481562120,1
1481562180,1
1481562240,1
1481562300,1
1481562360,1
1481562420,1
1481562480,1
1481562540,1
1481562600,1
1481562660,1
1481562720,1
1481562780,1
1481562840,1
1481562900,1
1481562960,1
1481563020,1
1481563080,1
1481563140,1
1481563200,1
1481563260,1
1481563320,1
1481563380,1
1481563440,1
1481563500,1
1481563560,1
1481563620,1
1481563680,1
1481563740,1
1481563800,1
1481563860,1
1481563920,1
1481563980,1
1481564040,1
1481564100,1
1481564160,1
1481564220,1
1481564280,1
1481564340,1
1481564400,1
1481564460,1
1481564520,1
1481564580,1
1481564640,1
1481564700,1
1481564760,1
1481564820,1
1481564880,1
1481564940,1
1481565000,1
1481565060,1
1481565120,1
1481565180,1
1481565240,1
1481565300,1
1481565360,1
1481565420,1
1481565480,1
1481565540,1
1481565600,2
1481565660,1
1481565720,1
1481565780,1
1481565840,1
1481565900,1
1481565960,1
1481566020,1
1481566080,1
1481566140,1
1481566200,1
1481566260,1
1481566320,1
1481566380,1
1481566440,1
1481566500,1
1481566560,1
1481566620,1
1481566680,1
1481566740,1
1481566800,1
1481566860,1
1481566920,1
1481566980,1
1481567040,1
1481567100,1
1481567160,1
1481567220,1
1481567280,1
1481567340,1
1481567400,1
1481567460,1
1481567520,1
1481567580,1
1481567640,1
1481567700,1
1481567760,1
1481567820,1
1481567880,1
1481567940,1
1481568000,1
1481568060,1
1481568120,1
1481568180,1
1481568240,1
1481568300,1
1481568360,1
1481568420,1
1481568480,1
1481568540,1
1481568600,1
1481568660,1
1481568720,1
1481568780,1
1481568840,1
1481568900,1
1481568960,1
1481569020,1
1481569080,1
1481569140,1
1481569200,1
1481569260,2
1481569320,1
1481569380,1
1481569440,1
1481569500,1
1481569560,1
1481569620,1
1481569680,1
1481569740,1
1481569800,1
1481569860,1
1481569920,1
1481569980,1
1481570040,1
1481570100,1
1481570160,1
1481570220,1
1481570280,1
1481570340,1
1481570400,1
1481570460,1
1481570520,1
1481570580,1
1481570640,1
1481570700,2
1481570760,1
1481570820,1
1481570880,1
1481570940,1
1481571000,1
1481571060,1
1481571120,1
1481571180,1
1481571240,1
1481571300,1
1481571360,1
1481571420,1
1481571480,1
1481571540,1
1481571600,1
1481571660,1
1481571720,1
1481571780,1
1481571840,1
1481571900,1
1481571960,1
1481572020,1
1481572080,1
1481572140,1
1481572200,1
1481572260,1
1481572320,1
1481572380,1
1481572440,1
1481572500,1
1481572560,1
1481572620,1
1481572680,1
1481572740,1
1481572800,1
1481572860,1
1481572920,1
1481572980,1
1481573040,1
1481573100,1
1481573160,1
1481573220,1
1481573280,1
1481573340,1
1481573400,1
1481573460,1
1481573520,1
1481573580,1
1481573640,1
1481573700,1
1481573760,1
1481573820,1
1481573880,1
1481573940,1
1481574000,1
1481574060,1
1481574120,1
1481574180,2
1481574240,1
1481574300,1
1481574360,1
1481574420,1
1481574480,1
1481574540,1
1481574600,1
1481574660,1
1481574720,1
1481574780,1
1481574840,1
1481574900,1
1481574960,1
1481575020,1
1481575080,1
1481575140,1
1481575200,1
1481575260,1
1481575320,1
1481575380,1
1481575440,1
1481575500,1
1481575560,1
1481575620,1
1481575680,1
1481575740,1
1481575800,1
1481575860,1
1481575920,1
1481575980,1
1481576040,1
1481576100,1
1481576160,1
1481576220,1
1481576280,1
1481576340,1
1481576400,1
1481576460,1
1481576520,1
1481576580,1
1481576640,1
1481576700,1
1481576760,1
1481576820,1
1481576880,1
1481576940,1
1481577000,1
1481577060,1
1481577120,1
1481577180,1
1481577240,1
1481577300,1
1481577360,1
1481577420,1
1481577480,1
1481577540,1
1481577600,1
1481577660,1
1481577720,1
1481577780,1
1481577840,1
1481577900,1
1481577960,1
1481578020,1
1481578080,1
1481578140,1
1481578200,1
1481578260,1
1481578320,2
1481578380,2
1481578440,1
1481578500,1
1481578560,1
1481578620,1
1481578680,1
1481578740,1
1481578800,1
1481578860,1
1481578920,1
1481578980,1
1481579040,1
1481579100,1
1481579160,1
1481579220,1
1481579280,1
1481579340,1
1481579400,1
1481579460,1
1481579520,1
1481579580,1
1481579640,1
1481579700,1
1481579760,1
1481579820,1
1481579880,2
1481579940,1
1481580000,1
1481580060,1
1481580120,1
1481580180,1
1481580240,1
1481580300,1
1481580360,1
1481580420,1
1481580480,1
1481580540,1
1481580600,1
1481580660,1
1481580720,1
1481580780,1
1481580840,1
1481580900,1
1481580960,1
1481581020,1
1481581080,1
1481581140,1
1481581200,1
1481581260,1
1481581320,1
1481581380,2
1481581440,1
1481581500,1
1481581560,2
1481581620,1
1481581680,1
1481581740,1
1481581800,1
1481581860,1
1481581920,1
1481581980,1
1481582040,1
1481582100,1
1481582160,1
1481582220,1
1481582280,1
1481582340,1
1481582400,1
1481582460,1
1481582520,1
1481582580,1
1481582640,1
1481582700,1
1481582760,1
1481582820,1
1481582880,2
1481582940,2
1481583000,2
1481583060,3
1481583120,2
1481583180,1
1481583240,1
1481583300,1
1481583360,1
1481583420,1
1481583480,1
1481583540,1
1481583600,1
1481583660,1
1481583720,1
1481583780,1
1481583840,1
1481583900,1
1481583960,1
1481584020,1
1481584080,1
1481584140,1
1481584200,1
1481584260,1
1481584320,1
1481584380,1
1481584440,1
1481584500,1
1481584560,1
1481584620,1
1481584680,1
1481584740,1
1481584800,1
1481584860,1
1481584920,1
1481584980,1
1481585040,1
1481585100,1
1481585160,1
1481585220,1
1481585280,1
1481585340,1
1481585400,2
1481585460,2
1481585520,2
1481585580,2
1481585640,3
1481585700,1
1481585760,1
1481585820,1
1481585880,1
1481585940,1
1481586000,1
1481586060,1
1481586120,1
1481586180,1
1481586240,1
1481586300,1
1481586360,1
1481586420,1
1481586480,1
1481586540,1
1481586600,1
1481586660,1
1481586720,1
1481586780,1
1481586840,1
1481586900,1
1481586960,1
1481587020,1
1481587080,1
1481587140,1
1481587200,1
1481587260,2
1481587320,1
1481587380,2
1481587440,1
1481587500,1
1481587560,1
1481587620,1
1481587680,1
1481587740,1
