time,sleep
1490028780,1
1490028840,1
1490028900,1
1490028960,1
1490029020,1
1490029080,1
1490029140,2
1490029200,2
1490029260,1
1490029320,1
1490029380,1
1490029440,1
1490029500,1
1490029560,1
1490029620,2
1490029680,1
1490029740,1
1490029800,1
1490029860,2
1490029920,2
1490029980,1
1490030040,1
1490030100,1
1490030160,1
1490030220,1
1490030280,1
1490030340,1
1490030400,1
1490030460,1
1490030520,1
1490030580,1
1490030640,1
1490030700,1
1490030760,1
1490030820,1
1490030880,1
1490030940,1
1490031000,1
1490031060,1
1490031120,1
1490031180,1
1490031240,1
1490031300,1
1490031360,1
1490031420,1
1490031480,1
1490031540,1
1490031600,1
1490031660,1
1490031720,1
1490031780,1
1490031840,1
1490031900,1
1490031960,1
1490032020,1
1490032080,1
1490032140,1
1490032200,1
1490032260,1
1490032320,1
1490032380,1
1490032440,1
1490032500,1
1490032560,1
1490032620,1
1490032680,1
1490032740,1
1490032800,1
1490032860,1
1490032920,1
1490032980,1
1490033040,1
1490033100,1
1490033160,1
1490033220,1
1490033280,1
1490033340,1
1490033400,1
1490033460,1
1490033520,1
1490033580,1
1490033640,1
1490033700,1
1490033760,1
1490033820,1
1490033880,1
1490033940,1
1490034000,1
1490034060,1
1490034120,1
1490034180,1
1490034240,1
1490034300,1
1490034360,1
1490034420,1
1490034480,1
1490034540,1
1490034600,1
1490034660,1
1490034720,1
1490034780,1
1490034840,1
1490034900,1
1490034960,1
1490035020,1
1490035080,1
1490035140,1
1490035200,1
1490035260,1
1490035320,1
1490035380,1
1490035440,1
1490035500,1
1490035560,1
1490035620,1
1490035680,1
1490035740,1
1490035800,1
1490035860,1
1490035920,1
1490035980,1
1490036040,1
1490036100,1
1490036160,1
1490036220,1
1490036280,1
1490036340,1
1490036400,1
1490036460,1
1490036520,1
1490036580,1
1490036640,1
1490036700,1
1490036760,1
1490036820,1
1490036880,1
1490036940,1
1490037000,1
1490037060,1
1490037120,1
1490037180,1
1490037240,1
1490037300,1
1490037360,1
1490037420,1
1490037480,1
1490037540,2
1490037600,1
1490037660,1
1490037720,1
1490037780,1
1490037840,1
1490037900,1
1490037960,1
1490038020,1
1490038080,1
1490038140,1
1490038200,1
1490038260,1
1490038320,1
1490038380,1
1490038440,1
1490038500,1
1490038560,1
1490038620,2
1490038680,1
1490038740,1
1490038800,2
1490038860,1
1490038920,1
1490038980,1
1490039040,1
1490039100,1
1490039160,1
1490039220,1
1490039280,1
1490039340,1
1490039400,1
1490039460,1
1490039520,1
1490039580,1
1490039640,1
