time,sleep
1488647880,1
1488647940,1
1488648000,1
1488648060,1
1488648120,1
1488648180,1
1488648240,1
1488648300,1
1488648360,2
1488648420,1
1488648480,1
1488648540,2
1488648600,2
1488648660,1
1488648720,1
1488648780,1
1488648840,1
1488648900,1
1488648960,1
1488649020,1
1488649080,1
1488649140,1
1488649200,1
1488649260,1
1488649320,1
1488649380,1
1488649440,1
1488649500,1
1488649560,1
1488649620,1
1488649680,1
1488649740,1
1488649800,1
1488649860,1
1488649920,1
1488649980,1
1488650040,1
1488650100,1
1488650160,1
1488650220,1
1488650280,1
1488650340,1
1488650400,1
1488650460,1
1488650520,1
1488650580,1
1488650640,1
1488650700,1
1488650760,1
1488650820,1
1488650880,1
1488650940,1
1488651000,1
1488651060,1
1488651120,1
1488651180,1
1488651240,1
1488651300,1
1488651360,1
1488651420,1
1488651480,1
1488651540,1
1488651600,1
1488651660,1
1488651720,1
1488651780,1
1488651840,1
1488651900,1
1488651960,1
1488652020,1
1488652080,1
1488652140,1
1488652200,1
1488652260,1
1488652320,1
1488652380,1
1488652440,1
1488652500,1
1488652560,1
1488652620,1
1488652680,1
1488652740,1
1488652800,1
1488652860,1
1488652920,1
1488652980,1
1488653040,1
1488653100,1
1488653160,1
1488653220,1
1488653280,1
1488653340,1
1488653400,1
1488653460,1
1488653520,1
1488653580,1
1488653640,1
1488653700,1
1488653760,1
1488653820,1
1488653880,1
1488653940,1
1488654000,1
1488654060,1
1488654120,1
1488654180,1
1488654240,1
1488654300,1
1488654360,1
1488654420,1
1488654480,1
1488654540,1
1488654600,1
1488654660,1
1488654720,1
1488654780,1
1488654840,1
1488654900,1
1488654960,1
1488655020,1
1488655080,1
1488655140,1
1488655200,1
1488655260,1
1488655320,1
1488655380,1
1488655440,1
1488655500,1
1488655560,1
1488655620,1
1488655680,1
1488655740,1
1488655800,1
1488655860,1
1488655920,1
1488655980,1
1488656040,1
1488656100,1
1488656160,1
1488656220,1
1488656280,1
1488656340,1
1488656400,1
1488656460,1
1488656520,1
1488656580,1
1488656640,1
1488656700,1
1488656760,1
1488656820,2
1488656880,2
1488656940,1
1488657000,1
1488657060,1
1488657120,1
1488657180,1
1488657240,1
1488657300,1
1488657360,1
1488657420,1
1488657480,1
1488657540,1
1488657600,1
