time,sleep
1494176460,1
1494176520,1
1494176580,1
1494176640,1
1494176700,1
1494176760,1
1494176820,1
1494176880,1
1494176940,1
1494177000,1
1494177060,1
1494177120,1
1494177180,1
1494177240,1
1494177300,1
1494177360,1
1494177420,1
1494177480,1
1494177540,1
1494177600,1
1494177660,1
1494177720,1
1494177780,1
1494177840,1
1494177900,1
1494177960,1
1494178020,1
1494178080,1
1494178140,1
1494178200,1
1494178260,1
1494178320,1
1494178380,1
1494178440,1
1494178500,1
1494178560,1
1494178620,1
1494178680,1
1494178740,1
1494178800,1
1494178860,1
1494178920,1
1494178980,1
1494179040,1
1494179100,1
1494179160,1
1494179220,1
1494179280,1
1494179340,1
1494179400,1
1494179460,1
1494179520,1
1494179580,1
1494179640,1
1494179700,1
1494179760,1
1494179820,1
1494179880,1
1494179940,1
1494180000,1
1494180060,1
1494180120,1
1494180180,1
1494180240,1
1494180300,1
1494180360,1
1494180420,1
1494180480,1
1494180540,1
1494180600,1
1494180660,1
1494180720,1
1494180780,1
1494180840,1
1494180900,1
1494180960,1
1494181020,1
1494181080,1
1494181140,1
1494181200,1
1494181260,1
1494181320,1
1494181380,1
1494181440,1
1494181500,1
1494181560,1
1494181620,1
1494181680,1
1494181740,1
1494181800,1
1494181860,2
1494181920,2
1494181980,1
1494182040,1
1494182100,1
1494182160,1
1494182220,1
1494182280,1
1494182340,1
1494182400,1
1494182460,1
1494182520,1
1494182580,1
1494182640,1
1494182700,1
1494182760,1
1494182820,1
1494182880,1
1494182940,1
1494183000,1
1494183060,1
1494183120,1
1494183180,1
1494183240,1
1494183300,1
1494183360,1
1494183420,1
1494183480,1
1494183540,1
1494183600,1
1494183660,1
1494183720,1
1494183780,1
1494183840,1
1494183900,1
1494183960,1
1494184020,1
1494184080,1
1494184140,1
1494184200,1
1494184260,1
1494184320,1
1494184380,1
1494184440,2
1494184500,1
1494184560,1
1494184620,1
1494184680,1
1494184740,1
1494184800,1
1494184860,1
1494184920,1
1494184980,1
1494185040,1
1494185100,1
1494185160,1
1494185220,1
1494185280,1
1494185340,1
1494185400,1
1494185460,1
1494185520,1
1494185580,1
1494185640,1
1494185700,1
1494185760,1
1494185820,1
1494185880,1
1494185940,1
1494186000,1
1494186060,1
1494186120,1
1494186180,1
1494186240,2
1494186300,1
1494186360,1
1494186420,1
1494186480,1
1494186540,1
1494186600,1
1494186660,2
1494186720,1
1494186780,1
1494186840,2
1494186900,3
1494186960,1
1494187020,1
1494187080,1
1494187140,1
1494187200,1
1494187260,1
1494187320,1
1494187380,1
1494187440,1
1494187500,1
1494187560,1
1494187620,1
1494187680,1
1494187740,1
1494187800,1
1494187860,1
1494187920,1
1494187980,1
1494188040,1
1494188100,1
1494188160,1
1494188220,1
1494188280,1
1494188340,1
1494188400,1
1494188460,1
1494188520,1
1494188580,1
1494188640,1
1494188700,1
1494188760,1
1494188820,1
1494188880,1
1494188940,1
1494189000,1
1494189060,1
1494189120,1
1494189180,1
1494189240,1
1494189300,1
1494189360,1
1494189420,1
1494189480,1
1494189540,1
1494189600,1
1494189660,1
1494189720,1
1494189780,1
1494189840,1
1494189900,1
1494189960,1
1494190020,1
1494190080,1
1494190140,1
1494190200,1
1494190260,1
1494190320,1
1494190380,1
1494190440,1
1494190500,1
1494190560,1
1494190620,1
1494190680,1
1494190740,1
1494190800,1
1494190860,1
1494190920,1
1494190980,1
1494191040,1
1494191100,1
1494191160,1
1494191220,1
1494191280,1
1494191340,1
1494191400,1
1494191460,1
1494191520,1
1494191580,1
1494191640,1
1494191700,1
1494191760,1
1494191820,1
1494191880,1
1494191940,1
1494192000,1
1494192060,1
1494192120,1
1494192180,1
1494192240,1
1494192300,2
1494192360,1
1494192420,1
1494192480,1
1494192540,1
1494192600,1
1494192660,1
1494192720,1
1494192780,1
1494192840,1
1494192900,1
1494192960,1
1494193020,1
1494193080,1
1494193140,1
1494193200,1
1494193260,1
1494193320,1
1494193380,2
1494193440,1
1494193500,1
1494193560,2
1494193620,2
1494193680,1
1494193740,1
1494193800,1
1494193860,1
1494193920,1
1494193980,1
1494194040,1
1494194100,1
1494194160,1
1494194220,1
1494194280,1
1494194340,1
1494194400,1
1494194460,1
1494194520,1
1494194580,1
1494194640,1
1494194700,1
1494194760,2
1494194820,1
1494194880,1
1494194940,1
1494195000,1
1494195060,1
1494195120,1
1494195180,1
1494195240,1
1494195300,1
1494195360,1
1494195420,1
1494195480,1
1494195540,1
1494195600,1
1494195660,1
1494195720,1
1494195780,1
1494195840,1
1494195900,1
1494195960,1
1494196020,1
1494196080,1
1494196140,1
1494196200,1
1494196260,1
1494196320,1
1494196380,1
1494196440,1
1494196500,1
1494196560,1
1494196620,1
1494196680,1
1494196740,1
1494196800,1
1494196860,1
1494196920,1
1494196980,1
1494197040,1
1494197100,1
1494197160,1
1494197220,1
1494197280,1
1494197340,1
1494197400,1
1494197460,1
1494197520,1
1494197580,1
1494197640,1
1494197700,1
1494197760,1
1494197820,1
1494197880,1
1494197940,2
1494198000,1
1494198060,1
1494198120,1
1494198180,2
1494198240,1
1494198300,1
1494198360,1
1494198420,1
1494198480,1
1494198540,1
1494198600,1
1494198660,1
1494198720,1
1494198780,1
