time,sleep
1489682580,3
1489682640,1
1489682700,1
1489682760,1
1489682820,1
1489682880,1
1489682940,1
1489683000,1
1489683060,1
1489683120,1
1489683180,1
1489683240,1
1489683300,1
1489683360,2
1489683420,2
1489683480,1
1489683540,2
1489683600,2
1489683660,2
1489683720,1
1489683780,1
1489683840,1
1489683900,1
1489683960,1
1489684020,1
1489684080,1
1489684140,1
1489684200,1
1489684260,1
1489684320,1
1489684380,1
1489684440,1
1489684500,1
1489684560,1
1489684620,1
1489684680,1
1489684740,1
1489684800,1
1489684860,1
1489684920,1
1489684980,1
1489685040,1
1489685100,1
1489685160,1
1489685220,1
1489685280,1
1489685340,1
1489685400,1
1489685460,1
1489685520,1
1489685580,1
1489685640,1
1489685700,1
1489685760,1
1489685820,1
1489685880,1
1489685940,1
1489686000,1
1489686060,1
1489686120,1
1489686180,1
1489686240,1
1489686300,1
1489686360,1
1489686420,1
1489686480,1
1489686540,1
1489686600,1
1489686660,1
1489686720,1
1489686780,1
1489686840,1
1489686900,1
1489686960,1
1489687020,1
1489687080,1
1489687140,1
1489687200,1
1489687260,1
1489687320,1
1489687380,1
1489687440,1
1489687500,1
1489687560,1
1489687620,1
1489687680,1
1489687740,1
1489687800,1
1489687860,1
1489687920,1
1489687980,1
1489688040,1
1489688100,1
1489688160,1
1489688220,1
1489688280,1
1489688340,1
1489688400,2
1489688460,1
1489688520,1
1489688580,1
1489688640,1
1489688700,1
1489688760,1
1489688820,1
1489688880,1
1489688940,1
1489689000,1
1489689060,1
1489689120,1
1489689180,1
1489689240,1
1489689300,1
1489689360,1
1489689420,1
1489689480,1
1489689540,1
1489689600,1
1489689660,1
1489689720,1
1489689780,1
1489689840,1
1489689900,1
1489689960,1
1489690020,1
1489690080,1
1489690140,1
1489690200,1
1489690260,1
1489690320,1
1489690380,1
1489690440,1
1489690500,1
1489690560,1
1489690620,1
1489690680,1
1489690740,1
1489690800,1
1489690860,1
1489690920,1
1489690980,1
1489691040,1
1489691100,1
1489691160,1
1489691220,1
1489691280,1
1489691340,1
1489691400,1
1489691460,1
1489691520,1
1489691580,1
1489691640,1
1489691700,1
1489691760,1
1489691820,1
1489691880,1
1489691940,1
1489692000,1
1489692060,1
1489692120,1
1489692180,1
1489692240,1
1489692300,1
1489692360,2
1489692420,2
1489692480,1
1489692540,1
1489692600,2
1489692660,1
1489692720,1
1489692780,1
1489692840,1
1489692900,1
1489692960,1
1489693020,1
1489693080,1
1489693140,1
1489693200,1
1489693260,2
1489693320,1
1489693380,1
1489693440,1
1489693500,1
1489693560,1
1489693620,1
1489693680,1
1489693740,1
1489693800,1
1489693860,1
1489693920,1
1489693980,1
1489694040,1
1489694100,1
1489694160,1
1489694220,1
1489694280,1
1489694340,1
1489694400,2
1489694460,1
1489694520,1
1489694580,1
1489694640,1
1489694700,1
1489694760,1
1489694820,1
1489694880,2
1489694940,1
1489695000,1
1489695060,1
1489695120,2
1489695180,1
1489695240,1
1489695300,1
1489695360,1
1489695420,1
1489695480,1
1489695540,1
1489695600,1
1489695660,1
1489695720,1
1489695780,1
1489695840,1
1489695900,1
1489695960,1
1489696020,1
1489696080,1
1489696140,1
1489696200,1
1489696260,1
1489696320,1
1489696380,1
1489696440,1
1489696500,1
1489696560,1
1489696620,1
1489696680,1
1489696740,1
1489696800,1
1489696860,1
1489696920,1
1489696980,1
1489697040,1
1489697100,1
1489697160,1
1489697220,1
1489697280,1
1489697340,1
1489697400,1
1489697460,1
1489697520,1
1489697580,2
1489697640,1
1489697700,1
1489697760,1
1489697820,1
1489697880,1
1489697940,1
1489698000,1
1489698060,1
1489698120,1
1489698180,1
1489698240,1
1489698300,1
1489698360,1
1489698420,1
1489698480,1
1489698540,1
1489698600,1
1489698660,1
1489698720,1
1489698780,1
1489698840,1
1489698900,1
1489698960,1
1489699020,1
1489699080,1
1489699140,1
1489699200,1
1489699260,1
1489699320,1
1489699380,1
1489699440,1
1489699500,1
1489699560,1
1489699620,1
1489699680,1
1489699740,1
1489699800,1
1489699860,1
1489699920,1
1489699980,1
1489700040,1
1489700100,1
1489700160,1
1489700220,1
1489700280,1
1489700340,1
1489700400,2
1489700460,1
1489700520,1
1489700580,1
1489700640,1
1489700700,1
1489700760,1
1489700820,1
1489700880,1
1489700940,1
1489701000,1
1489701060,1
1489701120,1
1489701180,1
1489701240,1
1489701300,1
1489701360,1
1489701420,1
1489701480,1
1489701540,1
1489701600,2
1489701660,1
1489701720,1
1489701780,1
1489701840,2
1489701900,1
1489701960,1
1489702020,1
1489702080,1
1489702140,1
1489702200,1
1489702260,1
1489702320,1
1489702380,1
1489702440,1
1489702500,1
1489702560,1
1489702620,1
1489702680,1
1489702740,1
1489702800,1
1489702860,1
1489702920,1
1489702980,1
1489703040,1
1489703100,1
1489703160,1
1489703220,1
1489703280,1
1489703340,1
1489703400,1
1489703460,1
1489703520,1
1489703580,1
1489703640,1
1489703700,1
1489703760,1
1489703820,1
1489703880,1
1489703940,1
1489704000,1
