time,sleep
1488994800,2
1488994860,2
1488994920,2
1488994980,1
1488995040,1
1488995100,1
1488995160,1
1488995220,1
1488995280,1
1488995340,1
1488995400,1
1488995460,1
1488995520,1
1488995580,1
1488995640,1
1488995700,1
1488995760,1
1488995820,1
1488995880,1
1488995940,1
1488996000,1
1488996060,1
1488996120,1
1488996180,1
1488996240,1
1488996300,1
1488996360,1
1488996420,1
1488996480,1
1488996540,1
1488996600,1
1488996660,1
1488996720,1
1488996780,1
1488996840,1
1488996900,1
1488996960,1
1488997020,1
1488997080,1
1488997140,1
1488997200,1
1488997260,1
1488997320,1
1488997380,1
1488997440,1
1488997500,1
1488997560,1
1488997620,1
1488997680,1
1488997740,1
1488997800,1
1488997860,1
1488997920,1
1488997980,1
1488998040,1
1488998100,1
1488998160,1
1488998220,1
1488998280,1
1488998340,1
1488998400,1
1488998460,1
1488998520,1
1488998580,1
1488998640,1
1488998700,1
1488998760,1
1488998820,1
1488998880,1
1488998940,1
1488999000,1
1488999060,1
1488999120,1
1488999180,1
1488999240,1
1488999300,1
1488999360,1
1488999420,1
1488999480,1
1488999540,1
1488999600,1
1488999660,1
1488999720,1
1488999780,1
1488999840,1
1488999900,1
1488999960,1
1489000020,1
1489000080,1
1489000140,1
1489000200,1
1489000260,1
1489000320,1
1489000380,1
1489000440,1
1489000500,1
1489000560,1
1489000620,1
1489000680,1
1489000740,1
1489000800,1
1489000860,1
1489000920,1
1489000980,1
1489001040,1
1489001100,1
1489001160,1
1489001220,1
1489001280,1
1489001340,1
1489001400,1
1489001460,1
1489001520,1
1489001580,1
1489001640,1
1489001700,1
1489001760,1
1489001820,1
1489001880,1
1489001940,1
1489002000,1
1489002060,1
1489002120,1
1489002180,1
1489002240,1
1489002300,1
1489002360,1
1489002420,1
1489002480,1
1489002540,1
1489002600,1
1489002660,1
1489002720,1
1489002780,1
1489002840,1
1489002900,1
1489002960,1
1489003020,1
1489003080,1
1489003140,1
1489003200,1
1489003260,1
1489003320,1
1489003380,1
1489003440,1
1489003500,1
1489003560,1
1489003620,1
1489003680,1
1489003740,1
1489003800,1
1489003860,1
1489003920,1
1489003980,1
1489004040,1
1489004100,1
1489004160,1
1489004220,1
1489004280,1
1489004340,1
1489004400,1
1489004460,1
1489004520,1
1489004580,1
1489004640,1
1489004700,1
1489004760,1
1489004820,1
1489004880,2
1489004940,1
1489005000,1
1489005060,1
1489005120,1
1489005180,1
1489005240,1
1489005300,1
1489005360,1
1489005420,1
1489005480,1
1489005540,1
1489005600,1
1489005660,2
1489005720,1
1489005780,1
1489005840,1
1489005900,2
1489005960,1
1489006020,1
1489006080,1
1489006140,1
1489006200,1
1489006260,1
1489006320,1
1489006380,1
1489006440,1
1489006500,1
1489006560,1
1489006620,1
1489006680,1
1489006740,1
1489006800,1
1489006860,1
1489006920,1
1489006980,1
1489007040,1
1489007100,1
1489007160,1
1489007220,1
1489007280,1
1489007340,1
1489007400,1
1489007460,1
1489007520,1
1489007580,1
1489007640,1
1489007700,1
1489007760,1
1489007820,1
1489007880,1
1489007940,1
1489008000,1
1489008060,1
1489008120,2
1489008180,1
1489008240,1
1489008300,1
1489008360,1
1489008420,1
1489008480,1
1489008540,1
1489008600,1
1489008660,1
1489008720,1
1489008780,1
1489008840,1
1489008900,1
1489008960,1
1489009020,1
1489009080,1
1489009140,1
1489009200,1
1489009260,1
1489009320,1
1489009380,1
1489009440,1
1489009500,1
1489009560,1
1489009620,1
1489009680,1
1489009740,1
1489009800,1
1489009860,1
1489009920,1
1489009980,1
1489010040,1
1489010100,1
1489010160,1
1489010220,1
1489010280,1
1489010340,1
1489010400,1
1489010460,2
1489010520,1
1489010580,1
1489010640,2
1489010700,2
1489010760,1
1489010820,1
1489010880,1
1489010940,1
1489011000,1
1489011060,1
1489011120,1
1489011180,1
1489011240,1
1489011300,1
1489011360,1
1489011420,1
1489011480,2
1489011540,1
1489011600,1
1489011660,1
1489011720,1
1489011780,1
1489011840,1
1489011900,1
1489011960,1
1489012020,1
1489012080,1
1489012140,1
1489012200,1
1489012260,1
1489012320,1
1489012380,2
1489012440,1
1489012500,1
1489012560,1
1489012620,1
1489012680,1
1489012740,1
1489012800,1
1489012860,1
1489012920,1
1489012980,1
1489013040,1
1489013100,1
1489013160,1
1489013220,1
1489013280,1
1489013340,1
1489013400,1
1489013460,1
1489013520,1
1489013580,1
1489013640,2
1489013700,1
1489013760,1
1489013820,1
1489013880,1
1489013940,1
1489014000,1
1489014060,1
1489014120,1
1489014180,1
1489014240,1
1489014300,1
1489014360,1
1489014420,1
1489014480,1
1489014540,1
1489014600,1
1489014660,1
1489014720,1
1489014780,1
1489014840,1
1489014900,1
1489014960,1
1489015020,1
1489015080,1
1489015140,1
1489015200,1
1489015260,1
1489015320,1
1489015380,1
1489015440,1
1489015500,1
1489015560,1
1489015620,1
1489015680,1
1489015740,1
1489015800,1
1489015860,1
1489015920,1
1489015980,1
1489016040,1
1489016100,1
1489016160,1
1489016220,1
1489016280,1
1489016340,1
1489016400,1
1489016460,1
1489016520,1
1489016580,1
1489016640,1
1489016700,1
1489016760,1
1489016820,1
1489016880,1
1489016940,1
1489017000,2
1489017060,1
1489017120,1
1489017180,1
1489017240,1
1489017300,1
1489017360,1
1489017420,1
1489017480,1
1489017540,1
1489017600,1
1489017660,1
1489017720,1
1489017780,1
1489017840,1
1489017900,1
1489017960,2
1489018020,1
1489018080,1
1489018140,1
1489018200,1
1489018260,1
1489018320,1
1489018380,1
1489018440,1
1489018500,1
1489018560,1
1489018620,1
1489018680,1
1489018740,1
1489018800,1
1489018860,1
1489018920,1
1489018980,1
1489019040,2
