time,sleep
1484329200,1
1484329260,1
1484329320,1
1484329380,1
1484329440,1
1484329500,1
1484329560,1
1484329620,1
1484329680,1
1484329740,1
1484329800,1
1484329860,1
1484329920,1
1484329980,1
1484330040,1
1484330100,1
1484330160,1
1484330220,1
1484330280,1
1484330340,1
1484330400,1
1484330460,1
1484330520,1
1484330580,1
1484330640,1
1484330700,1
1484330760,1
1484330820,1
1484330880,1
1484330940,1
1484331000,1
1484331060,1
1484331120,1
1484331180,1
1484331240,1
1484331300,1
1484331360,1
1484331420,1
1484331480,1
1484331540,1
1484331600,1
1484331660,1
1484331720,1
1484331780,1
1484331840,1
1484331900,1
1484331960,1
1484332020,1
1484332080,1
1484332140,1
1484332200,1
1484332260,1
1484332320,1
1484332380,1
1484332440,1
1484332500,1
1484332560,1
1484332620,1
1484332680,1
1484332740,1
1484332800,1
1484332860,1
1484332920,1
1484332980,1
1484333040,1
1484333100,1
1484333160,1
1484333220,1
1484333280,1
1484333340,1
1484333400,1
1484333460,1
1484333520,1
1484333580,1
1484333640,1
1484333700,1
1484333760,1
1484333820,2
1484333880,1
1484333940,1
1484334000,1
1484334060,1
1484334120,1
1484334180,1
1484334240,1
1484334300,1
1484334360,1
1484334420,1
1484334480,1
1484334540,1
1484334600,1
1484334660,1
1484334720,1
1484334780,1
1484334840,1
1484334900,1
1484334960,1
1484335020,1
1484335080,1
1484335140,1
1484335200,1
1484335260,1
1484335320,1
1484335380,1
1484335440,1
1484335500,1
1484335560,1
1484335620,1
1484335680,1
1484335740,1
1484335800,1
1484335860,1
1484335920,1
1484335980,1
1484336040,1
1484336100,1
1484336160,1
1484336220,1
1484336280,1
1484336340,1
1484336400,1
1484336460,1
1484336520,1
1484336580,1
1484336640,1
1484336700,1
1484336760,1
1484336820,1
1484336880,1
1484336940,1
1484337000,1
1484337060,1
1484337120,1
1484337180,1
1484337240,1
1484337300,1
1484337360,1
1484337420,1
1484337480,1
1484337540,1
1484337600,1
1484337660,1
1484337720,1
1484337780,1
1484337840,1
1484337900,1
1484337960,1
1484338020,1
1484338080,1
1484338140,1
1484338200,1
1484338260,1
1484338320,1
1484338380,1
1484338440,1
1484338500,1
1484338560,1
1484338620,1
1484338680,1
1484338740,1
1484338800,1
1484338860,1
1484338920,1
1484338980,1
1484339040,1
1484339100,1
1484339160,1
1484339220,1
1484339280,1
1484339340,1
1484339400,1
1484339460,1
1484339520,1
1484339580,1
1484339640,1
1484339700,1
1484339760,1
1484339820,1
1484339880,1
1484339940,1
1484340000,2
1484340060,1
1484340120,1
1484340180,1
1484340240,1
1484340300,2
1484340360,1
1484340420,1
1484340480,1
1484340540,1
1484340600,1
1484340660,1
1484340720,1
1484340780,1
1484340840,1
1484340900,1
1484340960,1
1484341020,1
1484341080,1
1484341140,1
1484341200,1
1484341260,1
1484341320,1
1484341380,2
1484341440,1
1484341500,1
1484341560,2
1484341620,1
1484341680,1
1484341740,1
1484341800,1
1484341860,1
1484341920,1
1484341980,1
1484342040,1
1484342100,1
1484342160,1
1484342220,1
1484342280,1
1484342340,1
1484342400,1
1484342460,1
1484342520,1
1484342580,1
1484342640,1
1484342700,1
1484342760,1
1484342820,1
1484342880,1
1484342940,1
1484343000,1
1484343060,1
1484343120,1
1484343180,1
1484343240,1
1484343300,1
1484343360,1
1484343420,1
1484343480,1
1484343540,1
1484343600,1
1484343660,1
1484343720,1
1484343780,1
1484343840,1
1484343900,1
1484343960,1
1484344020,1
1484344080,1
1484344140,1
1484344200,1
1484344260,1
1484344320,1
1484344380,1
1484344440,1
1484344500,1
1484344560,1
1484344620,1
1484344680,1
1484344740,1
1484344800,1
1484344860,1
1484344920,1
1484344980,1
1484345040,1
1484345100,1
1484345160,1
1484345220,1
1484345280,1
1484345340,1
1484345400,1
1484345460,1
1484345520,1
1484345580,1
1484345640,1
1484345700,1
1484345760,1
1484345820,1
1484345880,1
1484345940,1
1484346000,1
1484346060,1
1484346120,2
1484346180,1
1484346240,1
1484346300,1
1484346360,1
1484346420,1
1484346480,1
1484346540,1
1484346600,1
1484346660,1
1484346720,1
1484346780,1
1484346840,1
1484346900,1
1484346960,1
1484347020,2
1484347080,1
1484347140,1
1484347200,1
1484347260,1
1484347320,1
1484347380,1
1484347440,1
1484347500,1
1484347560,1
1484347620,1
1484347680,1
1484347740,1
1484347800,1
1484347860,1
1484347920,1
1484347980,1
1484348040,1
1484348100,1
1484348160,1
1484348220,1
1484348280,1
1484348340,1
1484348400,1
1484348460,1
1484348520,1
1484348580,1
1484348640,1
1484348700,1
1484348760,1
1484348820,1
1484348880,1
1484348940,1
1484349000,1
1484349060,1
1484349120,1
1484349180,1
1484349240,1
1484349300,1
1484349360,1
1484349420,1
1484349480,1
1484349540,1
1484349600,1
1484349660,1
1484349720,1
1484349780,1
1484349840,1
1484349900,1
1484349960,1
1484350020,1
1484350080,1
1484350140,1
1484350200,1
1484350260,1
1484350320,1
1484350380,2
1484350440,1
1484350500,1
1484350560,1
1484350620,1
1484350680,1
1484350740,1
1484350800,1
1484350860,1
1484350920,1
1484350980,1
1484351040,1
1484351100,1
1484351160,1
1484351220,1
1484351280,1
1484351340,1
1484351400,1
1484351460,1
1484351520,1
1484351580,1
1484351640,1
1484351700,1
1484351760,1
1484351820,1
1484351880,1
1484351940,1
1484352000,1
1484352060,1
1484352120,1
1484352180,1
1484352240,1
1484352300,1
1484352360,1
1484352420,1
1484352480,1
1484352540,1
1484352600,1
1484352660,1
1484352720,2
1484352780,1
1484352840,1
1484352900,1
1484352960,1
1484353020,1
1484353080,1
1484353140,1
1484353200,1
1484353260,1
1484353320,2
1484353380,2
1484353440,1
1484353500,1
1484353560,1
1484353620,1
1484353680,1
1484353740,1
1484353800,1
1484353860,1
1484353920,1
1484353980,1
1484354040,1
1484354100,1
1484354160,1
1484354220,1
1484354280,1
1484354340,1
1484354400,1
1484354460,1
1484354520,1
1484354580,1
1484354640,1
1484354700,1
1484354760,2
1484354820,1
1484354880,1
1484354940,1
1484355000,1
1484355060,1
1484355120,1
1484355180,1
1484355240,1
1484355300,1
1484355360,1
1484355420,1
1484355480,1
1484355540,1
1484355600,1
1484355660,1
1484355720,1
1484355780,1
1484355840,1
1484355900,1
1484355960,1
1484356020,1
1484356080,1
1484356140,1
1484356200,1
1484356260,1
1484356320,1
1484356380,1
1484356440,1
1484356500,1
