time,sleep
1482159000,3
1482159060,3
1482159120,2
1482159180,1
1482159240,1
1482159300,1
1482159360,1
1482159420,1
1482159480,1
1482159540,1
1482159600,1
1482159660,1
1482159720,1
1482159780,1
1482159840,1
1482159900,1
1482159960,1
1482160020,1
1482160080,1
1482160140,1
1482160200,1
1482160260,1
1482160320,1
1482160380,1
1482160440,1
1482160500,1
1482160560,1
1482160620,1
1482160680,1
1482160740,1
1482160800,1
1482160860,1
1482160920,1
1482160980,1
1482161040,1
1482161100,1
1482161160,1
1482161220,1
1482161280,2
1482161340,1
1482161400,1
1482161460,1
1482161520,1
1482161580,1
1482161640,1
1482161700,1
1482161760,1
1482161820,1
1482161880,1
1482161940,1
1482162000,1
1482162060,1
1482162120,1
1482162180,1
1482162240,1
1482162300,1
1482162360,1
1482162420,1
1482162480,1
1482162540,1
1482162600,1
1482162660,1
1482162720,1
1482162780,1
1482162840,1
1482162900,1
1482162960,1
1482163020,1
1482163080,1
1482163140,1
1482076800,1
1482076860,1
1482076920,1
1482076980,1
1482077040,1
1482077100,1
1482077160,1
1482077220,1
1482077280,1
1482077340,1
1482077400,1
1482077460,1
1482077520,1
1482077580,1
1482077640,1
1482077700,1
1482077760,1
1482077820,1
1482077880,1
1482077940,1
1482078000,1
1482078060,1
1482078120,1
1482078180,1
1482078240,1
1482078300,1
1482078360,1
1482078420,1
1482078480,1
1482078540,1
1482078600,1
1482078660,1
1482078720,1
1482078780,1
1482078840,1
1482078900,1
1482078960,1
1482079020,1
1482079080,1
1482079140,1
1482079200,1
1482079260,1
1482079320,1
1482079380,1
1482079440,1
1482079500,1
1482079560,1
1482079620,1
1482079680,1
1482079740,1
1482079800,1
1482079860,1
1482079920,1
1482079980,1
1482080040,1
1482080100,1
1482080160,1
1482080220,1
1482080280,1
1482080340,1
1482080400,1
1482080460,1
1482080520,1
1482080580,2
1482080640,1
1482080700,1
1482080760,1
1482080820,1
1482080880,1
1482080940,1
1482081000,1
1482081060,1
1482081120,1
1482081180,1
1482081240,1
1482081300,1
1482081360,1
1482081420,1
1482081480,1
1482081540,1
1482081600,1
1482081660,1
1482081720,1
1482081780,1
1482081840,1
1482081900,1
1482081960,1
1482082020,1
1482082080,1
1482082140,1
1482082200,1
1482082260,1
1482082320,1
1482082380,1
1482082440,1
1482082500,1
1482082560,1
1482082620,1
1482082680,1
1482082740,1
1482082800,1
1482082860,1
1482082920,1
1482082980,1
1482083040,1
1482083100,1
1482083160,1
1482083220,1
1482083280,1
1482083340,1
1482083400,1
1482083460,1
1482083520,1
1482083580,1
1482083640,1
1482083700,1
1482083760,1
1482083820,1
1482083880,1
1482083940,1
1482084000,1
1482084060,1
1482084120,1
1482084180,1
1482084240,1
1482084300,1
1482084360,1
1482084420,1
1482084480,2
1482084540,1
1482084600,1
1482084660,1
1482084720,1
1482084780,1
1482084840,1
1482084900,1
1482084960,1
1482085020,1
1482085080,1
1482085140,1
1482085200,1
1482085260,1
1482085320,1
1482085380,1
1482085440,1
1482085500,1
1482085560,1
1482085620,1
1482085680,1
1482085740,1
1482085800,1
1482085860,1
1482085920,1
1482085980,1
1482086040,1
1482086100,1
1482086160,1
1482086220,1
1482086280,1
1482086340,1
1482086400,1
1482086460,1
1482086520,1
1482086580,1
1482086640,1
1482086700,1
1482086760,1
1482086820,1
1482086880,1
1482086940,1
1482087000,1
1482087060,1
1482087120,1
1482087180,1
1482087240,1
1482087300,1
1482087360,1
1482087420,1
1482087480,1
1482087540,1
1482087600,1
1482087660,1
1482087720,1
1482087780,1
1482087840,1
1482087900,1
1482087960,1
1482088020,1
1482088080,1
1482088140,1
1482088200,1
1482088260,1
1482088320,1
1482088380,1
1482088440,1
1482088500,1
1482088560,1
1482088620,1
1482088680,1
1482088740,1
1482088800,1
1482088860,1
1482088920,1
1482088980,1
1482089040,1
1482089100,1
1482089160,1
1482089220,1
1482089280,1
1482089340,1
1482089400,1
1482089460,1
1482089520,1
1482089580,1
1482089640,1
1482089700,1
1482089760,1
1482089820,1
1482089880,1
1482089940,1
1482090000,1
1482090060,1
1482090120,1
1482090180,1
1482090240,1
1482090300,2
1482090360,1
1482090420,1
1482090480,1
1482090540,1
1482090600,1
1482090660,1
1482090720,1
1482090780,1
1482090840,1
1482090900,1
1482090960,1
1482091020,1
1482091080,1
1482091140,1
1482091200,1
1482091260,1
1482091320,1
1482091380,1
1482091440,1
1482091500,1
1482091560,1
1482091620,1
1482091680,1
1482091740,1
1482091800,1
1482091860,1
1482091920,1
1482091980,1
1482092040,1
1482092100,1
1482092160,1
1482092220,1
1482092280,1
1482092340,1
1482092400,1
1482092460,1
1482092520,1
1482092580,1
1482092640,1
1482092700,1
1482092760,1
1482092820,1
1482092880,1
1482092940,1
1482093000,1
1482093060,1
1482093120,1
1482093180,1
1482093240,1
1482093300,1
1482093360,1
1482093420,1
1482093480,1
1482093540,1
1482093600,1
1482093660,1
1482093720,1
1482093780,1
1482093840,1
1482093900,1
1482093960,1
1482094020,1
1482094080,1
1482094140,1
1482094200,1
1482094260,1
1482094320,1
1482094380,1
1482094440,1
1482094500,1
1482094560,1
1482094620,1
1482094680,1
1482094740,1
1482094800,1
1482094860,1
1482094920,1
1482094980,2
1482095040,1
1482095100,1
1482095160,1
1482095220,1
1482095280,1
1482095340,1
1482095400,1
1482095460,1
1482095520,1
1482095580,1
1482095640,1
1482095700,1
1482095760,1
1482095820,1
1482095880,1
1482095940,1
1482096000,1
1482096060,1
1482096120,1
1482096180,1
1482096240,1
1482096300,1
1482096360,1
1482096420,1
1482096480,1
1482096540,1
1482096600,1
1482096660,1
1482096720,1
1482096780,1
1482096840,1
1482096900,1
1482096960,1
1482097020,1
1482097080,1
1482097140,1
1482097200,1
1482097260,1
1482097320,1
1482097380,1
1482097440,1
1482097500,1
1482097560,1
1482097620,1
1482097680,1
1482097740,1
1482097800,1
1482097860,1
1482097920,1
1482097980,1
1482098040,1
1482098100,1
1482098160,1
1482098220,1
1482098280,1
1482098340,1
1482098400,1
1482098460,1
1482098520,1
1482098580,1
1482098640,1
1482098700,1
1482098760,1
1482098820,1
1482098880,1
1482098940,1
1482099000,1
1482099060,1
1482099120,1
1482099180,1
1482099240,1
1482099300,1
1482099360,1
1482099420,1
1482099480,1
1482099540,1
1482099600,1
1482099660,1
1482099720,1
1482099780,1
1482099840,1
1482099900,1
1482099960,1
1482100020,1
1482100080,1
1482100140,1
1482100200,1
1482100260,1
1482100320,1
1482100380,1
1482100440,1
1482100500,1
1482100560,1
1482100620,1
1482100680,1
1482100740,1
1482100800,1
1482100860,1
1482100920,1
1482100980,1
1482101040,1
1482101100,1
1482101160,1
1482101220,1
1482101280,1
1482101340,1
1482101400,1
1482101460,1
1482101520,1
1482101580,1
1482101640,1
1482101700,1
1482101760,1
1482101820,1
1482101880,1
1482101940,1
1482102000,1
1482102060,1
1482102120,1
1482102180,1
1482102240,1
1482102300,1
1482102360,1
1482102420,1
1482102480,1
1482102540,1
1482102600,1
1482102660,1
1482102720,1
1482102780,1
1482102840,1
1482102900,1
1482102960,1
1482103020,1
1482103080,1
1482103140,1
1482103200,1
1482103260,1
1482103320,1
1482103380,1
