time,sleep
1493918220,1
1493918280,1
1493918340,1
1493918400,1
1493918460,1
1493918520,1
1493918580,1
1493918640,1
1493918700,1
1493918760,1
1493918820,2
1493918880,1
1493918940,1
1493919000,1
1493919060,2
1493919120,1
1493919180,1
1493919240,1
1493919300,1
1493919360,1
1493919420,1
1493919480,1
1493919540,1
1493919600,1
1493919660,1
1493919720,1
1493919780,1
1493919840,1
1493919900,1
1493919960,1
1493920020,1
1493920080,1
1493920140,1
1493920200,1
1493920260,1
1493920320,1
1493920380,1
1493920440,1
1493920500,1
1493920560,1
1493920620,1
1493920680,1
1493920740,1
1493920800,1
1493920860,1
1493920920,1
1493920980,1
1493921040,1
1493921100,1
1493921160,1
1493921220,1
1493921280,1
1493921340,1
1493921400,1
1493921460,1
1493921520,1
1493921580,1
1493921640,1
1493921700,1
1493921760,1
1493921820,1
1493921880,1
1493921940,1
1493922000,1
1493922060,1
1493922120,1
1493922180,1
1493922240,1
1493922300,1
1493922360,1
1493922420,1
1493922480,1
1493922540,1
1493922600,1
1493922660,1
1493922720,1
1493922780,1
1493922840,1
1493922900,1
1493922960,1
1493923020,1
1493923080,1
1493923140,1
1493923200,1
1493923260,1
1493923320,1
1493923380,1
1493923440,1
1493923500,1
1493923560,1
1493923620,1
1493923680,1
1493923740,1
1493923800,1
1493923860,1
1493923920,1
1493923980,1
1493924040,1
1493924100,1
1493924160,1
1493924220,1
1493924280,1
1493924340,1
1493924400,1
1493924460,1
1493924520,1
1493924580,1
1493924640,1
1493924700,1
1493924760,1
1493924820,1
1493924880,1
1493924940,1
1493925000,1
1493925060,1
1493925120,1
1493925180,1
1493925240,1
1493925300,1
1493925360,1
1493925420,1
1493925480,1
1493925540,1
1493925600,1
1493925660,1
1493925720,1
1493925780,1
1493925840,1
1493925900,1
1493925960,1
1493926020,1
1493926080,1
1493926140,1
1493926200,1
1493926260,1
1493926320,1
1493926380,1
1493926440,1
1493926500,1
1493926560,1
1493926620,1
1493926680,1
1493926740,1
1493926800,1
1493926860,1
1493926920,1
1493926980,1
1493927040,1
1493927100,1
1493927160,1
1493927220,1
1493927280,1
1493927340,1
1493927400,1
1493927460,1
1493927520,1
1493927580,1
1493927640,1
1493927700,1
1493927760,1
1493927820,1
1493927880,1
1493927940,1
1493928000,1
1493928060,1
1493928120,1
1493928180,1
1493928240,1
1493928300,1
1493928360,1
1493928420,1
1493928480,1
1493928540,1
1493928600,1
1493928660,1
1493928720,1
1493928780,1
1493928840,1
1493928900,1
1493928960,1
1493929020,1
1493929080,1
1493929140,1
1493929200,1
1493929260,1
1493929320,1
1493929380,1
1493929440,1
1493929500,1
1493929560,1
1493929620,1
1493929680,1
1493929740,1
1493929800,1
1493929860,1
1493929920,1
1493929980,1
1493930040,1
1493930100,1
1493930160,1
1493930220,1
1493930280,1
1493930340,1
1493930400,1
1493930460,1
1493930520,1
1493930580,1
1493930640,1
1493930700,1
1493930760,1
1493930820,1
1493930880,1
1493930940,2
1493931000,1
1493931060,1
1493931120,1
1493931180,1
1493931240,1
1493931300,1
1493931360,1
1493931420,1
1493931480,1
1493931540,1
1493931600,1
1493931660,1
1493931720,1
1493931780,1
1493931840,1
1493931900,1
1493931960,2
1493932020,2
1493932080,1
1493932140,1
1493932200,2
1493932260,1
1493932320,1
1493932380,1
1493932440,1
1493932500,2
1493932560,2
1493932620,1
1493932680,1
1493932740,2
1493932800,1
1493932860,1
1493932920,1
1493932980,1
1493933040,1
1493933100,2
1493933160,1
1493933220,2
1493933280,2
1493933340,3
1493933400,3
1493933460,3
1493933520,3
1493933580,2
1493933640,1
1493933700,1
1493933760,1
1493933820,1
1493933880,1
1493933940,1
1493934000,1
1493934060,1
1493934120,1
1493934180,1
1493934240,1
1493934300,1
1493934360,1
1493934420,1
1493934480,1
1493934540,1
1493934600,1
1493934660,1
1493934720,1
1493934780,1
1493934840,1
1493934900,1
1493934960,1
1493935020,1
1493935080,1
1493935140,1
1493935200,1
1493935260,1
1493935320,1
1493935380,1
1493935440,1
1493935500,2
1493935560,1
1493935620,1
1493935680,1
1493935740,1
1493935800,1
1493935860,1
1493935920,1
1493935980,1
1493936040,1
