time,sleep
1493655480,2
1493655540,1
1493655600,2
1493655660,1
1493655720,1
1493655780,1
1493655840,1
1493655900,1
1493655960,1
1493656020,1
1493656080,1
1493656140,1
1493656200,1
1493656260,1
1493656320,2
1493656380,1
1493656440,1
1493656500,1
1493656560,1
1493656620,1
1493656680,1
1493656740,1
1493656800,1
1493656860,1
1493656920,1
1493656980,1
1493657040,1
1493657100,1
1493657160,1
1493657220,1
1493657280,1
1493657340,1
1493657400,1
1493657460,2
1493657520,1
1493657580,1
1493657640,1
1493657700,1
1493657760,1
1493657820,1
1493657880,1
1493657940,1
1493658000,1
1493658060,1
1493658120,1
1493658180,1
1493658240,1
1493658300,1
1493658360,1
1493658420,1
1493658480,1
1493658540,1
1493658600,1
1493658660,1
1493658720,1
1493658780,1
1493658840,1
1493658900,1
1493658960,1
1493659020,1
1493659080,1
1493659140,1
1493659200,1
1493659260,1
1493659320,1
1493659380,1
1493659440,1
1493659500,1
1493659560,1
1493659620,1
1493659680,1
1493659740,1
1493659800,1
1493659860,1
1493659920,1
1493659980,1
1493660040,1
1493660100,1
1493660160,1
1493660220,1
1493660280,1
1493660340,1
1493660400,1
1493660460,1
1493660520,1
1493660580,1
1493660640,1
1493660700,1
1493660760,1
1493660820,1
1493660880,1
1493660940,1
1493661000,1
1493661060,1
1493661120,1
1493661180,1
1493661240,1
1493661300,1
1493661360,1
1493661420,1
1493661480,1
1493661540,1
1493661600,1
1493661660,1
1493661720,1
1493661780,1
1493661840,1
1493661900,1
1493661960,1
1493662020,1
1493662080,1
1493662140,1
1493662200,1
1493662260,1
1493662320,1
1493662380,2
1493662440,1
1493662500,1
1493662560,1
1493662620,1
1493662680,1
1493662740,1
1493662800,1
1493662860,1
1493662920,1
1493662980,1
1493663040,1
1493663100,1
1493663160,1
1493663220,1
1493663280,1
1493663340,1
1493663400,1
1493663460,1
1493663520,1
1493663580,1
1493663640,1
1493663700,1
1493663760,1
1493663820,1
1493663880,1
1493663940,1
1493664000,1
1493664060,1
1493664120,1
1493664180,1
1493664240,1
1493664300,1
1493664360,1
1493664420,1
1493664480,1
1493664540,1
1493664600,1
1493664660,1
1493664720,1
1493664780,1
1493664840,1
1493664900,1
1493664960,1
1493665020,1
1493665080,1
1493665140,1
1493665200,1
1493665260,1
1493665320,1
1493665380,1
1493665440,1
1493665500,1
1493665560,1
1493665620,1
1493665680,1
1493665740,1
1493665800,1
1493665860,1
1493665920,1
1493665980,1
1493666040,1
1493666100,1
1493666160,1
1493666220,1
1493666280,1
1493666340,1
1493666400,1
1493666460,1
1493666520,1
1493666580,1
1493666640,1
1493666700,1
1493666760,1
1493666820,1
1493666880,1
1493666940,1
1493667000,1
1493667060,1
1493667120,1
1493667180,1
1493667240,1
1493667300,1
1493667360,1
1493667420,1
1493667480,1
1493667540,1
1493667600,1
1493667660,1
1493667720,1
1493667780,1
1493667840,1
1493667900,1
1493667960,1
1493668020,1
1493668080,1
1493668140,1
1493668200,1
1493668260,1
1493668320,1
1493668380,1
1493668440,1
1493668500,1
1493668560,1
1493668620,1
1493668680,1
1493668740,1
1493668800,1
1493668860,1
1493668920,1
1493668980,1
1493669040,1
1493669100,1
