time,value
00:00:02,68
00:00:17,68
00:00:32,68
00:00:47,68
00:00:50,67
00:01:00,65
00:01:15,64
00:01:30,64
00:01:40,65
00:01:55,65
00:02:10,65
00:02:15,70
00:02:20,73
00:02:25,75
00:02:40,75
00:02:55,77
00:03:10,77
00:03:25,77
00:03:30,78
00:03:35,77
00:03:50,77
00:04:05,77
00:04:20,77
00:04:35,77
00:04:40,64
00:04:45,63
00:05:00,63
00:05:02,63
00:05:07,62
00:05:12,63
00:05:17,63
00:05:32,63
00:05:37,64
00:05:47,65
00:05:52,65
00:05:57,66
00:06:12,66
00:06:22,67
00:06:37,67
00:08:39,62
00:08:44,63
00:08:49,61
00:08:54,58
00:08:59,59
00:09:14,59
00:09:29,60
00:09:34,60
00:09:39,61
00:09:44,62
00:09:54,64
00:10:09,64
00:10:24,64
00:10:39,63
00:10:44,66
00:10:49,67
00:11:04,67
00:11:19,67
00:11:24,67
00:11:29,67
00:11:39,67
00:11:54,67
00:12:04,67
00:12:19,67
00:12:21,67
00:12:31,70
00:12:36,74
00:12:51,74
00:15:48,60
00:15:58,59
00:16:03,58
00:16:13,57
00:16:18,58
00:16:33,58
00:16:48,58
00:16:53,61
00:16:58,62
00:17:03,63
00:17:08,64
00:17:13,66
00:17:18,70
00:17:23,72
00:17:38,72
00:17:53,72
00:18:03,72
00:18:13,72
00:18:28,72
00:18:38,70
00:18:43,69
00:18:53,71
00:18:58,72
00:19:03,73
00:19:13,71
00:19:18,70
00:19:25,70
00:19:40,71
00:19:55,71
00:20:00,62
00:20:05,62
00:20:10,61
00:20:15,62
00:20:20,61
00:20:25,62
00:20:30,61
00:20:45,61
00:20:55,61
00:21:10,61
00:21:20,62
00:21:30,65
00:21:35,66
00:21:45,65
00:21:50,65
00:21:55,66
00:22:10,66
00:22:15,62
00:22:30,62
00:22:45,62
00:23:00,62
00:23:07,61
00:23:12,60
00:23:27,60
00:23:42,60
00:23:57,60
00:24:02,60
00:24:17,60
00:24:22,61
00:24:32,60
00:24:37,59
00:24:42,58
00:24:57,58
00:26:54,62
00:27:09,63
00:27:24,64
00:27:39,64
00:27:54,64
00:30:41,59
00:30:46,61
00:31:01,61
00:31:16,61
00:31:31,61
00:31:46,61
00:34:53,57
00:35:03,56
00:35:18,56
00:35:28,58
00:35:33,63
00:35:48,63
00:35:58,62
00:36:03,61
00:36:18,61
00:36:33,61
00:36:43,63
00:36:48,62
00:36:53,60
00:37:08,60
00:37:23,59
00:37:28,59
00:37:43,59
00:37:48,60
00:37:58,58
00:38:03,58
00:38:08,59
00:38:18,60
00:38:28,61
00:38:35,61
00:38:40,61
00:38:55,61
00:39:05,63
00:39:10,62
00:39:15,59
00:39:20,59
00:39:30,57
00:39:35,58
00:39:50,58
00:40:05,58
00:40:20,58
00:40:30,58
00:40:35,58
00:40:45,58
00:41:00,58
00:41:10,58
00:41:25,58
00:41:35,58
00:41:50,58
00:42:00,58
00:42:10,60
00:42:15,61
00:42:20,62
00:42:25,63
00:42:35,64
00:42:50,64
00:42:53,64
00:42:58,63
00:43:13,63
00:43:18,64
00:43:33,63
00:43:43,62
00:43:58,62
00:44:13,56
00:44:18,57
00:44:23,56
00:44:38,56
00:44:53,56
00:45:08,55
00:47:00,57
00:47:05,56
00:47:20,57
00:47:25,59
00:47:30,62
00:47:35,63
00:47:45,63
00:47:50,63
00:47:55,62
00:48:00,60
00:48:10,59
00:48:15,58
00:48:20,57
00:48:35,57
00:48:45,59
00:48:50,59
00:49:05,59
00:49:10,63
00:49:15,59
00:49:20,59
00:49:30,58
00:49:45,58
00:50:00,58
00:50:10,59
00:50:15,59
00:50:25,57
00:50:32,58
00:50:37,59
00:50:47,59
00:50:57,60
00:51:12,61
00:51:22,61
00:51:37,61
00:51:42,62
00:51:52,63
00:51:57,65
00:52:02,68
00:52:07,70
00:52:12,71
00:52:17,71
00:52:32,71
00:52:47,71
00:53:02,71
00:53:07,72
00:53:12,73
00:53:27,73
00:53:32,75
00:53:47,75
00:53:52,75
00:54:07,75
00:54:24,77
00:54:29,78
00:54:44,79
00:54:54,81
00:55:09,81
00:55:14,82
00:55:19,83
00:55:34,83
00:55:39,85
00:55:44,86
00:55:59,86
00:56:14,87
00:56:19,69
00:56:34,69
00:56:49,69
00:56:54,70
00:57:04,70
00:57:14,67
00:57:29,67
00:57:34,64
00:57:49,64
00:58:04,64
00:58:06,64
00:58:21,64
00:58:26,64
00:58:41,64
00:58:56,64
01:01:58,53
01:02:03,53
01:02:08,53
01:02:13,54
01:02:18,54
01:02:28,53
01:02:33,53
01:02:48,53
01:03:03,53
01:03:08,56
01:03:13,57
01:03:18,56
01:03:23,56
01:03:28,57
01:03:33,56
01:03:48,56
01:03:53,61
01:04:08,61
01:04:18,61
01:04:33,61
01:04:43,61
01:04:58,61
01:05:13,63
01:05:23,64
01:05:28,65
01:05:33,66
01:05:40,66
01:05:45,67
01:05:55,68
01:06:00,69
01:06:15,69
01:06:30,69
01:06:40,70
01:06:50,72
01:06:55,73
01:07:00,74
01:07:05,75
01:07:10,76
01:07:25,76
01:07:30,75
01:07:35,76
01:07:45,78
01:07:55,65
01:08:00,58
01:08:05,55
01:08:15,59
01:08:20,59
01:08:35,59
01:08:40,57
01:08:45,56
01:08:50,55
01:08:57,56
01:09:12,56
01:09:17,56
01:09:22,57
01:09:27,57
01:09:32,58
01:09:47,58
01:09:57,58
01:10:02,59
01:10:17,59
01:10:32,59
01:10:37,59
01:10:42,61
01:10:52,59
01:11:07,59
01:11:12,58
01:11:27,58
01:11:32,56
01:11:37,56
01:11:52,56
01:12:07,56
01:12:22,56
01:12:49,55
01:12:54,55
01:13:09,55
01:13:14,55
01:13:19,53
01:13:34,53
01:13:39,53
01:13:44,52
01:13:59,52
01:14:14,51
01:14:24,51
01:14:34,51
01:14:49,55
01:14:54,55
01:14:59,54
01:15:09,55
01:15:19,54
01:15:24,55
01:15:34,57
01:15:39,56
01:15:44,55
01:15:49,54
01:15:59,53
01:16:14,53
01:16:24,54
01:16:39,54
01:18:21,52
01:18:31,51
01:18:46,51
01:19:01,51
01:19:06,50
01:19:11,51
01:19:21,59
01:19:26,58
01:19:31,57
01:19:36,56
01:19:41,54
01:19:46,54
01:19:51,53
01:19:56,52
01:20:01,51
01:20:11,50
