time,value
00:00:14,66
00:00:19,66
00:00:34,66
00:00:49,66
00:00:54,66
00:01:02,66
00:01:17,66
00:01:32,66
00:01:37,66
00:01:42,66
00:01:47,66
00:01:52,65
00:02:02,63
00:02:07,61
00:02:12,62
00:02:27,62
00:02:42,62
00:02:57,62
00:03:02,62
00:03:17,62
00:03:32,62
00:03:47,62
00:04:02,62
00:04:17,62
00:04:32,62
00:04:42,63
00:04:47,65
00:04:52,65
00:05:07,65
00:05:22,66
00:05:29,59
00:05:34,60
00:05:39,60
00:05:44,61
00:05:59,61
00:06:14,61
00:06:29,61
00:09:16,56
00:09:21,58
00:09:26,57
00:09:31,56
00:09:36,55
00:09:41,56
00:09:46,56
00:09:51,57
00:10:06,57
00:10:11,58
00:10:16,61
00:10:21,58
00:10:26,59
00:10:31,57
00:10:41,58
00:10:46,59
00:10:51,60
00:10:56,63
00:11:01,63
00:11:06,62
00:11:11,64
00:11:16,63
00:11:21,61
00:11:26,61
00:11:36,61
00:11:41,61
00:11:51,58
00:11:58,58
00:12:03,60
00:12:08,61
00:12:23,61
00:12:28,59
00:12:33,58
00:12:43,59
00:12:48,58
00:12:53,60
00:12:58,60
00:13:13,60
00:13:18,59
00:13:23,57
00:13:38,57
00:13:53,57
00:14:03,58
00:14:18,58
00:14:33,58
00:14:48,58
00:15:03,58
00:15:08,59
00:15:13,58
00:15:18,58
00:15:23,58
00:15:33,58
00:15:38,58
00:15:53,58
00:15:55,58
00:16:10,58
00:16:25,58
00:16:40,58
00:16:55,58
00:17:10,58
00:20:22,62
00:20:37,62
00:20:52,62
00:20:57,61
00:21:02,60
00:21:17,60
00:21:22,61
00:21:32,60
00:21:42,59
00:21:47,58
00:21:52,55
00:22:02,54
00:22:07,56
00:22:12,56
00:22:27,56
00:22:37,57
00:22:47,58
00:22:52,60
00:22:57,59
00:23:02,57
00:23:07,59
00:23:22,59
00:23:32,57
00:23:47,57
00:23:57,59
00:24:07,60
00:24:15,60
00:24:30,60
00:24:35,60
00:24:45,60
00:25:00,57
00:25:15,57
00:25:20,56
00:25:25,55
00:25:30,54
00:25:35,56
00:25:40,59
00:25:45,61
00:25:55,62
00:26:00,61
00:26:05,62
00:26:10,62
00:26:25,62
00:26:35,61
00:26:50,61
00:27:05,61
00:27:20,61
00:27:35,61
00:27:50,61
00:28:00,62
00:28:05,60
00:28:10,60
00:28:20,59
00:28:27,60
00:28:32,60
00:28:47,62
00:28:52,62
00:29:02,61
00:29:07,60
00:29:12,63
00:29:17,63
00:29:27,62
00:29:32,61
00:29:37,61
00:29:42,60
00:29:47,59
00:29:52,61
00:29:57,60
00:30:12,60
00:31:44,63
00:31:59,62
00:32:04,60
00:32:14,59
00:32:19,57
00:32:34,57
00:32:39,58
00:32:54,58
00:33:09,58
00:33:24,62
00:33:29,63
00:33:34,64
00:33:44,62
00:33:49,61
00:34:04,61
00:34:09,60
00:34:24,60
00:35:31,62
00:35:36,61
00:35:41,60
00:35:56,59
00:36:01,61
00:36:06,59
00:36:11,59
00:36:16,60
00:36:21,61
00:36:26,59
00:36:36,58
