time,elevation
1490371200,0.0
1490371260,0.0
1490371320,0.0
1490371380,0.0
1490371440,0.0
1490371500,0.0
1490371560,0.0
1490371620,0.0
1490371680,0.0
1490371740,0.0
1490371800,0.0
1490371860,0.0
1490371920,0.0
1490371980,0.0
1490372040,0.0
1490372100,0.0
1490372160,0.0
1490372220,0.0
1490372280,0.0
1490372340,0.0
1490372400,0.0
1490372460,0.0
1490372520,0.0
1490372580,0.0
1490372640,0.0
1490372700,0.0
1490372760,0.0
1490372820,0.0
1490372880,0.0
1490372940,0.0
1490373000,0.0
1490373060,0.0
1490373120,0.0
1490373180,0.0
1490373240,0.0
1490373300,0.0
1490373360,0.0
1490373420,0.0
1490373480,0.0
1490373540,0.0
1490373600,0.0
1490373660,0.0
1490373720,0.0
1490373780,0.0
1490373840,0.0
1490373900,0.0
1490373960,0.0
1490374020,0.0
1490374080,0.0
1490374140,0.0
1490374200,0.0
1490374260,0.0
1490374320,0.0
1490374380,0.0
1490374440,0.0
1490374500,0.0
1490374560,0.0
1490374620,0.0
1490374680,0.0
1490374740,0.0
1490374800,0.0
1490374860,0.0
1490374920,0.0
1490374980,0.0
1490375040,0.0
1490375100,0.0
1490375160,0.0
1490375220,0.0
1490375280,0.0
1490375340,0.0
1490375400,0.0
1490375460,0.0
1490375520,0.0
1490375580,0.0
1490375640,0.0
1490375700,0.0
1490375760,0.0
1490375820,0.0
1490375880,0.0
1490375940,0.0
1490376000,0.0
1490376060,0.0
1490376120,0.0
1490376180,0.0
1490376240,0.0
1490376300,0.0
1490376360,0.0
1490376420,0.0
1490376480,0.0
1490376540,0.0
1490376600,0.0
1490376660,0.0
1490376720,0.0
1490376780,0.0
1490376840,0.0
1490376900,0.0
1490376960,0.0
1490377020,0.0
1490377080,0.0
1490377140,0.0
1490377200,0.0
1490377260,0.0
1490377320,0.0
1490377380,0.0
1490377440,0.0
1490377500,0.0
1490377560,0.0
1490377620,0.0
1490377680,0.0
1490377740,0.0
1490377800,0.0
1490377860,0.0
1490377920,0.0
1490377980,0.0
1490378040,0.0
1490378100,0.0
1490378160,0.0
1490378220,0.0
1490378280,0.0
1490378340,0.0
1490378400,0.0
1490378460,0.0
1490378520,0.0
1490378580,0.0
1490378640,0.0
1490378700,0.0
1490378760,0.0
1490378820,0.0
1490378880,0.0
1490378940,0.0
1490379000,0.0
1490379060,0.0
1490379120,0.0
1490379180,0.0
1490379240,0.0
1490379300,0.0
1490379360,0.0
1490379420,0.0
1490379480,0.0
1490379540,0.0
1490379600,0.0
1490379660,0.0
1490379720,0.0
1490379780,0.0
1490379840,0.0
1490379900,0.0
1490379960,0.0
1490380020,0.0
1490380080,0.0
1490380140,0.0
1490380200,0.0
1490380260,0.0
1490380320,0.0
1490380380,0.0
1490380440,0.0
1490380500,0.0
1490380560,0.0
1490380620,0.0
1490380680,0.0
1490380740,0.0
1490380800,0.0
1490380860,0.0
1490380920,0.0
1490380980,0.0
1490381040,0.0
1490381100,0.0
1490381160,0.0
1490381220,0.0
1490381280,0.0
1490381340,0.0
1490381400,0.0
1490381460,0.0
1490381520,0.0
1490381580,0.0
1490381640,0.0
1490381700,0.0
1490381760,0.0
1490381820,0.0
1490381880,0.0
1490381940,0.0
1490382000,0.0
1490382060,0.0
1490382120,0.0
1490382180,0.0
1490382240,0.0
1490382300,0.0
1490382360,0.0
1490382420,0.0
1490382480,0.0
1490382540,0.0
1490382600,0.0
1490382660,0.0
1490382720,0.0
1490382780,0.0
1490382840,0.0
1490382900,0.0
1490382960,0.0
1490383020,0.0
1490383080,0.0
1490383140,0.0
1490383200,0.0
1490383260,0.0
1490383320,0.0
1490383380,0.0
1490383440,0.0
1490383500,0.0
1490383560,0.0
1490383620,0.0
1490383680,0.0
1490383740,0.0
1490383800,0.0
1490383860,0.0
1490383920,0.0
1490383980,0.0
1490384040,0.0
1490384100,0.0
1490384160,0.0
1490384220,0.0
1490384280,0.0
1490384340,0.0
1490384400,0.0
1490384460,0.0
1490384520,0.0
1490384580,0.0
1490384640,0.0
1490384700,0.0
1490384760,0.0
1490384820,0.0
1490384880,0.0
1490384940,0.0
1490385000,0.0
1490385060,0.0
1490385120,0.0
1490385180,0.0
1490385240,0.0
1490385300,0.0
1490385360,0.0
1490385420,0.0
1490385480,0.0
1490385540,0.0
1490385600,0.0
1490385660,0.0
1490385720,0.0
1490385780,0.0
1490385840,0.0
1490385900,0.0
1490385960,0.0
1490386020,0.0
1490386080,0.0
1490386140,0.0
1490386200,0.0
1490386260,0.0
1490386320,0.0
1490386380,0.0
1490386440,0.0
1490386500,0.0
1490386560,0.0
1490386620,0.0
1490386680,0.0
1490386740,0.0
1490386800,0.0
1490386860,0.0
1490386920,0.0
1490386980,0.0
1490387040,0.0
1490387100,0.0
1490387160,0.0
1490387220,0.0
1490387280,0.0
1490387340,0.0
1490387400,0.0
1490387460,0.0
1490387520,0.0
1490387580,0.0
1490387640,0.0
1490387700,0.0
1490387760,0.0
1490387820,0.0
1490387880,0.0
1490387940,0.0
1490388000,0.0
1490388060,0.0
1490388120,0.0
1490388180,0.0
1490388240,0.0
1490388300,0.0
1490388360,0.0
1490388420,0.0
1490388480,0.0
1490388540,0.0
1490388600,0.0
1490388660,0.0
1490388720,0.0
1490388780,0.0
1490388840,0.0
1490388900,0.0
1490388960,0.0
1490389020,0.0
1490389080,0.0
1490389140,0.0
1490389200,0.0
1490389260,0.0
1490389320,0.0
1490389380,0.0
1490389440,0.0
1490389500,0.0
1490389560,0.0
1490389620,0.0
1490389680,0.0
1490389740,0.0
1490389800,0.0
1490389860,0.0
1490389920,0.0
1490389980,0.0
1490390040,0.0
1490390100,0.0
1490390160,0.0
1490390220,0.0
1490390280,0.0
1490390340,0.0
1490390400,0.0
1490390460,0.0
1490390520,0.0
1490390580,0.0
1490390640,0.0
1490390700,0.0
1490390760,0.0
1490390820,0.0
1490390880,0.0
1490390940,0.0
1490391000,0.0
1490391060,0.0
1490391120,0.0
1490391180,0.0
1490391240,0.0
1490391300,0.0
1490391360,0.0
1490391420,0.0
1490391480,0.0
1490391540,0.0
1490391600,0.0
1490391660,0.0
1490391720,0.0
1490391780,0.0
1490391840,0.0
1490391900,0.0
1490391960,0.0
1490392020,0.0
1490392080,0.0
1490392140,0.0
1490392200,0.0
1490392260,0.0
1490392320,0.0
1490392380,0.0
1490392440,0.0
1490392500,0.0
1490392560,0.0
1490392620,0.0
1490392680,0.0
1490392740,0.0
1490392800,0.0
1490392860,0.0
1490392920,0.0
1490392980,0.0
1490393040,0.0
1490393100,0.0
1490393160,0.0
1490393220,0.0
1490393280,0.0
1490393340,0.0
1490393400,0.0
1490393460,0.0
1490393520,0.0
1490393580,0.0
1490393640,0.0
1490393700,0.0
1490393760,0.0
1490393820,0.0
1490393880,0.0
1490393940,0.0
1490394000,0.0
1490394060,0.0
1490394120,0.0
1490394180,0.0
1490394240,0.0
1490394300,0.0
1490394360,0.0
1490394420,0.0
1490394480,0.0
1490394540,0.0
1490394600,0.0
1490394660,0.0
1490394720,0.0
1490394780,0.0
1490394840,0.0
1490394900,0.0
1490394960,0.0
1490395020,0.0
1490395080,0.0
1490395140,0.0
1490395200,0.0
1490395260,0.0
1490395320,0.0
1490395380,0.0
1490395440,0.0
1490395500,0.0
1490395560,0.0
1490395620,0.0
1490395680,0.0
1490395740,0.0
1490395800,0.0
1490395860,0.0
1490395920,0.0
1490395980,0.0
1490396040,0.0
1490396100,0.0
1490396160,0.0
1490396220,0.0
1490396280,0.0
1490396340,0.0
1490396400,0.0
1490396460,0.0
1490396520,0.0
1490396580,0.0
1490396640,0.0
1490396700,0.0
1490396760,0.0
1490396820,0.0
1490396880,0.0
1490396940,0.0
1490397000,0.0
1490397060,0.0
1490397120,0.0
1490397180,0.0
1490397240,0.0
1490397300,0.0
1490397360,0.0
1490397420,0.0
1490397480,0.0
1490397540,0.0
1490397600,0.0
1490397660,0.0
1490397720,0.0
1490397780,0.0
1490397840,0.0
1490397900,0.0
1490397960,0.0
1490398020,0.0
1490398080,0.0
1490398140,0.0
1490398200,0.0
1490398260,0.0
1490398320,0.0
1490398380,0.0
1490398440,0.0
1490398500,0.0
1490398560,0.0
1490398620,0.0
1490398680,0.0
1490398740,0.0
1490398800,0.0
1490398860,0.0
1490398920,0.0
1490398980,0.0
1490399040,0.0
1490399100,0.0
1490399160,0.0
1490399220,0.0
1490399280,0.0
1490399340,0.0
1490399400,0.0
1490399460,0.0
1490399520,0.0
1490399580,0.0
1490399640,0.0
1490399700,0.0
1490399760,0.0
1490399820,0.0
1490399880,0.0
1490399940,0.0
1490400000,0.0
1490400060,0.0
