time,elevation
1481990400,0.0
1481990460,0.0
1481990520,0.0
1481990580,0.0
1481990640,0.0
1481990700,0.0
1481990760,0.0
1481990820,0.0
1481990880,0.0
1481990940,0.0
1481991000,0.0
1481991060,0.0
1481991120,0.0
1481991180,0.0
1481991240,0.0
1481991300,0.0
1481991360,0.0
1481991420,0.0
1481991480,0.0
1481991540,0.0
1481991600,0.0
1481991660,0.0
1481991720,0.0
1481991780,0.0
1481991840,0.0
1481991900,0.0
1481991960,0.0
1481992020,0.0
1481992080,0.0
1481992140,0.0
1481992200,0.0
1481992260,0.0
1481992320,0.0
1481992380,0.0
1481992440,0.0
1481992500,0.0
1481992560,0.0
1481992620,0.0
1481992680,0.0
1481992740,0.0
1481992800,0.0
1481992860,0.0
1481992920,0.0
1481992980,0.0
1481993040,0.0
1481993100,0.0
1481993160,0.0
1481993220,0.0
1481993280,0.0
1481993340,0.0
1481993400,0.0
1481993460,0.0
1481993520,0.0
1481993580,0.0
1481993640,0.0
1481993700,0.0
1481993760,0.0
1481993820,0.0
1481993880,0.0
1481993940,0.0
1481994000,0.0
1481994060,0.0
1481994120,0.0
1481994180,0.0
1481994240,0.0
1481994300,0.0
1481994360,0.0
1481994420,0.0
1481994480,0.0
1481994540,0.0
1481994600,0.0
1481994660,0.0
1481994720,0.0
1481994780,0.0
1481994840,0.0
1481994900,0.0
1481994960,0.0
1481995020,0.0
1481995080,0.0
1481995140,0.0
1481995200,0.0
1481995260,0.0
1481995320,0.0
1481995380,0.0
1481995440,0.0
1481995500,0.0
1481995560,0.0
1481995620,0.0
1481995680,0.0
1481995740,0.0
1481995800,0.0
1481995860,0.0
1481995920,0.0
1481995980,0.0
1481996040,0.0
1481996100,0.0
1481996160,0.0
1481996220,0.0
1481996280,0.0
1481996340,0.0
1481996400,0.0
1481996460,0.0
1481996520,0.0
1481996580,0.0
1481996640,0.0
1481996700,0.0
1481996760,0.0
1481996820,0.0
1481996880,0.0
1481996940,0.0
1481997000,0.0
1481997060,0.0
1481997120,0.0
1481997180,0.0
1481997240,0.0
1481997300,0.0
1481997360,0.0
1481997420,0.0
1481997480,0.0
1481997540,0.0
1481997600,0.0
1481997660,0.0
1481997720,0.0
1481997780,0.0
1481997840,0.0
1481997900,0.0
1481997960,0.0
1481998020,0.0
1481998080,0.0
1481998140,0.0
1481998200,0.0
1481998260,0.0
1481998320,0.0
1481998380,0.0
1481998440,0.0
1481998500,0.0
1481998560,0.0
1481998620,0.0
1481998680,0.0
1481998740,0.0
1481998800,0.0
1481998860,0.0
1481998920,0.0
1481998980,0.0
1481999040,0.0
1481999100,0.0
1481999160,0.0
1481999220,0.0
1481999280,0.0
1481999340,0.0
1481999400,0.0
1481999460,0.0
1481999520,0.0
1481999580,0.0
1481999640,0.0
1481999700,0.0
1481999760,0.0
1481999820,0.0
1481999880,0.0
1481999940,0.0
1482000000,0.0
1482000060,0.0
1482000120,0.0
1482000180,0.0
1482000240,0.0
1482000300,0.0
1482000360,0.0
1482000420,0.0
1482000480,0.0
1482000540,0.0
1482000600,0.0
1482000660,0.0
1482000720,0.0
1482000780,0.0
1482000840,0.0
1482000900,0.0
1482000960,0.0
1482001020,0.0
1482001080,0.0
1482001140,0.0
1482001200,0.0
1482001260,0.0
1482001320,0.0
1482001380,0.0
1482001440,0.0
1482001500,0.0
1482001560,0.0
1482001620,0.0
1482001680,0.0
1482001740,0.0
1482001800,0.0
1482001860,0.0
1482001920,0.0
1482001980,0.0
1482002040,0.0
1482002100,0.0
1482002160,0.0
1482002220,0.0
1482002280,0.0
1482002340,0.0
1482002400,0.0
1482002460,0.0
1482002520,0.0
1482002580,0.0
1482002640,0.0
1482002700,0.0
1482002760,0.0
1482002820,0.0
1482002880,0.0
1482002940,0.0
1482003000,0.0
1482003060,0.0
1482003120,0.0
1482003180,0.0
1482003240,0.0
1482003300,0.0
1482003360,0.0
1482003420,0.0
1482003480,0.0
1482003540,0.0
1482003600,0.0
1482003660,0.0
1482003720,0.0
1482003780,0.0
1482003840,0.0
1482003900,0.0
1482003960,0.0
1482004020,0.0
1482004080,0.0
1482004140,0.0
1482004200,0.0
1482004260,0.0
1482004320,0.0
1482004380,0.0
1482004440,0.0
1482004500,0.0
1482004560,0.0
1482004620,0.0
1482004680,0.0
1482004740,0.0
1482004800,0.0
1482004860,0.0
1482004920,0.0
1482004980,0.0
1482005040,0.0
1482005100,0.0
1482005160,0.0
1482005220,0.0
1482005280,0.0
1482005340,0.0
1482005400,0.0
1482005460,0.0
1482005520,0.0
1482005580,0.0
1482005640,0.0
1482005700,0.0
1482005760,0.0
1482005820,0.0
1482005880,0.0
1482005940,0.0
1482006000,0.0
1482006060,0.0
1482006120,0.0
1482006180,0.0
1482006240,0.0
1482006300,0.0
1482006360,0.0
1482006420,0.0
1482006480,0.0
1482006540,0.0
1482006600,0.0
1482006660,0.0
1482006720,0.0
1482006780,0.0
1482006840,0.0
1482006900,0.0
1482006960,0.0
1482007020,0.0
1482007080,0.0
1482007140,0.0
1482007200,0.0
1482007260,0.0
1482007320,0.0
1482007380,0.0
1482007440,0.0
1482007500,0.0
1482007560,0.0
1482007620,0.0
1482007680,0.0
1482007740,0.0
1482007800,0.0
1482007860,0.0
1482007920,0.0
1482007980,0.0
1482008040,0.0
1482008100,0.0
1482008160,0.0
1482008220,0.0
1482008280,0.0
1482008340,0.0
1482008400,0.0
1482008460,0.0
1482008520,0.0
1482008580,0.0
1482008640,0.0
1482008700,0.0
1482008760,0.0
1482008820,0.0
1482008880,0.0
1482008940,0.0
1482009000,0.0
1482009060,0.0
1482009120,0.0
1482009180,0.0
1482009240,0.0
1482009300,0.0
1482009360,0.0
1482009420,0.0
1482009480,0.0
1482009540,0.0
1482009600,0.0
1482009660,0.0
1482009720,0.0
1482009780,0.0
1482009840,0.0
1482009900,0.0
1482009960,0.0
1482010020,0.0
1482010080,0.0
1482010140,0.0
1482010200,0.0
1482010260,0.0
1482010320,0.0
1482010380,0.0
1482010440,0.0
1482010500,0.0
1482010560,0.0
1482010620,0.0
1482010680,0.0
1482010740,0.0
1482010800,0.0
1482010860,0.0
1482010920,0.0
1482010980,0.0
1482011040,0.0
1482011100,0.0
1482011160,0.0
1482011220,0.0
1482011280,0.0
1482011340,0.0
1482011400,0.0
1482011460,0.0
1482011520,0.0
1482011580,0.0
1482011640,0.0
1482011700,0.0
1482011760,0.0
1482011820,0.0
1482011880,0.0
1482011940,0.0
1482012000,0.0
1482012060,0.0
1482012120,0.0
1482012180,0.0
1482012240,0.0
1482012300,0.0
1482012360,0.0
1482012420,0.0
1482012480,0.0
1482012540,0.0
1482012600,0.0
1482012660,0.0
1482012720,0.0
1482012780,0.0
1482012840,0.0
1482012900,0.0
1482012960,0.0
1482013020,0.0
1482013080,0.0
1482013140,0.0
1482013200,0.0
1482013260,0.0
1482013320,0.0
1482013380,0.0
1482013440,0.0
1482013500,0.0
1482013560,0.0
1482013620,0.0
1482013680,0.0
1482013740,0.0
1482013800,0.0
1482013860,0.0
1482013920,0.0
1482013980,0.0
1482014040,0.0
1482014100,0.0
1482014160,0.0
1482014220,0.0
1482014280,0.0
1482014340,0.0
1482014400,0.0
1482014460,0.0
1482014520,0.0
1482014580,0.0
1482014640,0.0
1482014700,0.0
1482014760,0.0
1482014820,0.0
1482014880,0.0
1482014940,0.0
1482015000,0.0
1482015060,0.0
1482015120,0.0
1482015180,0.0
1482015240,0.0
1482015300,0.0
1482015360,0.0
1482015420,0.0
1482015480,0.0
1482015540,0.0
1482015600,0.0
1482015660,0.0
1482015720,0.0
1482015780,0.0
1482015840,0.0
1482015900,0.0
1482015960,0.0
1482016020,0.0
1482016080,0.0
1482016140,0.0
1482016200,0.0
1482016260,0.0
1482016320,0.0
1482016380,0.0
1482016440,0.0
1482016500,0.0
1482016560,0.0
1482016620,0.0
1482016680,0.0
1482016740,0.0
1482016800,0.0
1482016860,0.0
1482016920,0.0
1482016980,0.0
1482017040,0.0
1482017100,0.0
1482017160,0.0
1482017220,0.0
1482017280,0.0
1482017340,0.0
1482017400,0.0
1482017460,0.0
1482017520,0.0
1482017580,0.0
1482017640,0.0
1482017700,0.0
1482017760,0.0
1482017820,0.0
1482017880,0.0
1482017940,0.0
1482018000,0.0
1482018060,0.0
1482018120,0.0
1482018180,0.0
1482018240,0.0
1482018300,0.0
1482018360,0.0
1482018420,0.0
1482018480,0.0
1482018540,0.0
1482018600,0.0
1482018660,0.0
1482018720,0.0
1482018780,0.0
1482018840,0.0
1482018900,0.0
1482018960,0.0
1482019020,0.0
1482019080,0.0
1482019140,0.0
1482019200,0.0
1482019260,0.0
1482019320,0.0
1482019380,0.0
1482019440,0.0
1482019500,0.0
1482019560,0.0
1482019620,0.0
1482019680,0.0
1482019740,0.0
1482019800,0.0
1482019860,0.0
1482019920,0.0
1482019980,0.0
1482020040,0.0
1482020100,0.0
1482020160,0.0
1482020220,0.0
1482020280,0.0
1482020340,0.0
1482020400,0.0
1482020460,0.0
1482020520,0.0
1482020580,0.0
1482020640,0.0
1482020700,0.0
1482020760,0.0
