time,elevation
1488470400,0
1488470460,0
1488470520,0
1488470580,0
1488470640,0
1488470700,0
1488470760,0
1488470820,0
1488470880,0
1488470940,0
1488471000,0
1488471060,0
1488471120,0
1488471180,0
1488471240,0
1488471300,0
1488471360,0
1488471420,0
1488471480,0
1488471540,0
1488471600,0
1488471660,0
1488471720,0
1488471780,0
1488471840,0
1488471900,0
1488471960,0
1488472020,0
1488472080,0
1488472140,0
1488472200,0
1488472260,0
1488472320,0
1488472380,0
1488472440,0
1488472500,0
1488472560,0
1488472620,0
1488472680,0
1488472740,0
1488472800,0
1488472860,0
1488472920,0
1488472980,0
1488473040,0
1488473100,0
1488473160,0
1488473220,0
1488473280,0
1488473340,0
1488473400,0
1488473460,0
1488473520,0
1488473580,0
1488473640,0
1488473700,0
1488473760,0
1488473820,0
1488473880,0
1488473940,0
1488474000,0
1488474060,0
1488474120,0
1488474180,0
1488474240,0
1488474300,0
1488474360,0
1488474420,0
1488474480,0
1488474540,0
1488474600,0
1488474660,0
1488474720,0
1488474780,0
1488474840,0
1488474900,0
1488474960,0
1488475020,0
1488475080,0
1488475140,0
1488475200,0
1488475260,0
1488475320,0
1488475380,0
1488475440,0
1488475500,0
1488475560,0
1488475620,0
1488475680,0
1488475740,0
1488475800,0
1488475860,0
1488475920,0
1488475980,0
1488476040,0
1488476100,0
1488476160,0
1488476220,0
1488476280,0
1488476340,0
1488476400,0
1488476460,0
1488476520,0
1488476580,0
1488476640,0
1488476700,0
1488476760,0
1488476820,0
1488476880,0
1488476940,0
1488477000,0
1488477060,0
1488477120,0
1488477180,0
1488477240,0
1488477300,0
1488477360,0
1488477420,0
1488477480,0
1488477540,0
1488477600,0
1488477660,0
1488477720,0
1488477780,0
1488477840,0
1488477900,0
1488477960,0
1488478020,0
1488478080,0
1488478140,0
1488478200,0
1488478260,0
1488478320,0
1488478380,0
1488478440,0
1488478500,0
1488478560,0
1488478620,0
1488478680,0
1488478740,0
1488478800,0
1488478860,0
1488478920,0
1488478980,0
1488479040,0
1488479100,0
1488479160,0
1488479220,0
1488479280,0
1488479340,0
1488479400,0
1488479460,0
1488479520,0
1488479580,0
1488479640,0
1488479700,0
1488479760,0
1488479820,0
1488479880,0
1488479940,0
1488480000,0
1488480060,0
1488480120,0
1488480180,0
1488480240,0
1488480300,0
1488480360,0
1488480420,0
1488480480,0
1488480540,0
1488480600,0
1488480660,0
1488480720,0
1488480780,0
1488480840,0
1488480900,0
1488480960,0
1488481020,0
1488481080,0
1488481140,0
1488481200,0
1488481260,0
1488481320,0
1488481380,0
1488481440,0
1488481500,0
1488481560,0
