time,elevation
1481126400,0.0
1481126460,0.0
1481126520,0.0
1481126580,0.0
1481126640,0.0
1481126700,0.0
1481126760,0.0
1481126820,0.0
1481126880,0.0
1481126940,0.0
1481127000,0.0
1481127060,0.0
1481127120,0.0
1481127180,0.0
1481127240,0.0
1481127300,0.0
1481127360,0.0
1481127420,0.0
1481127480,0.0
1481127540,0.0
1481127600,0.0
1481127660,0.0
1481127720,0.0
1481127780,0.0
1481127840,0.0
1481127900,0.0
1481127960,0.0
1481128020,0.0
1481128080,0.0
1481128140,0.0
1481128200,0.0
1481128260,0.0
1481128320,0.0
1481128380,0.0
1481128440,0.0
1481128500,0.0
1481128560,0.0
1481128620,0.0
1481128680,0.0
1481128740,0.0
1481128800,0.0
1481128860,0.0
1481128920,0.0
1481128980,0.0
1481129040,0.0
1481129100,0.0
1481129160,0.0
1481129220,0.0
1481129280,0.0
1481129340,0.0
1481129400,0.0
1481129460,0.0
1481129520,0.0
1481129580,0.0
1481129640,0.0
1481129700,0.0
1481129760,0.0
1481129820,0.0
1481129880,0.0
1481129940,0.0
1481130000,0.0
1481130060,0.0
1481130120,0.0
1481130180,0.0
1481130240,0.0
1481130300,0.0
1481130360,0.0
1481130420,0.0
1481130480,0.0
1481130540,0.0
1481130600,0.0
1481130660,0.0
1481130720,0.0
1481130780,0.0
1481130840,0.0
1481130900,0.0
1481130960,0.0
1481131020,0.0
1481131080,0.0
1481131140,0.0
1481131200,0.0
1481131260,0.0
1481131320,0.0
1481131380,0.0
1481131440,0.0
1481131500,0.0
1481131560,0.0
1481131620,0.0
1481131680,0.0
1481131740,0.0
1481131800,0.0
1481131860,0.0
1481131920,0.0
1481131980,0.0
1481132040,0.0
1481132100,0.0
1481132160,0.0
1481132220,0.0
1481132280,0.0
1481132340,0.0
1481132400,0.0
1481132460,0.0
1481132520,0.0
1481132580,0.0
1481132640,0.0
1481132700,0.0
1481132760,0.0
1481132820,0.0
1481132880,0.0
1481132940,0.0
1481133000,0.0
1481133060,0.0
1481133120,0.0
1481133180,0.0
1481133240,0.0
1481133300,0.0
1481133360,0.0
1481133420,0.0
1481133480,0.0
1481133540,0.0
1481133600,0.0
1481133660,0.0
1481133720,0.0
1481133780,0.0
1481133840,0.0
1481133900,0.0
1481133960,0.0
1481134020,0.0
1481134080,0.0
1481134140,0.0
1481134200,0.0
1481134260,0.0
1481134320,0.0
1481134380,0.0
1481134440,0.0
1481134500,0.0
1481134560,0.0
1481134620,0.0
1481134680,0.0
1481134740,0.0
1481134800,0.0
1481134860,0.0
1481134920,0.0
1481134980,0.0
1481135040,0.0
1481135100,0.0
1481135160,0.0
1481135220,0.0
1481135280,0.0
1481135340,0.0
1481135400,0.0
1481135460,0.0
1481135520,0.0
1481135580,0.0
1481135640,0.0
1481135700,0.0
1481135760,0.0
1481135820,0.0
1481135880,0.0
1481135940,0.0
1481136000,0.0
1481136060,0.0
1481136120,0.0
1481136180,0.0
1481136240,0.0
1481136300,0.0
1481136360,0.0
1481136420,0.0
1481136480,0.0
1481136540,0.0
1481136600,0.0
1481136660,0.0
1481136720,0.0
1481136780,0.0
1481136840,0.0
1481136900,0.0
1481136960,0.0
1481137020,0.0
1481137080,0.0
1481137140,0.0
1481137200,0.0
1481137260,0.0
1481137320,0.0
1481137380,0.0
1481137440,0.0
1481137500,0.0
1481137560,0.0
1481137620,0.0
1481137680,0.0
1481137740,0.0
1481137800,0.0
1481137860,0.0
1481137920,0.0
1481137980,0.0
1481138040,0.0
1481138100,0.0
1481138160,0.0
1481138220,0.0
1481138280,0.0
1481138340,0.0
1481138400,0.0
1481138460,0.0
1481138520,0.0
1481138580,0.0
1481138640,0.0
1481138700,0.0
1481138760,0.0
1481138820,0.0
1481138880,0.0
1481138940,0.0
1481139000,0.0
1481139060,0.0
1481139120,0.0
1481139180,0.0
1481139240,0.0
1481139300,0.0
1481139360,0.0
1481139420,0.0
1481139480,0.0
1481139540,0.0
1481139600,0.0
1481139660,0.0
1481139720,0.0
1481139780,0.0
1481139840,0.0
1481139900,0.0
1481139960,0.0
1481140020,0.0
1481140080,0.0
1481140140,0.0
1481140200,0.0
1481140260,0.0
1481140320,0.0
1481140380,0.0
1481140440,0.0
1481140500,0.0
1481140560,0.0
1481140620,0.0
1481140680,0.0
1481140740,0.0
1481140800,0.0
1481140860,0.0
1481140920,0.0
1481140980,0.0
1481141040,0.0
1481141100,0.0
1481141160,0.0
1481141220,0.0
1481141280,0.0
1481141340,0.0
1481141400,0.0
1481141460,0.0
1481141520,0.0
1481141580,0.0
1481141640,0.0
1481141700,0.0
1481141760,0.0
1481141820,0.0
1481141880,0.0
1481141940,0.0
1481142000,0.0
1481142060,0.0
1481142120,0.0
1481142180,0.0
1481142240,0.0
1481142300,0.0
1481142360,0.0
1481142420,0.0
1481142480,0.0
1481142540,0.0
1481142600,0.0
1481142660,0.0
1481142720,0.0
1481142780,0.0
1481142840,0.0
1481142900,0.0
1481142960,0.0
1481143020,0.0
1481143080,0.0
