time,elevation
1486828800,0
1486828860,0
1486828920,0
1486828980,0
1486829040,0
1486829100,0
1486829160,0
1486829220,0
1486829280,0
1486829340,0
1486829400,0
1486829460,0
1486829520,0
1486829580,0
1486829640,0
1486829700,0
1486829760,0
1486829820,0
1486829880,0
1486829940,0
1486830000,0
1486830060,0
1486830120,0
1486830180,0
1486830240,0
1486830300,0
1486830360,0
1486830420,0
1486830480,0
1486830540,0
1486830600,0
1486830660,0
1486830720,0
1486830780,0
1486830840,0
1486830900,0
1486830960,0
1486831020,0
1486831080,0
1486831140,0
1486831200,0
1486831260,0
1486831320,0
1486831380,0
1486831440,0
1486831500,0
1486831560,0
1486831620,0
1486831680,0
1486831740,0
1486831800,0
1486831860,0
1486831920,0
1486831980,0
1486832040,0
1486832100,0
1486832160,0
1486832220,0
1486832280,0
1486832340,0
1486832400,0
1486832460,0
1486832520,0
1486832580,0
1486832640,0
1486832700,0
1486832760,0
1486832820,0
1486832880,0
1486832940,0
1486833000,0
1486833060,0
1486833120,0
1486833180,0
1486833240,0
1486833300,0
1486833360,0
1486833420,0
1486833480,0
1486833540,0
1486833600,0
1486833660,0
1486833720,0
1486833780,0
1486833840,0
1486833900,0
1486833960,0
1486834020,0
1486834080,0
1486834140,0
1486834200,0
1486834260,0
1486834320,0
1486834380,0
1486834440,0
1486834500,0
1486834560,0
1486834620,0
1486834680,0
1486834740,0
1486834800,0
1486834860,0
1486834920,0
1486834980,0
1486835040,0
1486835100,0
1486835160,0
1486835220,0
1486835280,0
1486835340,0
1486835400,0
1486835460,0
1486835520,0
1486835580,0
1486835640,0
1486835700,0
1486835760,0
1486835820,0
1486835880,0
1486835940,0
1486836000,0
1486836060,0
1486836120,0
1486836180,0
1486836240,0
1486836300,0
1486836360,0
1486836420,0
1486836480,0
1486836540,0
1486836600,0
1486836660,0
1486836720,0
1486836780,0
1486836840,0
1486836900,0
1486836960,0
1486837020,0
1486837080,0
1486837140,0
1486837200,0
1486837260,0
1486837320,0
1486837380,0
1486837440,0
1486837500,0
1486837560,0
1486837620,0
1486837680,0
1486837740,0
1486837800,0
1486837860,0
1486837920,0
1486837980,0
1486838040,0
1486838100,0
1486838160,0
1486838220,0
1486838280,0
1486838340,0
1486838400,0
1486838460,0
1486838520,0
1486838580,0
1486838640,0
1486838700,0
1486838760,0
1486838820,0
1486838880,0
1486838940,0
