time,elevation
1487520000,0
1487520060,0
1487520120,0
1487520180,0
1487520240,0
1487520300,0
1487520360,0
1487520420,0
1487520480,0
1487520540,0
1487520600,0
1487520660,0
1487520720,0
1487520780,0
1487520840,0
1487520900,0
1487520960,0
1487521020,0
1487521080,0
1487521140,0
1487521200,0
1487521260,0
1487521320,0
1487521380,0
1487521440,0
1487521500,0
1487521560,0
1487521620,0
1487521680,0
1487521740,0
1487521800,0
1487521860,0
1487521920,0
1487521980,0
1487522040,0
1487522100,0
1487522160,0
1487522220,0
1487522280,0
1487522340,0
1487522400,0
1487522460,0
1487522520,0
1487522580,0
1487522640,0
1487522700,0
1487522760,0
1487522820,0
1487522880,0
1487522940,0
1487523000,0
1487523060,0
1487523120,0
1487523180,0
1487523240,0
1487523300,0
1487523360,0
1487523420,0
1487523480,0
1487523540,0
1487523600,0
1487523660,0
1487523720,0
1487523780,0
1487523840,0
1487523900,0
1487523960,0
1487524020,0
1487524080,0
1487524140,0
1487524200,0
1487524260,0
1487524320,0
1487524380,0
1487524440,0
1487524500,0
1487524560,0
1487524620,0
1487524680,0
1487524740,0
1487524800,0
1487524860,0
1487524920,0
1487524980,0
1487525040,0
1487525100,0
1487525160,0
1487525220,0
1487525280,0
1487525340,0
1487525400,0
1487525460,0
1487525520,0
1487525580,0
1487525640,0
1487525700,0
1487525760,0
1487525820,0
1487525880,0
1487525940,0
1487526000,0
1487526060,0
1487526120,0
1487526180,0
1487526240,0
1487526300,0
1487526360,0
1487526420,0
1487526480,0
1487526540,0
1487526600,0
1487526660,0
1487526720,0
1487526780,0
1487526840,0
1487526900,0
1487526960,0
1487527020,0
1487527080,0
1487527140,0
1487527200,0
1487527260,0
1487527320,0
1487527380,0
1487527440,0
1487527500,0
1487527560,0
1487527620,0
1487527680,0
1487527740,0
1487527800,0
1487527860,0
1487527920,0
1487527980,0
1487528040,0
1487528100,0
1487528160,0
1487528220,0
1487528280,0
1487528340,0
1487528400,0
1487528460,0
1487528520,0
1487528580,0
1487528640,0
1487528700,0
1487528760,0
1487528820,0
1487528880,0
1487528940,0
1487529000,0
1487529060,0
1487529120,0
1487529180,0
1487529240,0
1487529300,0
1487529360,0
1487529420,0
1487529480,0
1487529540,0
1487529600,0
1487529660,0
1487529720,0
1487529780,0
1487529840,0
1487529900,0
1487529960,0
1487530020,0
1487530080,0
1487530140,0
1487530200,0
1487530260,0
1487530320,0
1487530380,0
1487530440,0
1487530500,0
1487530560,0
1487530620,0
1487530680,0
1487530740,0
1487530800,0
1487530860,0
1487530920,0
1487530980,0
1487531040,0
1487531100,0
1487531160,0
1487531220,0
1487531280,0
1487531340,0
1487531400,0
1487531460,0
1487531520,0
1487531580,0
1487531640,0
1487531700,0
1487531760,0
1487531820,0
1487531880,0
1487531940,0
1487532000,0
1487532060,0
1487532120,0
1487532180,0
1487532240,0
1487532300,0
1487532360,0
1487532420,0
1487532480,0
1487532540,0
1487532600,0
1487532660,0
1487532720,0
1487532780,0
1487532840,0
1487532900,0
1487532960,0
1487533020,0
1487533080,0
1487533140,0
1487533200,0
1487533260,0
1487533320,0
1487533380,0
1487533440,0
1487533500,0
1487533560,0
1487533620,0
1487533680,0
1487533740,0
1487533800,0
1487533860,0
1487533920,0
1487533980,0
1487534040,0
1487534100,0
1487534160,0
1487534220,0
1487534280,0
1487534340,0
1487534400,0
1487534460,0
1487534520,0
1487534580,0
1487534640,0
1487534700,0
1487534760,0
1487534820,0
1487534880,0
1487534940,0
1487535000,0
1487535060,0
1487535120,0
1487535180,0
1487535240,0
1487535300,0
1487535360,0
1487535420,0
1487535480,0
1487535540,0
1487535600,0
1487535660,0
1487535720,0
1487535780,0
1487535840,0
1487535900,0
1487535960,0
1487536020,0
1487536080,0
1487536140,0
1487536200,0
1487536260,0
1487536320,0
1487536380,0
1487536440,0
1487536500,0
1487536560,0
1487536620,0
1487536680,0
1487536740,0
1487536800,0
1487536860,0
1487536920,0
1487536980,0
1487537040,0
1487537100,0
1487537160,0
1487537220,0
1487537280,0
1487537340,0
1487537400,0
1487537460,0
1487537520,0
1487537580,0
1487537640,0
1487537700,0
1487537760,0
1487537820,0
1487537880,0
1487537940,0
1487538000,0
1487538060,0
1487538120,0
1487538180,0
1487538240,0
1487538300,0
1487538360,0
1487538420,0
1487538480,0
1487538540,0
1487538600,0
1487538660,0
1487538720,0
1487538780,0
1487538840,0
1487538900,0
1487538960,0
1487539020,0
1487539080,0
1487539140,0
1487539200,0
1487539260,0
1487539320,0
1487539380,0
1487539440,0
1487539500,0
1487539560,0
1487539620,0
1487539680,0
1487539740,0
1487539800,0
1487539860,0
1487539920,0
1487539980,0
1487540040,0
1487540100,0
1487540160,0
1487540220,0
1487540280,0
1487540340,0
1487540400,0
1487540460,0
1487540520,0
1487540580,0
1487540640,0
1487540700,0
1487540760,0
1487540820,0
1487540880,0
1487540940,0
1487541000,0
1487541060,0
1487541120,0
1487541180,0
1487541240,0
1487541300,0
1487541360,0
1487541420,0
1487541480,0
1487541540,0
1487541600,0
1487541660,0
1487541720,0
1487541780,0
1487541840,0
1487541900,0
1487541960,0
1487542020,0
1487542080,0
1487542140,0
1487542200,0
1487542260,0
1487542320,0
1487542380,0
1487542440,0
1487542500,0
1487542560,0
1487542620,0
1487542680,0
1487542740,0
1487542800,0
1487542860,0
1487542920,0
1487542980,0
1487543040,0
1487543100,0
1487543160,0
1487543220,0
1487543280,0
1487543340,0
1487543400,0
1487543460,0
1487543520,0
1487543580,0
1487543640,0
1487543700,0
1487543760,0
1487543820,0
1487543880,0
1487543940,0
1487544000,0
1487544060,0
1487544120,0
1487544180,0
1487544240,0
1487544300,0
1487544360,0
1487544420,0
1487544480,0
1487544540,0
1487544600,0
1487544660,0
1487544720,0
1487544780,0
1487544840,0
1487544900,0
1487544960,0
1487545020,0
1487545080,0
1487545140,0
1487545200,0
1487545260,0
1487545320,0
1487545380,0
1487545440,0
1487545500,0
1487545560,0
1487545620,0
1487545680,0
1487545740,0
1487545800,0
1487545860,0
1487545920,0
1487545980,0
1487546040,0
1487546100,0
1487546160,0
1487546220,0
1487546280,0
1487546340,0
1487546400,0
1487546460,0
1487546520,0
1487546580,0
1487546640,0
1487546700,0
1487546760,0
1487546820,0
1487546880,0
1487546940,0
1487547000,0
1487547060,0
1487547120,0
1487547180,0
1487547240,0
1487547300,0
1487547360,0
1487547420,0
1487547480,0
1487547540,0
1487547600,0
1487547660,0
1487547720,0
1487547780,0
1487547840,0
1487547900,0
1487547960,0
1487548020,0
1487548080,0
1487548140,0
1487548200,0
1487548260,0
1487548320,0
1487548380,0
1487548440,0
1487548500,0
1487548560,0
1487548620,0
1487548680,0
1487548740,0
1487548800,0
1487548860,0
1487548920,0
1487548980,0
1487549040,0
1487549100,0
1487549160,0
1487549220,0
1487549280,0
1487549340,0
1487549400,0
1487549460,0
1487549520,0
1487549580,0
1487549640,0
1487549700,0
1487549760,0
1487549820,0
1487549880,0
1487549940,0
1487550000,0
1487550060,0
1487550120,0
1487550180,0
1487550240,0
1487550300,0
1487550360,0
1487550420,0
1487550480,0
1487550540,0
1487550600,0
1487550660,0
1487550720,0
1487550780,0
1487550840,0
1487550900,0
1487550960,0
1487551020,0
1487551080,0
1487551140,0
1487551200,0
1487551260,0
1487551320,0
1487551380,0
1487551440,0
1487551500,0
1487551560,0
