time,elevation
1482336000,0.0
1482336060,0.0
1482336120,0.0
1482336180,0.0
1482336240,0.0
1482336300,0.0
1482336360,0.0
1482336420,0.0
1482336480,0.0
1482336540,0.0
1482336600,0.0
1482336660,0.0
1482336720,0.0
1482336780,0.0
1482336840,0.0
1482336900,0.0
1482336960,0.0
1482337020,0.0
1482337080,0.0
1482337140,0.0
1482337200,0.0
1482337260,0.0
1482337320,0.0
1482337380,0.0
1482337440,0.0
1482337500,0.0
1482337560,0.0
1482337620,0.0
1482337680,0.0
1482337740,0.0
1482337800,0.0
1482337860,0.0
1482337920,0.0
1482337980,0.0
1482338040,0.0
1482338100,0.0
1482338160,0.0
1482338220,0.0
1482338280,0.0
1482338340,0.0
1482338400,0.0
1482338460,0.0
1482338520,0.0
1482338580,0.0
1482338640,0.0
1482338700,0.0
1482338760,0.0
1482338820,0.0
1482338880,0.0
1482338940,0.0
1482339000,0.0
1482339060,0.0
1482339120,0.0
1482339180,0.0
1482339240,0.0
1482339300,0.0
1482339360,0.0
1482339420,0.0
1482339480,0.0
1482339540,0.0
1482339600,0.0
1482339660,0.0
1482339720,0.0
1482339780,0.0
1482339840,0.0
1482339900,0.0
1482339960,0.0
1482340020,0.0
1482340080,0.0
1482340140,0.0
1482340200,0.0
1482340260,0.0
1482340320,0.0
1482340380,0.0
1482340440,0.0
1482340500,0.0
1482340560,0.0
1482340620,0.0
1482340680,0.0
1482340740,0.0
1482340800,0.0
1482340860,0.0
1482340920,0.0
1482340980,0.0
1482341040,0.0
1482341100,0.0
1482341160,0.0
1482341220,0.0
1482341280,0.0
1482341340,0.0
1482341400,0.0
1482341460,0.0
1482341520,0.0
1482341580,0.0
1482341640,0.0
1482341700,0.0
1482341760,0.0
1482341820,0.0
1482341880,0.0
1482341940,0.0
1482342000,0.0
1482342060,0.0
1482342120,0.0
1482342180,0.0
1482342240,0.0
1482342300,0.0
1482342360,0.0
1482342420,0.0
1482342480,0.0
1482342540,0.0
1482342600,0.0
1482342660,0.0
1482342720,0.0
1482342780,0.0
1482342840,0.0
1482342900,0.0
1482342960,0.0
1482343020,0.0
1482343080,0.0
1482343140,0.0
1482343200,0.0
1482343260,0.0
1482343320,0.0
1482343380,0.0
1482343440,0.0
1482343500,0.0
1482343560,0.0
1482343620,0.0
1482343680,0.0
1482343740,0.0
1482343800,0.0
1482343860,0.0
1482343920,0.0
1482343980,0.0
1482344040,0.0
1482344100,0.0
1482344160,0.0
1482344220,0.0
1482344280,0.0
1482344340,0.0
1482344400,0.0
1482344460,0.0
1482344520,0.0
1482344580,0.0
1482344640,0.0
1482344700,0.0
1482344760,0.0
1482344820,0.0
1482344880,0.0
1482344940,0.0
1482345000,0.0
1482345060,0.0
1482345120,0.0
1482345180,0.0
1482345240,0.0
1482345300,0.0
1482345360,0.0
1482345420,0.0
1482345480,0.0
1482345540,0.0
1482345600,0.0
1482345660,0.0
1482345720,0.0
1482345780,0.0
1482345840,0.0
1482345900,0.0
1482345960,0.0
1482346020,0.0
1482346080,0.0
1482346140,0.0
1482346200,0.0
1482346260,0.0
1482346320,0.0
1482346380,0.0
1482346440,0.0
1482346500,0.0
1482346560,0.0
1482346620,0.0
1482346680,0.0
1482346740,0.0
1482346800,0.0
1482346860,0.0
1482346920,0.0
1482346980,0.0
1482347040,0.0
1482347100,0.0
1482347160,0.0
1482347220,0.0
1482347280,0.0
1482347340,0.0
1482347400,0.0
1482347460,0.0
1482347520,0.0
1482347580,0.0
1482347640,0.0
1482347700,0.0
1482347760,0.0
1482347820,0.0
1482347880,0.0
1482347940,0.0
1482348000,0.0
1482348060,0.0
1482348120,0.0
1482348180,0.0
1482348240,0.0
1482348300,0.0
1482348360,0.0
1482348420,0.0
1482348480,0.0
1482348540,0.0
1482348600,0.0
1482348660,0.0
1482348720,0.0
1482348780,0.0
1482348840,0.0
1482348900,0.0
1482348960,0.0
1482349020,0.0
1482349080,0.0
1482349140,0.0
1482349200,0.0
1482349260,0.0
1482349320,0.0
1482349380,0.0
1482349440,0.0
1482349500,0.0
1482349560,0.0
1482349620,0.0
1482349680,0.0
1482349740,0.0
1482349800,0.0
1482349860,0.0
1482349920,0.0
1482349980,0.0
1482350040,0.0
1482350100,0.0
