time,elevation
1486310400,0
1486310460,0
1486310520,0
1486310580,0
1486310640,0
1486310700,0
1486310760,0
1486310820,0
1486310880,0
1486310940,0
1486311000,0
1486311060,0
1486311120,0
1486311180,0
1486311240,0
1486311300,0
1486311360,0
1486311420,0
1486311480,0
1486311540,0
1486311600,0
1486311660,0
1486311720,0
1486311780,0
1486311840,0
1486311900,0
1486311960,0
1486312020,0
1486312080,0
1486312140,0
1486312200,0
1486312260,0
1486312320,0
1486312380,0
1486312440,0
1486312500,0
1486312560,0
1486312620,0
1486312680,0
1486312740,0
1486312800,0
1486312860,0
1486312920,0
1486312980,0
1486313040,0
1486313100,0
1486313160,0
1486313220,0
1486313280,0
1486313340,0
1486313400,0
1486313460,0
1486313520,0
1486313580,0
1486313640,0
1486313700,0
1486313760,0
1486313820,0
1486313880,0
1486313940,0
1486314000,0
1486314060,0
1486314120,0
1486314180,0
1486314240,0
1486314300,0
1486314360,0
1486314420,0
1486314480,0
1486314540,0
1486314600,0
1486314660,0
1486314720,0
1486314780,0
1486314840,0
1486314900,0
1486314960,0
1486315020,0
1486315080,0
1486315140,0
1486315200,0
1486315260,0
1486315320,0
1486315380,0
1486315440,0
1486315500,0
1486315560,0
1486315620,0
1486315680,0
1486315740,0
1486315800,0
1486315860,0
1486315920,0
1486315980,0
1486316040,0
1486316100,0
1486316160,0
1486316220,0
1486316280,0
1486316340,0
1486316400,0
1486316460,0
1486316520,0
1486316580,0
1486316640,0
1486316700,0
1486316760,0
1486316820,0
1486316880,0
1486316940,0
1486317000,0
1486317060,0
1486317120,0
1486317180,0
1486317240,0
1486317300,0
1486317360,0
1486317420,0
1486317480,0
1486317540,0
1486317600,0
1486317660,0
1486317720,0
1486317780,0
1486317840,0
1486317900,0
1486317960,0
1486318020,0
1486318080,0
1486318140,0
1486318200,0
1486318260,0
1486318320,0
1486318380,0
1486318440,0
1486318500,0
1486318560,0
1486318620,0
1486318680,0
1486318740,0
1486318800,0
1486318860,0
1486318920,0
1486318980,0
1486319040,0
1486319100,0
1486319160,0
1486319220,0
1486319280,0
1486319340,0
1486319400,0
1486319460,0
1486319520,0
1486319580,0
1486319640,0
1486319700,0
1486319760,0
1486319820,0
1486319880,0
1486319940,0
1486320000,0
1486320060,0
1486320120,0
1486320180,0
1486320240,0
1486320300,0
1486320360,0
1486320420,0
1486320480,0
1486320540,0
1486320600,0
1486320660,0
1486320720,0
1486320780,0
1486320840,0
1486320900,0
1486320960,0
1486321020,0
1486321080,0
1486321140,0
1486321200,0
1486321260,0
1486321320,0
1486321380,0
1486321440,0
1486321500,0
1486321560,0
1486321620,0
1486321680,0
1486321740,0
1486321800,0
1486321860,0
1486321920,0
1486321980,0
1486322040,0
1486322100,0
1486322160,0
1486322220,0
1486322280,0
1486322340,0
1486322400,0
1486322460,0
1486322520,0
1486322580,0
1486322640,0
1486322700,0
1486322760,0
1486322820,0
1486322880,0
1486322940,0
1486323000,0
1486323060,0
1486323120,0
1486323180,0
1486323240,0
1486323300,0
1486323360,0
1486323420,0
1486323480,0
1486323540,0
1486323600,0
1486323660,0
1486323720,0
1486323780,0
1486323840,0
1486323900,0
1486323960,0
1486324020,0
1486324080,0
1486324140,0
1486324200,0
1486324260,0
1486324320,0
1486324380,0
1486324440,0
1486324500,0
1486324560,0
1486324620,0
1486324680,0
1486324740,0
1486324800,0
1486324860,0
1486324920,0
1486324980,0
1486325040,0
1486325100,0
1486325160,0
1486325220,0
1486325280,0
1486325340,0
1486325400,0
1486325460,0
1486325520,0
1486325580,0
1486325640,0
1486325700,0
1486325760,0
