time,elevation
1487260800,0
1487260860,0
1487260920,0
1487260980,0
1487261040,0
1487261100,0
1487261160,0
1487261220,0
1487261280,0
1487261340,0
1487261400,0
1487261460,0
1487261520,0
1487261580,0
1487261640,0
1487261700,0
1487261760,0
1487261820,0
1487261880,0
1487261940,0
1487262000,0
1487262060,0
1487262120,0
1487262180,0
1487262240,0
1487262300,0
1487262360,0
1487262420,0
1487262480,0
1487262540,0
1487262600,0
1487262660,0
1487262720,0
1487262780,0
1487262840,0
1487262900,0
1487262960,0
1487263020,0
1487263080,0
1487263140,0
1487263200,0
1487263260,0
1487263320,0
1487263380,0
1487263440,0
1487263500,0
1487263560,0
1487263620,0
1487263680,0
1487263740,0
1487263800,0
1487263860,0
1487263920,0
1487263980,0
1487264040,0
1487264100,0
1487264160,0
1487264220,0
1487264280,0
1487264340,0
1487264400,0
1487264460,0
1487264520,0
1487264580,0
1487264640,0
1487264700,0
1487264760,0
1487264820,0
1487264880,0
1487264940,0
1487265000,0
1487265060,0
1487265120,0
1487265180,0
1487265240,0
1487265300,0
1487265360,0
1487265420,0
1487265480,0
1487265540,0
1487265600,0
1487265660,0
1487265720,0
1487265780,0
1487265840,0
1487265900,0
1487265960,0
1487266020,0
1487266080,0
1487266140,0
1487266200,0
1487266260,0
1487266320,0
1487266380,0
1487266440,0
1487266500,0
1487266560,0
1487266620,0
1487266680,0
1487266740,0
1487266800,0
1487266860,0
1487266920,0
1487266980,0
1487267040,0
1487267100,0
1487267160,0
1487267220,0
1487267280,0
1487267340,0
1487267400,0
1487267460,0
1487267520,0
1487267580,0
1487267640,0
1487267700,0
1487267760,0
1487267820,0
1487267880,0
1487267940,0
1487268000,0
1487268060,0
1487268120,0
1487268180,0
1487268240,0
1487268300,0
1487268360,0
1487268420,0
1487268480,0
1487268540,0
1487268600,0
1487268660,0
1487268720,0
1487268780,0
1487268840,0
1487268900,0
1487268960,0
1487269020,0
1487269080,0
1487269140,0
1487269200,0
1487269260,0
1487269320,0
1487269380,0
1487269440,0
1487269500,0
1487269560,0
1487269620,0
1487269680,0
1487269740,0
1487269800,0
1487269860,0
1487269920,0
1487269980,0
1487270040,0
1487270100,0
1487270160,0
1487270220,0
1487270280,0
1487270340,0
1487270400,0
1487270460,0
1487270520,0
1487270580,0
1487270640,0
1487270700,0
1487270760,0
1487270820,0
1487270880,0
1487270940,0
1487271000,0
1487271060,0
1487271120,0
1487271180,0
1487271240,0
1487271300,0
1487271360,0
1487271420,0
1487271480,0
1487271540,0
1487271600,0
1487271660,0
1487271720,0
1487271780,0
1487271840,0
1487271900,0
1487271960,0
1487272020,0
1487272080,0
1487272140,0
1487272200,0
1487272260,0
1487272320,0
1487272380,0
1487272440,0
1487272500,0
1487272560,0
1487272620,0
1487272680,0
1487272740,0
1487272800,0
1487272860,0
1487272920,0
1487272980,0
1487273040,0
1487273100,0
1487273160,0
1487273220,0
1487273280,0
1487273340,0
1487273400,0
1487273460,0
1487273520,0
1487273580,0
1487273640,0
1487273700,0
1487273760,0
1487273820,0
1487273880,0
1487273940,0
1487274000,0
1487274060,0
1487274120,0
1487274180,0
1487274240,0
1487274300,0
1487274360,0
1487274420,0
1487274480,0
1487274540,0
1487274600,0
1487274660,0
1487274720,0
1487274780,0
1487274840,0
1487274900,0
1487274960,0
1487275020,0
1487275080,0
1487275140,0
1487275200,0
1487275260,0
1487275320,0
1487275380,0
1487275440,0
1487275500,0
1487275560,0
1487275620,0
1487275680,0
1487275740,0
1487275800,0
1487275860,0
1487275920,0
1487275980,0
1487276040,0
1487276100,0
1487276160,0
1487276220,0
1487276280,0
1487276340,0
1487276400,0
1487276460,0
1487276520,0
1487276580,0
1487276640,0
1487276700,0
1487276760,0
1487276820,0
1487276880,0
1487276940,0
1487277000,0
1487277060,0
1487277120,0
1487277180,0
1487277240,0
1487277300,0
1487277360,0
1487277420,0
1487277480,0
1487277540,0
1487277600,0
1487277660,0
1487277720,0
1487277780,0
1487277840,0
1487277900,0
1487277960,0
1487278020,0
1487278080,0
1487278140,0
1487278200,0
1487278260,0
1487278320,0
1487278380,0
1487278440,0
1487278500,0
1487278560,0
1487278620,0
1487278680,0
1487278740,0
1487278800,0
1487278860,0
1487278920,0
1487278980,0
1487279040,0
1487279100,0
1487279160,0
1487279220,0
1487279280,0
1487279340,0
1487279400,0
1487279460,0
1487279520,0
1487279580,0
1487279640,0
1487279700,0
1487279760,0
