time,elevation
1493827200,0.0
1493827260,0.0
1493827320,0.0
1493827380,0.0
1493827440,0.0
1493827500,0.0
1493827560,0.0
1493827620,0.0
1493827680,0.0
1493827740,0.0
1493827800,0.0
1493827860,0.0
1493827920,0.0
1493827980,0.0
1493828040,0.0
1493828100,0.0
1493828160,0.0
1493828220,0.0
1493828280,0.0
1493828340,0.0
1493828400,0.0
1493828460,0.0
1493828520,0.0
1493828580,0.0
1493828640,0.0
1493828700,0.0
1493828760,0.0
1493828820,0.0
1493828880,0.0
1493828940,0.0
1493829000,0.0
1493829060,0.0
1493829120,0.0
1493829180,0.0
1493829240,0.0
1493829300,0.0
1493829360,0.0
1493829420,0.0
1493829480,0.0
1493829540,0.0
1493829600,0.0
1493829660,0.0
1493829720,0.0
1493829780,0.0
1493829840,0.0
1493829900,0.0
1493829960,0.0
1493830020,0.0
1493830080,0.0
1493830140,0.0
1493830200,0.0
1493830260,0.0
1493830320,0.0
1493830380,0.0
1493830440,0.0
1493830500,0.0
1493830560,0.0
1493830620,0.0
1493830680,0.0
1493830740,0.0
1493830800,0.0
1493830860,0.0
1493830920,0.0
1493830980,0.0
1493831040,0.0
1493831100,0.0
1493831160,0.0
1493831220,0.0
1493831280,0.0
1493831340,0.0
1493831400,0.0
1493831460,0.0
1493831520,0.0
1493831580,0.0
1493831640,0.0
1493831700,0.0
1493831760,0.0
1493831820,0.0
1493831880,0.0
1493831940,0.0
1493832000,0.0
1493832060,0.0
1493832120,0.0
1493832180,0.0
1493832240,0.0
1493832300,0.0
1493832360,0.0
1493832420,0.0
1493832480,0.0
1493832540,0.0
1493832600,0.0
1493832660,0.0
1493832720,0.0
1493832780,0.0
1493832840,0.0
1493832900,0.0
1493832960,0.0
1493833020,0.0
1493833080,0.0
1493833140,0.0
1493833200,0.0
1493833260,0.0
1493833320,0.0
1493833380,0.0
1493833440,0.0
1493833500,0.0
1493833560,0.0
1493833620,0.0
1493833680,0.0
1493833740,0.0
1493833800,0.0
1493833860,0.0
1493833920,0.0
1493833980,0.0
1493834040,0.0
1493834100,0.0
1493834160,0.0
1493834220,0.0
1493834280,0.0
1493834340,0.0
1493834400,0.0
1493834460,0.0
1493834520,0.0
1493834580,0.0
1493834640,0.0
1493834700,0.0
1493834760,0.0
1493834820,0.0
1493834880,0.0
1493834940,0.0
1493835000,0.0
1493835060,0.0
1493835120,0.0
1493835180,0.0
1493835240,0.0
1493835300,0.0
1493835360,0.0
1493835420,0.0
1493835480,0.0
1493835540,0.0
1493835600,0.0
1493835660,0.0
1493835720,0.0
1493835780,0.0
1493835840,0.0
1493835900,0.0
1493835960,0.0
1493836020,0.0
1493836080,0.0
1493836140,0.0
1493836200,0.0
1493836260,0.0
1493836320,0.0
1493836380,0.0
1493836440,0.0
1493836500,0.0
1493836560,0.0
1493836620,0.0
1493836680,0.0
1493836740,0.0
1493836800,0.0
1493836860,0.0
1493836920,0.0
1493836980,0.0
1493837040,0.0
1493837100,0.0
1493837160,0.0
1493837220,0.0
1493837280,0.0
1493837340,0.0
1493837400,0.0
1493837460,0.0
1493837520,0.0
1493837580,0.0
1493837640,0.0
1493837700,0.0
1493837760,0.0
1493837820,0.0
1493837880,0.0
1493837940,0.0
1493838000,0.0
1493838060,0.0
1493838120,0.0
1493838180,0.0
1493838240,0.0
1493838300,0.0
1493838360,0.0
1493838420,0.0
1493838480,0.0
1493838540,0.0
1493838600,0.0
1493838660,0.0
1493838720,0.0
1493838780,0.0
1493838840,0.0
1493838900,0.0
1493838960,0.0
1493839020,0.0
1493839080,0.0
1493839140,0.0
1493839200,0.0
1493839260,0.0
1493839320,0.0
1493839380,0.0
1493839440,0.0
1493839500,0.0
1493839560,0.0
1493839620,0.0
1493839680,0.0
1493839740,0.0
1493839800,0.0
1493839860,0.0
1493839920,0.0
1493839980,0.0
1493840040,0.0
1493840100,0.0
1493840160,0.0
1493840220,0.0
1493840280,0.0
1493840340,0.0
1493840400,0.0
1493840460,0.0
1493840520,0.0
1493840580,0.0
1493840640,0.0
1493840700,0.0
1493840760,0.0
1493840820,0.0
1493840880,0.0
1493840940,0.0
1493841000,0.0
1493841060,0.0
1493841120,0.0
1493841180,0.0
1493841240,0.0
1493841300,0.0
1493841360,0.0
1493841420,0.0
1493841480,0.0
1493841540,0.0
1493841600,0.0
1493841660,0.0
1493841720,0.0
1493841780,0.0
1493841840,0.0
1493841900,0.0
1493841960,0.0
1493842020,0.0
1493842080,0.0
1493842140,0.0
1493842200,0.0
1493842260,0.0
1493842320,0.0
1493842380,0.0
1493842440,0.0
1493842500,0.0
1493842560,0.0
1493842620,0.0
1493842680,0.0
1493842740,0.0
1493842800,0.0
1493842860,0.0
1493842920,0.0
1493842980,0.0
1493843040,0.0
1493843100,0.0
1493843160,0.0
1493843220,0.0
1493843280,0.0
1493843340,0.0
1493843400,0.0
1493843460,0.0
1493843520,0.0
1493843580,0.0
1493843640,0.0
1493843700,0.0
1493843760,0.0
1493843820,0.0
1493843880,0.0
1493843940,0.0
1493844000,0.0
1493844060,0.0
1493844120,0.0
1493844180,0.0
1493844240,0.0
1493844300,0.0
1493844360,0.0
1493844420,0.0
1493844480,0.0
1493844540,0.0
1493844600,0.0
1493844660,0.0
1493844720,0.0
1493844780,0.0
1493844840,0.0
1493844900,0.0
1493844960,0.0
1493845020,0.0
1493845080,0.0
1493845140,0.0
