time,value
00:44:35,70
00:57:31,70
01:09:46,70
01:11:32,70
01:19:59,70
01:32:12,70
08:20:00,70
08:20:05,70
08:20:10,70
08:20:15,77
08:29:00,70
08:29:10,81
08:29:15,82
10:05:25,70
10:50:30,70
11:59:39,70
12:00:33,70
12:11:06,70
12:13:03,70
12:13:25,70
12:13:32,70
12:13:38,70
12:14:43,70
12:14:50,70
12:14:55,70
12:15:00,70
12:15:05,70
12:15:10,80
12:15:20,96
12:15:25,106
12:15:35,96
12:15:40,101
12:15:45,102
12:15:50,95
12:15:55,96
12:16:00,93
12:16:05,90
12:16:10,88
12:16:25,88
12:16:30,85
12:16:35,81
12:16:40,80
12:16:45,78
12:16:50,75
12:16:55,74
12:17:05,72
12:17:10,70
12:17:20,71
12:17:25,70
12:17:35,67
12:17:42,65
12:17:52,65
12:18:02,66
12:18:07,67
12:18:17,67
12:18:22,65
12:18:37,64
12:18:42,66
12:18:52,67
12:19:07,66
12:19:22,66
12:19:32,68
12:19:42,69
12:19:47,63
12:19:52,62
12:20:07,62
12:20:12,63
12:20:22,65
12:20:32,66
12:20:47,66
12:20:52,69
12:21:02,68
12:21:17,68
12:21:22,69
12:21:27,73
12:21:34,75
12:21:39,78
12:21:49,79
12:21:54,78
12:22:04,77
12:22:09,75
12:22:14,74
12:22:19,75
12:22:29,76
12:22:34,77
12:22:49,77
12:22:59,79
12:23:04,82
12:23:09,79
12:23:14,84
12:23:19,83
12:23:29,84
12:23:34,87
12:23:39,90
12:23:44,91
12:23:49,92
12:23:54,91
12:23:59,90
12:24:04,91
12:24:09,93
12:24:19,97
12:24:34,97
12:24:36,98
12:24:41,100
12:24:46,101
12:24:51,103
12:25:01,104
12:25:06,72
12:25:11,73
12:25:16,74
12:25:21,75
12:25:26,76
12:25:31,77
12:25:36,78
12:25:41,79
12:25:46,80
12:25:51,82
12:26:01,82
12:26:16,82
12:26:26,78
12:26:31,79
12:26:36,81
12:26:41,84
12:26:46,78
12:26:51,75
12:26:57,75
12:27:12,74
12:27:22,73
12:27:27,72
12:27:32,75
12:27:37,78
12:27:42,80
12:27:57,80
12:28:02,78
12:28:12,77
12:28:22,79
12:28:32,83
12:28:37,86
12:28:52,86
12:28:57,77
12:29:12,77
12:29:17,76
12:29:22,75
12:29:37,75
12:29:42,79
12:29:47,82
12:29:52,83
12:29:57,86
12:30:02,86
12:30:12,88
12:30:19,91
12:30:29,93
12:30:34,92
12:30:49,93
12:30:59,92
12:31:04,94
12:31:09,97
12:31:14,96
12:31:19,95
12:31:24,92
12:31:29,88
12:31:34,86
12:31:39,81
12:31:54,81
12:32:04,64
12:32:09,63
12:32:14,64
12:32:19,59
12:32:24,58
12:32:29,57
12:32:34,58
12:32:39,59
12:32:44,58
12:32:54,56
12:32:59,56
12:33:05,56
12:33:20,59
12:33:25,61
12:33:35,60
12:33:40,57
12:33:45,56
12:33:50,55
12:33:55,54
12:34:00,54
12:34:05,59
12:34:15,59
12:34:20,57
12:34:25,58
12:34:30,57
12:34:35,58
12:34:40,55
12:34:45,54
12:35:00,54
12:35:05,53
12:35:15,55
12:35:20,54
12:35:30,53
12:35:40,54
12:35:45,53
12:36:00,53
12:36:10,53
12:36:15,57
12:36:22,58
12:36:27,56
12:36:42,55
12:36:47,54
12:36:57,53
12:37:02,54
12:37:12,55
12:37:17,54
12:37:22,55
12:37:27,54
12:37:42,54
12:37:47,56
12:37:52,58
12:37:57,59
12:38:02,57
12:38:07,58
12:38:12,59
12:38:17,60
12:38:22,59
12:38:27,57
12:38:32,55
12:38:37,54
12:38:47,55
12:38:52,56
12:38:57,55
12:39:07,54
12:39:14,55
12:39:24,54
12:39:39,54
12:39:44,55
12:39:49,56
12:39:54,57
12:40:09,59
12:40:14,62
12:40:19,61
12:40:24,60
12:40:29,59
12:40:34,59
12:40:49,59
12:40:59,58
12:41:04,57
12:41:09,58
12:41:19,56
12:41:29,57
12:41:34,55
12:41:39,55
12:41:49,54
12:41:54,55
12:42:09,55
12:42:24,56
12:42:29,55
12:42:35,54
12:42:40,55
12:42:45,54
12:42:50,54
12:42:55,55
12:43:00,54
12:43:10,56
12:43:15,55
12:43:20,54
12:43:25,54
12:43:35,54
12:43:40,53
12:43:45,54
12:43:55,53
12:44:05,54
12:44:10,55
12:44:15,54
12:44:20,55
12:44:30,55
12:44:35,56
12:44:50,56
12:44:55,61
12:45:00,60
12:45:05,61
12:45:10,59
12:45:15,57
12:45:22,58
12:45:37,58
12:45:42,57
12:45:57,57
12:46:12,58
12:46:22,59
12:46:37,59
12:46:47,60
12:46:52,61
12:46:57,62
12:47:02,62
12:47:17,62
12:49:09,78
12:49:14,79
12:49:19,77
12:49:24,75
12:49:29,76
12:49:39,77
12:49:44,78
12:49:59,78
12:50:04,77
12:50:19,77
12:50:24,75
12:50:39,75
12:50:44,77
12:50:49,78
12:50:54,81
12:50:59,82
12:51:09,83
12:51:14,80
12:51:19,81
12:51:24,68
12:51:29,63
12:51:34,62
12:51:49,62
12:52:04,62
12:52:06,63
12:52:16,64
12:52:21,66
12:52:31,67
12:52:36,69
12:52:41,68
12:52:46,67
12:52:56,66
12:53:01,68
12:53:16,68
12:53:21,68
12:53:26,70
12:53:31,70
12:53:41,71
12:53:46,75
12:53:51,77
12:53:56,81
12:54:01,85
12:54:06,88
12:54:11,84
12:54:16,86
12:54:26,86
12:54:41,86
12:54:46,89
12:54:51,89
12:54:56,86
12:55:02,82
12:55:07,79
12:55:12,78
12:55:22,77
12:55:32,77
12:55:37,77
12:55:42,73
12:55:47,67
12:55:52,66
12:55:57,65
12:56:12,65
12:56:17,65
12:56:22,64
12:56:32,66
12:56:37,69
12:56:42,71
12:56:47,72
12:56:52,73
12:56:57,74
12:57:02,75
12:57:12,71
12:57:17,73
12:57:22,76
12:57:37,76
12:57:47,75
12:57:52,74
12:57:57,73
12:58:04,72
12:58:09,73
12:58:14,72
12:58:24,69
12:58:29,72
12:58:34,89
12:58:39,87
12:58:44,85
12:58:49,84
12:58:54,84
12:59:09,84
12:59:19,85
12:59:24,87
12:59:34,73
12:59:39,71
12:59:54,71
13:00:04,69
13:00:09,70
13:00:14,72
13:00:24,73
13:00:29,74
13:00:34,75
13:00:39,75
13:00:44,74
13:00:50,74
13:00:55,73
13:01:10,73
13:01:25,74
13:01:35,75
13:01:40,76
13:01:45,78
13:01:50,79
13:02:05,79
13:02:15,77
13:02:25,78
13:02:40,78
13:02:45,78
13:03:00,78
13:03:05,79
13:03:10,82
13:03:15,86
13:03:20,87
13:03:25,91
13:03:30,92
13:03:40,94
13:03:55,94
13:04:10,95
13:04:25,95
13:04:28,95
13:04:38,96
13:04:53,97
13:05:03,99
13:05:08,105
13:05:13,109
13:05:28,109
13:05:33,108
13:05:38,110
13:05:43,111
13:05:53,112
13:06:08,112
13:06:13,114
13:06:28,114
13:06:33,115
13:06:38,116
13:06:43,115
13:06:58,115
13:07:13,116
13:07:18,119
13:07:23,120
13:07:29,76
13:07:34,67
13:07:44,65
13:07:49,63
13:07:54,63
13:07:59,63
13:08:04,58
13:08:09,58
13:08:14,55
13:08:19,56
13:08:34,56
13:08:39,56
13:08:54,56
13:08:59,55
13:09:14,55
13:09:29,56
13:09:34,58
13:09:39,60
13:09:44,58
13:09:49,56
13:09:59,57
13:10:04,61
13:10:09,59
13:10:16,58
13:10:21,56
13:10:26,55
13:10:31,56
13:10:36,55
13:10:41,55
13:10:46,57
13:10:51,58
13:11:06,58
13:11:21,59
13:11:26,61
13:11:36,63
13:11:51,57
13:11:56,55
13:12:01,55
13:12:06,56
13:12:11,55
13:12:16,55
13:12:26,54
13:12:36,55
13:12:41,54
13:12:46,54
13:12:51,53
13:12:56,53
13:13:11,53
13:13:16,54
13:13:21,55
13:13:27,55
13:13:37,56
13:13:42,57
13:13:47,58
13:13:52,59
13:14:02,58
13:14:07,58
13:14:12,59
13:14:22,57
13:14:27,56
13:14:32,55
13:14:47,55
13:14:52,56
13:14:57,56
13:15:12,56
13:15:27,56
13:15:32,56
13:15:37,57
13:15:42,58
13:15:52,65
13:15:57,64
13:16:02,63
13:16:17,63
13:16:27,63
13:16:42,63
13:16:47,64
13:16:54,64
13:17:09,64
13:17:24,64
13:17:39,64
13:17:54,64
13:17:59,66
13:18:04,67
13:18:09,70
13:18:14,72
13:18:19,73
13:18:34,73
13:18:49,73
13:18:59,71
13:19:04,70
13:19:09,70
13:19:14,69
13:19:24,68
13:19:34,66
13:19:39,65
13:19:44,64
13:19:49,65
13:19:54,66
13:19:59,66
13:20:14,66
13:20:29,66
13:20:34,67
13:20:39,68
13:20:46,69
13:20:56,70
13:21:11,70
13:21:16,60
13:21:21,60
13:21:36,60
13:21:51,60
13:22:06,60
13:22:11,60
13:22:21,60
13:22:36,60
13:22:41,57
13:22:51,59
13:22:56,58
13:23:01,57
13:23:06,56
13:23:11,55
13:23:26,55
13:23:41,55
13:23:46,55
13:24:01,55
13:24:16,56
13:24:31,56
13:24:41,56
13:24:48,55
13:24:53,54
13:24:58,54
13:25:08,54
13:25:13,54
13:25:18,54
13:25:23,55
13:25:33,55
13:25:38,54
13:25:48,55
13:25:53,55
13:25:58,54
13:26:03,53
13:26:08,53
13:26:18,56
13:26:23,58
13:26:38,58
13:26:53,58
13:26:58,58
13:27:03,57
13:27:08,57
13:27:13,56
13:27:18,55
13:27:23,54
13:27:33,55
13:27:43,56
13:27:53,57
13:28:00,58
13:28:15,58
13:28:20,57
13:28:25,55
13:28:30,55
13:28:35,56
13:28:50,56
13:29:05,56
13:29:15,58
13:29:20,57
13:29:25,55
13:29:30,54
13:29:40,53
13:29:45,54
13:30:00,54
13:30:15,54
13:30:25,55
13:30:30,57
13:30:35,57
13:30:40,56
13:30:45,55
13:31:00,55
13:31:05,55
13:31:10,56
13:31:20,57
13:31:25,56
13:31:30,56
13:31:37,56
13:31:52,56
13:32:02,57
13:32:07,57
13:32:22,58
13:32:32,58
13:32:37,61
13:32:42,59
13:32:52,60
13:32:57,58
13:33:02,57
13:33:12,55
13:33:17,53
13:33:27,52
13:33:37,51
13:33:52,51
13:34:07,52
13:34:22,53
13:34:32,55
13:34:42,55
13:34:57,55
13:35:02,53
13:35:07,53
13:35:17,54
13:35:24,54
13:35:29,53
13:35:34,52
13:35:44,52
13:35:54,52
13:36:09,52
13:38:21,64
13:38:26,68
13:38:31,70
13:38:36,70
13:38:51,70
13:39:01,71
13:39:11,72
13:39:16,72
13:39:31,72
13:39:46,72
13:39:56,71
13:40:06,73
13:40:21,73
13:40:36,72
13:40:46,71
13:41:01,71
13:41:11,68
13:41:26,68
13:41:41,68
13:41:51,66
13:41:56,70
13:42:06,68
13:42:13,66
13:42:23,67
13:42:38,67
13:42:53,66
13:42:58,65
13:43:03,64
13:43:08,65
13:43:13,64
13:43:23,63
13:43:38,63
13:45:50,70
13:45:55,70
13:46:00,70
13:46:10,72
13:46:25,72
13:46:30,65
13:46:40,68
13:46:45,70
13:46:50,71
13:47:05,71
13:47:15,71
13:47:20,71
13:47:25,70
13:47:40,70
13:47:45,70
13:47:50,70
13:47:55,66
13:48:00,67
13:48:15,67
13:48:30,67
13:48:40,66
13:48:45,66
13:49:00,66
13:49:17,62
13:49:22,66
13:49:37,66
13:49:52,66
13:49:57,66
13:50:07,65
13:50:12,68
13:50:17,68
13:50:32,68
13:50:47,68
13:50:52,68
13:51:02,66
13:51:07,65
13:51:22,65
13:51:27,69
13:51:42,69
13:51:52,68
13:51:57,67
13:52:07,67
13:52:12,69
13:52:17,70
13:52:32,70
13:52:42,69
13:52:57,69
13:53:04,68
13:53:14,67
13:53:19,67
13:53:24,68
13:53:39,66
13:53:44,65
13:53:59,65
13:54:09,64
13:54:14,64
13:54:19,65
13:54:24,66
13:54:29,68
13:54:34,70
13:54:49,70
13:54:54,69
13:54:59,70
13:55:04,71
13:55:14,70
13:55:29,70
13:55:34,69
13:55:44,68
13:55:49,68
13:56:04,68
13:56:09,70
13:56:14,67
13:56:19,67
13:56:24,72
13:56:31,73
13:56:46,73
13:57:01,73
13:57:16,74
13:57:21,75
13:57:36,76
13:57:51,76
13:57:56,78
13:58:01,79
13:58:06,80
13:58:11,82
13:58:16,85
13:58:21,86
13:58:31,85
13:58:36,82
13:58:41,79
13:58:46,77
13:58:51,73
13:58:56,68
13:59:01,66
13:59:06,64
13:59:21,64
13:59:31,65
13:59:36,66
13:59:41,64
13:59:46,67
13:59:51,63
13:59:57,63
14:00:12,63
14:00:17,61
14:00:22,66
14:00:37,66
14:00:42,64
14:00:52,67
14:00:57,60
14:01:02,59
14:01:07,60
14:01:12,61
14:01:17,64
14:01:27,66
14:01:32,63
14:01:37,61
14:01:42,61
14:01:57,61
14:02:02,62
14:02:07,65
14:02:12,63
14:02:22,64
14:02:27,63
14:02:32,64
14:02:37,65
14:02:52,65
14:02:54,65
14:02:59,67
14:03:14,67
14:03:19,68
14:03:34,68
14:03:44,66
14:03:49,66
14:03:54,65
14:03:59,65
14:04:04,65
14:04:09,64
14:04:14,65
14:04:19,65
14:04:24,66
14:04:29,66
14:04:44,66
14:04:49,68
14:04:54,68
14:05:09,68
14:05:19,67
14:05:29,67
14:05:34,66
14:05:39,62
14:05:49,62
14:06:04,62
14:06:11,65
14:06:16,66
14:06:21,67
14:06:31,68
14:06:36,69
14:06:41,70
14:06:51,69
14:06:56,68
14:07:01,69
14:07:16,69
14:07:21,68
14:07:36,68
14:07:41,66
14:07:56,66
14:08:01,67
14:08:16,67
14:08:31,67
14:08:46,66
14:09:01,66
14:09:16,66
14:09:21,66
14:09:31,66
14:09:41,66
14:09:46,65
14:09:53,64
14:09:58,64
14:10:03,64
14:10:13,65
14:10:23,64
14:10:38,64
14:10:53,65
14:10:58,66
14:11:08,67
14:11:23,67
14:11:33,66
14:11:48,66
14:11:53,64
14:12:03,65
14:12:13,64
14:12:28,64
14:12:33,65
14:12:48,65
14:13:03,65
14:13:18,65
14:13:33,65
14:14:05,67
14:14:20,67
14:14:30,67
14:14:35,67
