time,value
07:30:15,70
07:30:20,70
08:20:00,70
08:20:05,70
08:20:11,70
08:20:16,70
08:29:00,70
08:29:05,70
08:29:11,70
08:29:16,70
10:38:21,70
11:36:54,70
11:37:44,70
11:37:49,70
11:37:54,70
11:37:59,70
11:38:05,70
11:38:10,70
11:38:15,108
11:38:25,111
11:38:35,108
11:38:40,102
11:38:45,103
11:38:50,102
11:38:55,95
11:39:00,89
11:39:10,67
11:39:15,68
11:39:25,70
11:39:30,70
11:39:45,70
11:39:50,72
11:40:00,73
11:40:10,72
11:40:15,71
11:40:30,71
11:40:35,72
11:40:45,72
11:40:50,73
11:41:00,76
11:41:05,77
11:41:15,78
11:41:21,80
11:41:31,79
11:41:36,78
11:41:46,81
11:41:51,82
11:42:06,82
11:42:11,81
11:42:16,84
11:42:21,83
11:42:31,82
11:42:36,78
11:42:41,74
11:42:46,73
11:42:56,72
11:43:01,69
11:43:06,67
11:43:11,64
11:43:26,64
11:43:36,65
11:43:41,61
11:43:46,62
11:43:56,61
11:44:11,61
11:44:26,61
11:44:31,62
11:44:36,63
11:44:43,63
11:44:58,63
11:45:03,64
11:45:08,64
11:45:13,65
11:45:18,66
11:45:28,68
11:45:38,69
11:45:53,69
11:45:58,71
11:46:03,72
11:46:08,73
11:46:13,76
11:46:18,82
11:46:23,85
11:46:28,85
11:46:38,86
11:46:48,87
11:46:53,89
11:46:58,90
11:47:08,91
11:47:13,92
11:47:28,92
11:47:33,93
11:47:38,94
11:47:43,94
11:47:50,94
11:47:55,96
11:48:00,97
11:48:05,98
11:48:10,101
11:48:15,103
11:48:20,106
11:48:25,110
11:48:30,113
11:48:45,114
11:48:50,118
11:48:55,119
11:49:05,121
11:49:10,123
11:49:15,124
11:49:25,127
11:49:30,130
11:49:35,129
11:49:40,126
11:49:45,128
11:50:00,128
11:50:05,124
11:50:10,121
11:50:15,119
11:50:30,119
11:50:35,118
11:50:41,119
11:50:51,122
11:51:01,122
11:51:06,123
11:51:11,122
11:51:21,125
11:51:36,125
11:51:41,118
11:51:46,117
11:51:51,118
11:52:01,89
11:52:16,89
11:52:21,86
11:52:26,84
11:52:31,85
11:52:41,84
11:52:56,84
11:53:01,78
11:53:06,79
11:53:21,79
11:53:26,81
11:53:33,82
11:53:43,81
11:53:48,84
11:53:58,85
11:54:03,87
11:54:08,86
11:54:13,87
11:54:18,88
11:54:23,89
11:54:28,86
11:54:33,90
11:54:38,92
11:54:43,87
11:54:48,86
11:54:53,87
11:54:58,84
11:55:03,87
11:55:08,88
11:55:13,86
11:55:23,84
11:55:28,78
11:55:33,79
11:55:38,80
11:55:43,82
11:55:48,84
11:55:53,83
11:55:58,86
11:56:04,88
11:56:09,91
11:56:14,93
11:56:19,96
11:56:24,97
11:56:34,98
11:56:44,100
11:56:49,102
11:56:59,104
11:57:04,106
11:57:09,107
11:57:14,106
11:57:19,103
11:57:24,105
11:57:29,105
11:57:34,101
11:57:39,95
11:57:44,96
11:57:49,98
11:58:04,98
11:58:09,103
11:58:14,105
11:58:19,107
11:58:24,106
11:58:29,107
11:58:34,111
11:58:39,108
11:58:46,100
11:58:51,95
11:59:01,91
11:59:06,90
11:59:11,89
11:59:16,86
11:59:21,87
11:59:31,82
11:59:41,85
11:59:46,87
11:59:51,89
11:59:56,91
12:00:01,92
12:00:06,93
12:00:21,93
12:00:26,95
12:00:31,97
12:00:36,92
12:00:46,95
12:00:51,91
12:00:56,93
12:01:01,94
12:01:06,96
12:01:11,98
12:01:16,97
12:01:21,98
12:01:36,98
12:01:37,99
12:01:47,96
12:01:52,98
12:01:57,101
12:02:02,103
12:02:07,104
12:02:12,103
12:02:17,102
12:02:22,105
12:02:27,104
12:02:32,102
12:02:37,99
12:02:42,94
12:02:47,90
12:02:52,89
12:02:57,87
12:03:02,85
12:03:07,84
12:03:12,85
12:03:27,85
12:03:32,86
12:03:37,86
12:03:42,83
12:03:47,84
12:03:52,82
12:03:57,81
12:04:04,82
12:04:14,81
12:04:24,82
12:04:29,83
12:04:34,86
12:04:39,87
12:04:44,85
12:04:49,83
12:04:54,85
12:04:59,86
12:05:04,84
12:05:09,82
12:05:14,79
12:05:24,78
12:05:39,79
12:05:54,79
12:06:09,79
12:06:14,80
12:06:19,81
12:06:24,80
12:06:29,81
12:06:34,83
12:06:39,87
12:06:44,88
12:06:59,88
12:07:04,95
12:07:10,96
12:07:20,94
12:07:25,96
12:07:30,88
12:07:35,87
12:07:40,85
12:07:55,85
12:08:05,86
12:08:20,86
12:08:30,83
12:08:35,80
12:08:45,81
12:08:50,69
12:08:55,67
12:09:10,67
12:09:25,67
12:09:30,68
12:09:35,66
12:09:45,65
12:09:55,67
12:10:00,68
12:10:15,68
12:10:47,68
12:11:02,68
12:11:17,68
12:11:32,68
12:11:42,69
12:11:57,69
12:12:12,68
12:12:27,68
12:12:32,79
12:12:37,79
12:12:52,79
12:13:07,80
12:13:12,79
12:13:22,78
12:13:27,79
12:13:37,79
12:13:52,79
12:14:07,79
12:14:22,79
12:14:27,76
12:14:37,78
12:14:42,79
12:14:57,79
12:14:59,77
12:15:09,76
12:15:19,76
12:15:34,76
12:15:49,76
12:15:54,77
12:16:09,77
12:16:24,77
12:16:34,77
12:16:39,76
12:16:44,74
12:16:59,74
12:17:14,74
12:17:19,75
12:17:24,76
12:17:29,74
12:17:44,74
12:17:49,71
12:17:59,70
12:18:04,72
12:18:09,74
12:18:24,74
12:18:34,73
12:18:39,76
12:18:44,83
12:18:49,82
12:18:57,81
12:19:07,79
12:19:12,82
12:19:27,81
12:19:42,81
12:19:47,79
12:19:52,79
12:20:07,79
12:20:12,79
12:20:17,80
12:20:32,80
12:20:47,81
12:20:52,78
12:20:57,78
12:21:07,78
12:21:17,77
12:21:22,76
12:21:37,76
12:21:42,76
12:21:52,75
12:21:57,73
12:22:02,77
12:22:07,76
12:22:12,76
12:22:18,76
12:22:23,75
12:22:28,76
12:22:33,74
12:22:43,77
12:22:48,76
12:22:53,77
12:23:08,77
12:23:13,76
12:23:28,76
12:23:43,76
12:23:48,75
12:24:03,75
12:24:18,75
12:24:33,75
12:24:38,76
12:24:53,76
12:24:58,76
12:25:03,76
12:25:08,76
12:25:13,77
12:25:28,77
12:25:43,77
12:25:48,76
12:26:03,76
12:26:11,63
12:26:26,63
12:26:31,62
12:26:36,62
12:26:51,65
12:26:56,66
12:27:01,67
12:27:06,68
12:27:16,70
12:27:31,70
12:27:36,71
12:27:51,71
12:28:01,70
12:28:06,68
12:28:11,67
12:28:26,67
12:28:41,67
12:28:51,66
12:29:01,66
12:29:16,66
12:30:23,67
12:30:38,67
12:30:53,67
12:30:58,66
12:31:13,67
12:31:18,68
12:31:23,70
12:31:28,73
12:31:43,73
12:31:58,72
12:32:13,72
12:32:28,72
12:32:43,72
12:32:53,68
12:32:58,68
12:33:08,69
12:33:13,68
12:33:18,66
12:33:28,66
12:33:43,66
12:33:58,66
12:34:03,66
12:34:08,69
12:34:18,71
12:34:23,72
12:34:38,72
12:34:40,72
12:34:45,72
12:34:55,72
12:35:10,72
12:35:15,72
12:35:25,72
12:35:30,72
12:35:45,72
12:36:00,72
12:36:10,72
12:36:25,72
12:36:35,71
12:36:50,71
12:37:05,71
12:37:15,72
12:37:20,73
12:37:35,73
12:38:27,65
12:38:32,64
12:38:42,65
12:38:47,67
12:38:52,72
12:38:57,73
12:39:12,73
12:39:17,72
12:39:27,72
12:39:37,73
12:39:42,74
12:39:47,73
12:39:57,74
12:40:12,74
12:40:27,74
12:40:32,74
12:40:37,73
12:40:52,73
12:41:07,72
12:41:12,71
12:41:27,71
12:41:32,71
12:41:37,73
12:41:42,75
12:41:47,77
12:41:54,77
12:42:09,78
12:42:19,77
12:42:34,76
12:42:49,76
12:42:59,75
12:43:09,74
12:43:24,74
12:43:39,74
12:43:44,75
12:43:49,73
12:43:54,75
12:43:59,76
12:44:04,76
12:44:09,76
12:44:19,74
12:44:24,73
12:44:29,72
12:44:39,70
12:44:44,67
12:44:59,67
12:45:14,67
12:45:19,65
12:45:24,63
12:45:29,62
12:45:34,64
12:45:41,65
12:45:56,70
12:46:01,76
12:46:06,76
12:46:21,74
12:46:26,72
12:46:36,71
12:46:41,72
12:46:46,73
12:46:56,72
12:47:01,72
12:47:06,71
12:47:11,70
12:47:16,68
12:47:26,67
12:47:41,67
12:47:46,67
12:47:51,68
12:48:01,68
12:48:06,69
12:48:21,69
12:48:36,68
12:48:41,70
12:48:56,70
12:49:01,69
12:49:08,69
12:49:23,69
12:49:38,69
12:49:53,69
12:50:03,73
12:50:08,77
12:50:13,79
12:50:28,79
12:50:33,78
12:50:48,78
12:51:03,78
12:51:18,78
12:51:28,79
12:51:43,79
12:51:48,80
12:52:03,80
12:52:08,82
12:52:13,83
12:52:18,83
12:52:23,83
12:52:38,83
12:52:48,86
12:52:53,87
12:52:58,90
12:53:13,90
12:53:15,92
12:53:20,93
12:53:35,93
12:53:45,91
12:54:00,91
12:54:15,91
12:54:25,90
12:54:30,88
12:54:45,88
12:55:00,90
12:55:15,90
12:55:30,90
12:55:45,90
12:56:00,90
12:56:05,95
12:56:10,96
12:56:20,97
12:56:30,97
12:56:45,97
12:57:00,97
12:57:15,97
12:57:20,98
12:57:35,98
12:57:50,98
12:58:05,98
12:58:08,98
12:58:23,98
12:58:33,99
12:58:48,100
12:58:53,102
12:58:58,104
12:59:03,104
12:59:13,105
12:59:18,106
12:59:23,106
12:59:28,107
12:59:43,102
12:59:48,103
12:59:53,104
12:59:58,108
13:00:08,111
13:00:23,111
13:01:24,118
13:01:29,117
13:01:44,117
13:01:49,112
13:02:04,112
13:02:14,112
13:02:24,112
13:02:29,113
13:02:39,114
13:02:54,114
13:02:59,113
13:03:14,113
13:03:29,113
13:03:34,112
13:03:49,112
13:03:54,109
13:04:04,110
13:04:19,110
13:04:24,112
13:04:34,115
13:04:44,112
13:04:49,113
13:04:54,115
13:05:01,115
13:05:06,116
13:05:11,119
13:05:16,118
13:05:26,119
13:05:31,121
13:05:36,122
13:05:41,121
13:05:51,123
13:05:56,122
13:06:01,119
13:06:06,117
13:06:11,116
13:06:26,116
13:07:53,90
13:07:58,89
13:08:13,86
13:08:18,86
13:08:23,86
13:08:38,86
13:08:48,88
13:08:53,89
13:08:58,92
13:09:03,93
13:09:08,97
13:09:13,98
13:09:23,99
13:09:38,99
13:09:53,99
13:11:05,85
13:11:10,86
13:11:20,87
13:11:25,87
13:11:35,87
13:11:40,86
13:11:55,86
13:12:00,87
13:12:05,88
13:12:10,89
13:12:25,89
13:12:30,88
13:12:35,89
13:12:50,89
13:12:55,88
13:13:05,78
13:13:10,77
13:13:15,76
13:13:20,75
13:13:30,74
13:13:40,73
13:13:50,74
13:14:05,74
13:14:20,74
13:14:25,73
13:14:35,72
13:14:42,71
13:14:47,70
13:14:52,68
13:15:07,68
13:15:22,67
13:15:37,67
13:15:52,67
13:16:07,67
13:16:17,68
13:16:22,68
13:16:32,69
13:16:37,68
13:16:47,67
13:16:52,64
13:17:07,64
13:17:22,64
13:17:27,65
13:17:42,65
13:17:52,68
13:17:57,67
13:18:07,68
13:18:22,68
13:18:27,67
13:18:37,66
13:18:42,66
13:18:57,66
13:19:12,66
13:19:14,67
13:19:19,69
13:19:24,70
13:19:39,70
13:19:49,72
13:20:04,73
13:20:14,77
13:20:19,82
13:20:24,85
13:20:29,87
13:20:34,88
13:20:39,91
13:20:49,92
13:20:54,93
13:21:09,93
13:21:24,94
13:21:29,95
13:21:34,96
13:21:49,96
13:21:54,97
13:21:59,98
13:22:04,99
13:22:09,100
13:22:19,101
13:22:29,103
13:22:34,104
13:22:41,106
13:22:46,107
13:22:51,108
13:23:01,108
13:23:06,106
13:23:11,105
13:23:21,105
13:23:26,104
13:23:31,102
13:23:41,103
13:23:56,103
13:24:06,105
13:24:11,106
13:24:21,107
13:24:26,108
13:24:36,109
13:24:46,108
13:24:51,108
13:24:56,108
13:25:06,107
13:25:11,106
13:25:16,101
13:25:21,99
13:25:26,93
13:25:31,92
13:25:36,91
13:25:41,94
13:25:48,96
13:25:53,93
13:25:58,92
13:26:03,87
13:26:08,86
13:26:13,85
13:26:18,83
13:26:23,81
13:26:28,79
13:26:33,76
13:26:38,73
13:26:53,73
13:26:58,75
13:27:03,76
13:27:13,77
13:27:18,82
13:27:23,86
13:27:28,89
13:27:33,91
13:27:38,95
13:27:43,90
13:27:48,89
13:27:53,92
13:27:58,94
13:28:03,93
13:28:08,95
13:28:13,96
13:28:19,99
13:28:24,95
13:28:29,96
13:28:34,98
13:28:39,102
13:28:49,100
13:28:54,98
13:28:59,94
13:29:04,93
13:29:09,96
13:29:14,99
13:29:19,101
13:29:24,97
13:29:29,93
13:29:34,88
13:29:39,91
13:29:44,94
13:29:49,96
13:29:54,97
13:29:59,98
13:30:04,97
13:30:09,98
13:30:14,99
13:30:19,101
13:30:29,102
13:30:34,99
13:30:39,94
13:30:45,95
13:30:50,92
13:30:55,94
13:31:05,95
13:31:10,94
13:31:15,91
13:31:20,95
13:31:30,97
13:31:35,96
13:31:40,95
13:31:55,95
13:32:00,93
13:32:10,94
13:32:15,95
13:32:20,92
13:32:25,87
13:32:35,85
13:32:50,85
13:33:52,100
13:33:57,101
13:34:12,101
13:34:27,102
13:34:32,104
13:34:37,105
13:34:42,101
13:34:47,100
13:34:57,99
13:35:02,93
13:35:12,97
13:35:17,96
13:35:27,96
13:35:32,92
13:35:37,89
13:35:42,88
13:35:47,85
13:35:52,83
13:35:57,81
13:36:02,81
13:36:17,81
13:36:22,80
13:36:37,80
13:36:42,79
13:36:47,77
13:36:52,74
13:36:57,73
13:37:04,69
13:37:09,69
13:37:24,69
13:37:29,67
13:37:44,67
13:37:49,66
13:38:04,66
13:38:09,66
13:38:14,67
13:38:24,68
13:38:29,69
13:38:44,69
13:38:59,69
13:39:14,69
13:39:19,70
13:39:24,73
13:39:29,74
13:39:44,74
13:39:49,81
13:39:54,81
13:39:59,80
13:40:04,78
13:40:14,76
13:40:29,76
13:40:36,75
13:40:51,75
13:41:01,75
13:41:06,76
13:41:11,75
13:41:16,74
13:41:21,73
13:41:36,74
13:41:46,74
13:42:01,74
13:42:11,73
13:42:26,73
13:43:47,76
13:43:57,75
13:44:02,74
13:44:12,74
13:44:17,73
13:44:22,72
13:44:27,72
13:44:32,71
13:44:37,65
13:44:42,62
13:44:47,63
13:44:52,63
13:44:57,62
13:45:12,62
13:45:22,64
13:45:37,64
13:45:42,66
13:45:47,67
13:45:57,67
13:46:07,68
13:46:12,67
13:46:17,68
13:46:22,67
13:46:27,65
13:46:37,66
13:46:42,66
13:46:49,65
13:47:04,65
13:47:19,65
13:47:24,66
13:47:29,65
13:47:34,66
13:47:39,66
13:47:54,66
13:48:09,66
13:48:14,66
13:48:19,68
13:48:29,73
13:48:34,74
13:48:44,71
13:48:49,70
13:48:54,71
13:48:59,70
13:49:04,70
13:49:09,68
13:49:14,67
13:49:19,65
13:49:24,64
13:49:29,65
13:49:34,64
13:49:39,64
13:49:44,65
13:49:49,67
13:49:56,67
13:50:01,65
13:50:06,64
13:50:21,66
13:50:26,66
13:50:31,65
13:50:41,65
13:50:46,66
13:51:01,69
13:51:06,70
13:51:21,70
13:51:26,72
13:51:31,69
13:51:36,69
13:51:51,69
13:52:01,67
13:52:06,67
13:52:11,66
13:52:16,64
13:52:26,66
13:52:36,69
13:52:51,69
13:52:56,67
13:53:01,66
13:53:16,66
13:53:31,66
13:53:33,66
13:53:43,65
13:53:58,65
13:54:13,65
13:54:18,64
13:54:23,65
13:54:28,64
13:54:43,64
13:54:58,65
13:55:13,65
13:55:18,63
13:55:23,64
13:55:28,65
13:55:33,65
13:55:38,68
13:55:43,69
13:55:48,69
13:55:58,67
13:56:13,67
13:56:18,67
13:56:23,65
13:56:28,65
13:56:33,67
13:56:38,66
13:56:53,66
13:57:03,67
13:57:10,67
13:57:15,68
13:57:25,67
13:57:35,66
13:57:40,66
13:57:55,67
13:58:00,70
13:58:10,65
13:58:20,66
13:58:25,68
13:58:30,68
13:58:40,67
13:58:45,66
13:59:00,66
13:59:15,65
13:59:30,65
13:59:40,63
13:59:45,62
13:59:50,61
14:00:00,62
14:00:10,63
14:00:25,63
14:00:57,63
14:01:12,64
14:01:17,64
14:01:22,65
14:01:27,64
14:01:42,67
14:01:47,66
14:01:52,64
14:02:02,62
14:02:07,62
14:02:12,63
14:02:22,64
14:02:37,64
14:02:42,64
14:02:57,64
14:03:12,63
14:03:17,62
14:03:22,61
14:03:37,61
14:03:42,62
14:03:47,61
14:03:57,60
14:04:12,60
14:04:39,62
14:04:44,62
14:04:49,62
14:05:04,62
14:05:14,62
14:05:29,62
14:05:34,63
14:05:44,61
14:05:49,60
14:06:04,60
14:06:19,61
14:06:34,61
14:06:39,65
14:06:44,65
14:06:49,64
14:06:54,65
14:07:04,64
14:07:09,64
14:07:14,64
14:07:29,64
14:07:39,64
14:07:54,64
14:08:04,65
14:08:19,65
14:08:24,64
14:08:29,63
14:08:36,63
14:08:41,64
14:08:46,65
14:08:51,66
14:08:56,66
14:09:01,67
14:09:06,65
14:09:11,64
14:09:16,64
14:09:26,61
14:09:36,61
14:09:41,62
14:09:51,64
14:09:56,66
14:10:01,65
14:10:06,64
14:10:11,64
14:10:26,64
14:10:41,64
14:10:51,64
14:11:01,64
14:11:06,65
14:11:16,65
14:11:21,65
14:11:36,65
14:11:41,71
14:11:46,71
14:11:53,71
14:11:58,70
14:12:03,67
14:12:08,66
14:12:18,64
14:12:23,63
14:12:28,63
14:12:38,61
14:12:48,60
14:12:58,59
14:13:03,60
14:13:08,61
14:13:18,62
14:13:33,62
14:13:38,62
14:13:53,62
14:15:09,67
14:15:14,66
14:15:19,68
14:15:24,66
14:15:29,65
14:15:34,63
14:15:39,63
14:15:44,64
14:15:49,65
14:15:54,65
14:16:09,65
14:16:14,77
14:16:19,74
14:16:24,69
