time,value
00:43:12,70
00:43:27,70
00:43:32,79
00:43:37,83
00:43:47,93
00:43:52,101
00:44:07,100
00:44:12,101
00:44:22,91
00:44:27,88
00:44:32,83
00:44:37,78
00:44:42,77
00:44:47,76
00:44:52,74
00:45:07,74
00:45:22,73
00:46:08,75
00:46:23,75
00:46:38,75
00:46:43,77
00:46:58,77
00:47:08,75
00:47:13,74
00:47:28,74
00:47:38,73
00:47:53,73
00:48:08,73
00:48:23,72
00:48:38,72
00:48:53,72
00:49:08,72
00:49:13,70
00:49:18,69
00:49:33,69
00:49:38,68
00:49:53,68
00:50:08,68
00:50:23,68
00:50:38,68
00:50:53,68
00:51:08,68
00:51:11,69
00:51:16,70
00:51:21,73
00:51:26,74
00:51:41,74
00:51:56,74
00:52:11,75
00:52:21,74
00:52:26,73
00:52:36,74
00:52:46,73
00:52:51,72
00:52:56,71
00:53:01,62
00:53:11,60
00:53:16,60
00:53:21,59
00:53:26,58
00:53:41,58
00:53:56,58
00:54:11,58
00:54:26,58
00:54:41,59
00:54:48,59
00:55:03,60
00:55:18,60
00:55:23,59
00:55:33,60
00:55:38,60
00:55:53,60
00:55:58,64
00:56:03,66
00:56:08,67
00:56:13,69
00:56:18,69
00:56:23,65
00:56:28,64
00:56:38,64
00:56:53,64
00:57:08,64
00:57:23,64
00:57:28,64
00:57:33,62
00:57:38,68
00:57:43,68
00:57:48,67
00:58:03,67
00:58:10,72
00:58:25,72
00:58:40,72
00:58:55,72
00:59:10,72
00:59:20,73
00:59:30,73
00:59:45,73
00:59:50,73
01:00:05,73
01:00:20,73
01:00:35,72
01:00:50,72
01:01:05,72
01:01:20,72
01:01:30,73
01:01:45,73
01:01:55,74
01:02:00,74
01:02:05,75
01:02:10,77
01:02:15,77
01:02:20,78
01:02:30,80
01:02:35,81
01:02:42,83
01:02:47,83
01:02:52,83
01:02:57,85
01:03:02,85
01:03:12,84
01:03:17,83
01:03:27,85
01:03:32,87
01:03:47,87
01:03:52,87
01:04:02,86
01:04:17,86
01:04:27,82
01:04:32,79
01:04:37,65
01:04:42,61
01:04:57,61
01:05:12,61
01:05:17,62
01:05:22,63
01:05:27,61
01:05:32,60
01:05:47,60
01:05:57,56
01:06:04,55
01:06:19,56
01:06:34,56
01:06:49,56
01:06:59,57
01:07:14,57
01:07:19,56
01:07:24,57
01:07:29,56
01:07:39,55
01:07:54,55
01:08:09,55
01:08:19,56
01:08:24,54
01:08:34,55
01:08:39,54
01:08:44,55
01:08:49,57
01:09:04,57
01:09:19,57
01:09:24,56
01:09:34,57
01:09:44,56
01:09:49,56
01:09:54,55
01:10:09,55
01:10:17,57
01:10:22,56
01:10:27,57
01:10:32,58
01:10:37,57
01:10:47,56
01:10:57,55
01:11:02,56
01:11:07,55
01:11:17,56
01:11:22,59
01:11:37,59
01:11:52,59
01:11:57,59
01:12:07,64
01:12:22,64
01:12:32,65
01:12:47,65
01:13:02,65
01:13:12,65
01:13:17,66
01:13:32,66
01:14:04,71
01:14:09,69
01:14:14,69
01:14:29,69
01:14:34,66
01:14:39,67
01:14:54,67
01:15:04,64
01:15:09,63
01:15:14,61
01:15:24,60
01:15:29,63
01:15:34,62
01:15:39,61
01:15:44,60
01:15:49,60
01:15:54,63
01:16:04,62
01:16:19,62
01:16:34,62
01:16:44,63
01:16:59,63
01:17:04,62
01:17:09,61
01:17:14,61
01:17:29,61
01:17:30,58
01:17:35,59
01:17:40,62
